# Time,Input,Reference,Mix,Output
0.0018024160000000003,4.204333616468186,-0.7486566379017454,-3.1476022699223583,1.0283316734051555
0.0018029,3.672096616229606,-0.7808550994668647,-2.867375368517906,1.0244359663632323
0.001803384,3.0426315524860166,-0.8111018299448093,-2.4678840200692242,1.0209436463768
0.0018038680000000001,2.437869509617836,-0.8393212282615582,-2.0461556311538445,1.0178765470992694
0.0018043520000000002,1.9771242892316772,-0.8654427606176839,-1.7110879029569388,1.0151475826492133
0.0018048360000000002,1.7485154453453595,-0.8894011367861566,-1.5551316247783156,1.0125773034417858
0.0018053200000000002,1.7879046511900878,-0.911136473303821,-1.6290251384888348,1.0099357009998553
0.0018058040000000003,2.070483315898482,-0.9305944431489168,-1.9267802684076707,1.0069989850304477
0.001806288,2.51705751722353,-0.9477264115303591,-2.3854818884137714,1.0036065041570035
0.0018067720000000001,3.0134840545818378,-0.9624895574493587,-2.900446934075172,0.9997024507187713
0.0018072560000000001,3.4384980210475797,-0.9748469807296055,-3.3520094140629566,0.9953507388539895
0.0018077400000000002,3.693124240457041,-0.9847677942485156,-3.636869812160605,0.9907185183029749
0.0018082240000000002,3.724483392931152,-0.9922272011389626,-3.6955337326566235,0.9860322660520152
0.0018087080000000002,3.538181819609228,-0.9972065567684981,-3.5282981095534174,0.9815179356764098
0.0018091920000000003,3.1962742011043845,-0.9996934153412467,-3.195294272469157,0.9773411234682643
0.001809676,2.8013247539599244,-0.9996815610059081,-2.800432702923149,0.9735633496418729
0.0018101600000000001,2.470499272354596,-0.997171023392149,-2.463510287703392,0.9701262760045276
0.0018106440000000001,2.3060630597574066,-0.9921680775365377,-2.288002152677532,0.9668681475758455
0.0018111280000000002,2.369540408440196,-0.98468522819823,-2.3332514378098614,0.9635680279904598
0.0018116120000000002,2.665894163297934,-0.9747411786035856,-2.5985568187654478,0.9600059031437039
0.0018120960000000002,3.14162872296608,-0.9623607836978186,-3.023380279921214,0.956022516960639
0.0018125800000000003,3.6973077770443052,-0.9475749880206137,-3.503476372541279,0.9515630180711372
0.001813064,4.211444667495057,-0.9304207483608805,-3.91841549921119,0.9466930395538549
0.0018135480000000001,4.569933764123041,-0.9109409413840055,-4.162939765152795,0.9415834067491482
0.0018140320000000001,4.693828827805882,-0.8891842564625304,-4.173678696214965,0.9364681446461841
0.0018145160000000002,4.558672798679558,-0.8652050739781068,-3.9441868360235297,0.9315874896655144
0.0018150000000000002,4.200645481483008,-0.8390633293988291,-3.5246075833172803,0.9271312945925316
0.0018154840000000002,3.708016606913841,-0.8108243634718046,-3.006550205043796,0.9231976130928953
0.0018159680000000003,3.1999833680290863,-0.7805587589052497,-2.4977750462662245,0.9197766404335361
0.001816452,2.798054655465651,-0.7483421639485931,-2.0939022757176007,0.916762961517385
0.0018169360000000001,2.596964211396026,-0.7142551033111114,-1.8548949411059275,0.9139913036147617
0.0018174200000000001,2.642206384043051,-0.6783827768922391,-1.7924273039295269,0.9112848850072174
0.0018179040000000002,2.9196639571853975,-0.6408148468260361,-1.8709640115072588,0.9085026361107029
0.0018183880000000002,3.359835425441907,-0.6016452133726881,-2.0214289014371123,0.9055727045731551
0.0018188720000000002,3.8555943741639185,-0.5609717802166776,-2.1628796398681405,0.9025042522287138
0.0018193560000000003,4.2891015271819946,-0.5188962097586047,-2.22559852572458,0.8993761494507605
0.00181984,4.5612514218393,-0.47552366901205834,-2.168983011399492,0.8963077902899103
0.0018203240000000001,4.616418555961553,-0.4309625667408964,-1.989503590027493,0.8934219789095929
0.0018208080000000001,4.456423179470564,-0.38532428249384776,-1.7171680641184468,0.8908113888665647
0.0018212920000000002,4.140281631427651,-0.33872288821359786,-1.402408152214881,0.8885181693254832
0.0018217760000000002,3.769792517713435,-0.29127486311625744,-1.0980457995736723,0.8865316053565842
0.0018222600000000002,3.4644842570953496,-0.24309880255414237,-0.842211974367557,0.8848028617768601
0.0018227440000000003,3.332060727667987,-0.19431512158907852,-0.6474697854389984,0.8832705891296443
0.001823228,3.4415903488529196,-0.14504575401740136,-0.4991880671683831,0.8818881304733462
0.0018237120000000001,3.8060182572610044,-0.09541384759902108,-0.36314684595739327,0.8806430954969156
0.0018241960000000002,4.378304019105544,-0.0455434562522144,-0.19940309755302782,0.8795630493038655
0.0018246800000000002,5.062155893963778,0.004440770016649371,0.02247987011351924,0.8787059661246752
0.0018251640000000002,5.734762491779417,0.05441389667315145,0.31205077367274975,0.8781393109322233
