Frequency (Hz),Input Amplitude (two-sided),Reference Amplitude (two-sided),Mix Amplitude (two-sided),Output Amplitude (two-sided)
-70992.52212100325,0.005209828192637518,0.0007696686173840219,0.004268484246257537,0.0007973508764887883
-70659.22389508305,0.005507005826184237,0.0007741414036655851,0.004333246697268143,0.0008012507908622515
-70325.92566916284,0.005846817286013341,0.0007786695684463441,0.004396773781217341,0.0008051853979119842
-69992.62744324264,0.006239359134143433,0.0007832541688734951,0.004459214409109674,0.0008091555318268161
-69659.32921732243,0.006698187533370257,0.0007878962893220808,0.004520703080393659,0.0008131620110568749
-69326.03099140224,0.007241938174491107,0.000792597042275052,0.0045813617948440265,0.000817205642183364
-68992.73276548203,0.007896950348278113,0.0007973575692377923,0.004641301678040036,0.0008212872232627855
-68659.43453956183,0.00870170498764859,0.000802179041687849,0.0047006243697378615,0.000825407546737429
-68326.13631364162,0.009714730106886069,0.0008070626620624503,0.004759423215001423,0.000829567401986792
-67992.83808772142,0.011029607305759671,0.0008120096647852606,0.0048177842905048835,0.0008337675775807441
-67659.53986180121,0.012805831118057033,0.0008170213173333438,0.004875787292498539,0.0008380088632841082
-67326.24163588102,0.015339234246049292,0.0008220989213477291,0.0049335063082050845,0.0008422920518531357
-66992.9434099608,0.01924724599498445,0.0008272438137879796,0.004991010488604887,0.0008466179406581668
-66659.64518404061,0.026068954796328533,0.0008324573681343085,0.005048364637506961,0.000850987333160141
-66326.34695812041,0.041008632315776096,0.0008377409956387933,0.005105629729305858,0.0008554010402643813
-65993.0487322002,0.09989745335625287,0.0008430961466273908,0.005162863365782756,0.0008598598815711351
-65659.75050628,0.20890599366694626,0.0008485243118565912,0.00522012018066715,0.0008643646865393064
-65326.452280359794,0.04992693288706441,0.0008540270239265544,0.005277452199275257,0.0008689162955769184
-64993.15405443959,0.027979100621857086,0.0008596058587532357,0.005334909159424124,0.0008735155610701702
-64659.85582851939,0.019250513959024558,0.0008652624371034526,0.005392538798867929,0.0008781633483602516
-64326.55760259918,0.01456202190793174,0.0008709984261936705,0.005450387113715924,0.0008828605366765718
-63993.25937667898,0.01163572738785723,0.0008768155413594517,0.005508498591638481,0.000887608020032629
-63659.96115075878,0.009635394462635217,0.0008827155477953884,0.005566916423082321,0.0008924067080900625
-63326.66292483858,0.008181749351529783,0.0008887002623710965,0.005625682693270856,0.0008972575269953492
-62993.364698918376,0.007077875602623629,0.0008947715555266234,0.005684838557320103,0.0009021614201921091
-62660.06647299817,0.0062113879846490425,0.0009009313532516209,0.005744424400480898,0.0009071193492113314
-62326.76824707797,0.005513480518609279,0.0009071816391519584,0.005804479985162352,0.0009121322944405798
-61993.470021157766,0.004939680049485716,0.000913524456608687,0.005865044586132135,0.0009172012558718212
-61660.17179523756,0.004459972951634977,0.0009199619110344604,0.0059261571150260334,0.0009223272538271171
-61326.87356931736,0.004053379238071621,0.0009264961722323127,0.005987856235023654,0.000927511329658589
-60993.575343397155,0.0037048000809398263,0.00093312947686137,0.0060501804663223024,0.0009327545464185467
-60660.27711747695,0.0034030999608160376,0.0009398641310174126,0.006113168282772531,0.00093805798949317
-60326.97889155675,0.003139893846509411,0.0009467025129315848,0.006176858199744078,0.000943422767189956
-59993.680665636544,0.002908754405515777,0.0009536470757959158,0.006241288853006088,0.0009488500112668762
-59660.38243971634,0.002704678680470707,0.0009607003507217299,0.006306499067999685,0.0009543408773860052
-59327.08421379614,0.0025237201347905005,0.0009678649498382668,0.006372527918450082,0.0009598965454696776
-58993.78598787594,0.0023627289990896675,0.0009751435695389389,0.006439414772686129,0.0009655182199294782
-58660.48776195574,0.002219165248889502,0.0009825389938842566,0.0065071993253150535,0.0009712071297294558
-58327.189536035534,0.0020909613183696376,0.00099005409816979,0.006575921610940653,0.000976964528232034
-57993.89131011533,0.0019764195060567786,0.0009976918526684447,0.006645621995349593,0.000982791692758313
-57660.59308419513,0.0018741339842762337,0.00100545532655721,0.006716341137869959,0.0009886899237710987
-57327.29485827492,0.0017829305321376402,0.0010133476920389248,0.006788119916262374,0.000994660543557584
-56993.99663235472,0.001701819238912323,0.0010213722286703645,0.006860999302239166,0.0010007048942435907
-56660.698406434516,0.001629956867979469,0.0010295323279089774,0.00693502017110558,0.0010068243349092318
-56327.40018051431,0.0015666165712994588,0.001037831497890641,0.00701022302245605,0.0010130202374857666
-55994.10195459411,0.0015111633472166101,0.0010462733684529395,0.007086647579342572,0.00101929398098361
-55660.803728673905,0.0014630341298619333,0.0010548616964179169,0.007164332219313368,0.0010256469434092507
-55327.5055027537,0.0014217217415998019,0.0010636003711508007,0.0072433131697045025,0.0010320804904409464
-54994.2072768335,0.001386762165803027,0.0010724934204106836,0.0073236233674705015,0.0010385959594923853
-54660.909050913295,0.0013577247307521177,0.0010815450165120705,0.007405290833774622,0.0010451946371038189
-54327.6108249931,0.0013342048581306946,0.0010907594828157457,0.007488336333596066,0.0010518777264984889
-53994.312599072895,0.0013158190428264871,0.0011001413005700825,0.007572769959631174,0.0010586463003299648
-53661.01437315269,0.0013022017165257584,0.0011096951161249117,0.007658586058790968,0.0010655012305807177
-53327.71614723249,0.001293003626754344,0.001119425748541632,0.007745755534386866,0.0010724430822090145
-52994.417921312284,0.0012878913524082905,0.0011293381976248149,0.007834213859954553,0.0010794719473917987
-52661.11969539208,0.0012865475869445874,0.0011394376524031427,0.007923841823354984,0.001086587178695242
-52327.82146947188,0.001288671854256772,0.0011497295000885577,0.008014433402448718,0.0010937869424908547
-51994.523243551674,0.0012939813763208213,0.0011602193355459605,0.008105639656165625,0.0011010674353281373
-51661.22501763147,0.0013022118780797657,0.001170912971306452,0.00819686502726316,0.0011084214264414302
-51327.92679171127,0.0013131181844938387,0.0011818164481621405,0.008287061622544238,0.0011158353411664993
-50994.62856579106,0.0013264745289348033,0.001192936046380429,0.008374282117437154,0.0011232828460875641
-50661.33033987086,0.0013420745454563578,0.00120427829758187,0.008454582147680254,0.0011307088282512718
-50328.032113950656,0.0013597309572054687,0.0012158499973257493,0.008518820123608115,0.0011379814264792587
-49994.73388803045,0.0013792749992441633,0.0012276582184560221,0.008540497539669638,0.0011447008395003128
-49661.435662110256,0.0014005556280008906,0.0012397103252564702,0.008401268667771274,0.0011488720521424913
-49328.13743619005,0.001423438574127513,0.0012520139884782148,0.12060719054968522,0.00033120476154031847
-48994.83921026985,0.0014478052935033398,0.0012645772012986692,0.009887514828134216,0.001181946308671323
-48661.540984349645,0.0014735518650348183,0.0012774082962807882,0.009658307534747744,0.0011863846898781758
-48328.24275842944,0.0015005878758462686,0.0012905159634072454,0.009679015810199301,0.0011937270929353076
-47994.94453250924,0.0015288353258632876,0.0013039092692680055,0.009761545552406962,0.0012018961495905381
-47661.646306589035,0.0015582275756122939,0.0013175976774885874,0.009870886415881191,0.00121048284593526
-47328.34808066883,0.001588708353878491,0.0013315910704933568,0.009995894542489805,0.0012193541208762664
-46995.04985474863,0.0016202308358266838,0.0013458997727061695,0.010132048875083703,0.0012284556346872364
-46661.751628828424,0.0016527567974050352,0.0013605345752990183,0.010277280614247146,0.001237762655931143
-46328.45340290822,0.0016862558482026154,0.0013755067626119364,0.010430612896616663,0.001247263740117372
-45995.15517698802,0.0017207047422299236,0.001390828140374474,0.010591626390329888,0.0012569542253736833
-45661.85695106781,0.0017560867642564444,0.0014065110658747501,0.010760221189555781,0.0012668332945184805
-45328.55872514761,0.0017923911881110963,0.0014225684802339257,0.010936501201331912,0.0012769025237951018
-44995.260499227414,0.0018296128026492181,0.0014390139429573668,0.011120715016196577,0.0012871651197931867
-44661.96227330721,0.0018677515007656086,0.0014558616689540197,0.011313225317607417,0.0012976255032103447
-44328.66404738701,0.0019068119267640264,0.0014731265682276517,0.011514493990257769,0.001308289080909467
-43995.3658214668,0.001946803177530105,0.0014908242884711207,0.01172507667240125,0.00131916212780092
-43662.0675955466,0.0019877385532294485,0.0015089712608100593,0.01194562360939242,0.0013302517379328114
-43328.769369626396,0.0020296353535735547,0.0015275847489717006,0.012176885254435905,0.0013415658233358059
-42995.47114370619,0.002072514716107608,0.001546682902180188,0.01241972194656901,0.0013531131495613732
-42662.17291778599,0.0021164014933853525,0.0015662848121116818,0.012675117546020416,0.0013649034029626123
-42328.874691865785,0.0021613241663039086,0.001586410574274846,0.012944197305133234,0.0013769472887708582
-41995.57646594558,0.0022073147913146255,0.0016070813542233822,0.013228250598086294,0.0013892566620577974
-41662.27824002538,0.002254408979611655,0.0016283194590476493,0.013528759487920712,0.001401844696410351
-41328.980014105175,0.002302645906813298,0.0016501484146423445,0.01384743452580359,0.0014147260980481187
-40995.68178818497,0.002352068352021238,0.001672593049299586,0.014186259707318079,0.001427917376596149
-40662.38356226477,0.0024027227655278854,0.001695679584238493,0.014547549218815686,0.0014414371882399096
-40329.085336344564,0.002454659364790228,0.0017194357317508336,0.01493401958347406,0.001455306773138654
-39995.78711042437,0.002507932258654991,0.0017438908017171565,0.015348882193781187,0.0014695505176141846
-39662.488884504164,0.0025625996001714542,0.0017690758173381366,0.01579596319591193,0.0014841966840637845
-39329.19065858396,0.0026187237686781514,0.0017950236410197954,0.01627986058569731,0.001499278369804443
-38995.89243266376,0.0026763715822269835,0.0018217691114674162,0.016806152686889633,0.001514834783398003
-38662.59420674355,0.002735614541771252,0.0018493491931649351,0.017381678728617286,0.001530912968799799
-38329.29598082335,0.0027965291089570663,0.0018778031395633738,0.018014922389562947,0.001547570172956488
-37995.99775490315,0.002859197019768536,0.0019071726714637598,0.01871654528218575,0.001564877156911578
-37662.69952898294,0.002923705636745589,0.0019375021722674234,0.01950014356539626,0.0015829229220001352
-37329.40130306274,0.002990148342995094,0.001968838901981035,0.02038334477821069,0.0016018216128385594
-36996.103077142536,0.0030586249817641698,0.002001233232106595,0.02138943791710116,0.0016217228661087606
-36662.80485122233,0.003129242345971828,0.0020347389038300194,0.022549865981572603,0.001642827795244231
-36329.50662530213,0.0032021147227989594,0.002069413312243882,0.023908164982203262,0.001665414547621639
-35996.208399381925,0.003277364499206772,0.0021053178197137355,0.025526433701489146,0.001689880853093216
-35662.91017346172,0.003355122835185787,0.0021425181019294835,0.027496458740025917,0.0017168183487682313
-35329.611947541525,0.0034355304125409597,0.002181084530682035,0.02995993523993832,0.0017471501885577177
-34996.31372162132,0.0035187382682387238,0.0022210925979872817,0.03314782728471562,0.001782404835667821
-34663.01549570112,0.003604908722702107,0.0022626233868561973,0.037463960476967144,0.0018253130531115523
-34329.717269780915,0.0036942164150478942,0.002305764094798349,0.043684196093959564,0.0018812769881774486
-33996.41904386071,0.0037868494591402134,0.002350608617073136,0.053513444785263216,0.001962648557099583
-33663.12081794051,0.003883010736510476,0.002397258197786793,0.07157107358940286,0.002104803468930332
-33329.822592020304,0.003982919344778172,0.0024458221582153348,0.11626737222319873,0.0024607388878898316
-32996.5243661001,0.004086812223237045,0.00249641871324036,0.42270324841173457,0.0052545212986713635
-32663.226140179897,0.0041949459808686045,0.002549175888577671,0.19855706327956935,0.0019242101450712601
-32329.927914259693,0.004307598956308678,0.002604232553607885,0.07110063288835138,0.001544873511256559
-31996.62968833949,0.0044250735443783894,0.00266173958715183,0.03929982027723023,0.0016189951765612296
-31663.33146241929,0.004547698829885216,0.0027218611965779023,0.024760763389618492,0.0016848189832753158
-31330.033236499086,0.004675833576691361,0.0027847764142750935,0.01639102824688507,0.0017374814042675423
-30996.735010578883,0.00480986962889296,0.002850680799934361,0.010961775575250979,0.0017819668371442522
-30663.43678465868,0.004950235791582033,0.0029197883824058305,0.007238260309551218,0.0018215279291825283
-30330.138558738476,0.005097402271677332,0.0029923338813918304,0.00476716835278772,0.0018580886819643064
-29996.840332818272,0.005251885775119556,0.0030685752571484983,0.0035886439028865597,0.0018928276271595915
-29663.54210689807,0.005414255376195883,0.0031487966460877082,0.003765049827395027,0.0019265053237431386
-29330.24388097787,0.005585139298674664,0.003233311752146786,0.004711811533033858,0.001959639228339621
-28996.945655057665,0.005765232778155836,0.0033224677786326557,0.0058821738966061046,0.00199259988057684
-28663.64742913746,0.005955307211972923,0.0034166500037274513,0.007077328209008649,0.0020256661720923098
-28330.349203217258,0.006156220849288344,0.003516287125985648,0.008244757065596223,0.0020590585613526795
-27997.050977297054,0.006368931332324067,0.0036218575353042827,0.00937648924447906,0.0020929599289019377
-27663.75275137685,0.006594510473558981,0.003733896701791391,0.010478022702392053,0.002127529258775984
-27330.454525456647,0.0068341617479671,0.0038530059220783144,0.011558780364144145,0.002162911037686882
-26997.156299536447,0.0070892411003969135,0.003979862723133813,0.012629048577970934,0.002199242052651239
-26663.858073616244,0.007361281824730951,0.0041152333019052875,0.013699038057971659,0.0022366566067958597
-26330.55984769604,0.00765202447548562,0.004259987481125802,0.014778691799968026,0.00227529080271849
-25997.261621775837,0.007963453040582434,0.0044151167956561444,0.015877768469082603,0.0023152863325181295
-25663.963395855633,0.008297838959282378,0.00458175650136344,0.017006031435835546,0.0023567940958751817
-25330.66516993543,0.008657795044418852,0.004761212536110878,0.018173483173029307,0.002399977906792887
-24997.366944015226,0.009046342009808077,0.004954994783299703,0.019390627621994838,0.002445018527352246
-24664.068718095026,0.009466991179556988,0.005164858426329428,0.02066876157014146,0.002492118274472509
-24330.770492174823,0.009923848164871896,0.005392855786782168,0.022020305497476245,0.0025415064810013223
-23997.47226625462,0.010421743982773232,0.005641401883536266,0.023459190962826365,0.0025934461583955637
-23664.174040334416,0.010966402481315935,0.005913358145113038,0.025001328322846073,0.0026482423129574433
-23330.875814414212,0.011564656366842665,0.006212140423024457,0.026665187239182406,0.002706252525944214
-22997.57758849401,0.012224729129560831,0.006541859954268361,0.0284725347701071,0.0027679006446244196
-22664.279362573805,0.012956607575131186,0.006907509626820668,0.030449394139932938,0.0028336947869039447
-22330.981136653605,0.01377254085630706,0.007315213495145253,0.03262731501443284,0.0029042514027978533
-21997.6829107334,0.014687719124441624,0.00777256610563418,0.03504508897040987,0.002980327972510684
-21664.384684813198,0.015721212040073408,0.008289101751585455,0.03775111147431744,0.0030628682423086747
-21331.086458892994,0.016897291138932593,0.008876955655893864,0.040806700937401984,0.003153066037472781
-20997.78823297279,0.01824733261566822,0.009551815362604368,0.04429086671674753,0.003252457246354084
-20664.490007052587,0.019812621200277807,0.01033432267482738,0.04830732812303004,0.003363055663881683
-20331.191781132384,0.02164859563229465,0.011252196391539697,0.052995135998923464,0.0034875592021928886
-19997.893555212184,0.023831481492774788,0.012343548723300374,0.058545261512275674,0.0036296729663899906
-19664.59532929198,0.026469039588392817,0.013662259484034779,0.06522747284803987,0.0037946343738371547
-19331.297103371777,0.02971875273866335,0.015287069484402149,0.07343580708820144,0.00399010449520058
-18997.998877451573,0.033820239667032875,0.017337787477117346,0.08376960916389752,0.0042277618376501845
-18664.70065153137,0.039156827157420276,0.020006076235022232,0.09718746589248552,0.004526339723007882
-18331.402425611166,0.04638227880976617,0.023618816928688426,0.11532403102322132,0.004917897837688535
-17998.104199690963,0.05671034709436114,0.02878288515343905,0.1412139081153191,0.0054621947833201085
-17664.805973770763,0.07267771717138609,0.03676662283900953,0.1811990124763133,0.00628466086005631
-17331.50774785056,0.10062147916797476,0.05073857438800521,0.2511222539430833,0.0076999814943635
-16998.209521930356,0.16205809624320827,0.0814569707083621,0.40477495887478315,0.010780633024441068
-16664.911296010152,0.40697492844900135,0.20391549114379784,1.0171256814139196,0.023022464786867744
-16331.613070089948,0.832258516837278,0.4157011113098296,2.0809016690142035,0.039001782684840794
-15998.314844169745,0.2081240749872026,0.10363375504162124,0.5205115516345871,0.007871809815994637
-15665.016618249543,0.1197318937713044,0.05943751465049925,0.2994792173377159,0.0036366558858968844
-15331.71839232934,0.08444272060709468,0.04179276456901693,0.21120642581398782,0.0022230248335449844
-14998.420166409136,0.06546576150867807,0.032304108537912095,0.1637160920503875,0.0018110355382486435
-14665.121940488934,0.05362020389982008,0.026381141012327657,0.13405609258029474,0.0018301409607748905
-14331.82371456873,0.04552664230614122,0.022334160007538247,0.11377782901386216,0.001995201270263765
-13998.525488648527,0.039649815674075425,0.019395535757993666,0.09904307070785902,0.002194777586998754
-13665.227262728324,0.03519168847473763,0.017166251268756424,0.08785665696161118,0.0023948000030301494
-13331.929036808122,0.03169637110041131,0.015418362513181093,0.07907879750068744,0.0025868359542335433
-12998.630810887918,0.028884513722916436,0.014012195361467283,0.07201105666490955,0.0027702599365972847
-12665.332584967715,0.02657539924263855,0.01285739205447634,0.06620158536690221,0.0029466749043626102
-12332.034359047513,0.024646947016162584,0.011892913066777061,0.061345130036019296,0.003118168465094166
-11998.73613312731,0.023013719340762472,0.011076040348053571,0.05722804848894513,0.003286783774024183
-11665.437907207106,0.02161413665504196,0.010375984922515789,0.053696347621350095,0.003454387314478656
-11332.139681286902,0.020402696585723138,0.009769996411314702,0.05063623074226141,0.0036226665241580703
-10998.8414553667,0.01934505190998139,0.009240902012660744,0.047961792221691904,0.003793166876356417
-10665.543229446497,0.018414792657114713,0.008775497551540544,0.0456069725084093,0.003967337762127632
-10332.245003526294,0.017591281565542398,0.008363465207031628,0.043520146555557644,0.004146577535656825
-9998.946777606092,0.016858161446751934,0.007996627193026084,0.04166039203116645,0.004332275617665403
-9665.648551685888,0.01620230311023451,0.007668419719384519,0.03999485894686751,0.004525852232777692
-9332.350325765685,0.015613049271764797,0.007373514944703617,0.03849687925915779,0.004728797288039426
-8999.052099845481,0.015081661664300874,0.007107544530336481,0.03714458449000492,0.004942710241782764
-8665.75387392528,0.014600910386137169,0.006866894312987381,0.03591987895215868,0.005169343017252427
-8332.455648005076,0.014164764567438747,0.006648549636449193,0.03480766628091564,0.005410648274893721
-7999.157422084872,0.0137681563601382,0.0064499773449796126,0.03379525928383734,0.005668835771409363
-7665.85919616467,0.013406798762518738,0.006269034693983096,0.032871924385890525,0.005946440183804338
-7332.560970244467,0.013077043495003425,0.006103898286264478,0.03202852621057064,0.0062464047609917
-6999.262744324264,0.012775769036482048,0.005953008088527707,0.03125724756969821,0.006572186627520548
-6665.964518404061,0.012500291628875601,0.005815022931974947,0.030551366880553644,0.006927891725513648
-6332.666292483857,0.012248293955377711,0.005688784849736149,0.029905079773472343,0.00731845059319898
-5999.368066563655,0.012017767550493816,0.005573290280192731,0.029313355034742857,0.0077498510072237185
-5666.069840643451,0.011806965976204342,0.005467666653371529,0.02877181747027235,0.008229450889868394
-5332.771614723249,0.011614366511308465,0.005371153233942946,0.02827665205732091,0.008766406359201806
-4999.473388803046,0.01143863862699449,0.0052830853573557855,0.027824525066644436,0.00937226805944424
-4666.175162882842,0.011278617913818468,0.005202881391708156,0.027412518817758764,0.010061828688498342
-4332.87693696264,0.011133284420421923,0.005130031905529398,0.02703807746795453,0.010854354584656542
-3999.578711042436,0.011001744588482906,0.005064090633728373,0.026698961796119632,0.011775420678677226
-3666.2804851222336,0.010883216140117977,0.005004666919826244,0.026393211371777275,0.012859723160294103
-3332.9822592020305,0.010777015406607868,0.004951419378919159,0.026119112831398304,0.014155533804518271
-2999.6840332818274,0.01068254669062973,0.004904050577469833,0.025875173242351335,0.015732026623654402
-2666.3858073616243,0.010599293335278993,0.004862302566578272,0.025660097737616745,0.01769187803343386
-2333.087581441421,0.010526810237365462,0.0048259531374820735,0.025472770764914728,0.020194116746172986
-1999.789355521218,0.010464717593720413,0.004794812693662397,0.02531224042204834,0.023498301492284254
-1666.4911296010152,0.010412695710557826,0.004768721654580791,0.025177705453509072,0.028056892793773672
-1333.1929036808122,0.010370480739537937,0.004747548322883052,0.025068504567467197,0.034727945922618374
-999.894677760609,0.010337861231908631,0.0047311871607570955,0.02498410780154073,0.04532492321355555
-666.5964518404061,0.01031467542522381,0.004719557432704142,0.024924109723584508,0.06420308030192699
-333.29822592020304,0.01030080919683156,0.004712602181819398,0.02488822430297025,0.10192907895548052
0.0,5.010296194635385,0.004710287515216582,1.024876281330486,0.8548955520890308
333.29822592020304,0.010300809196831547,0.004712602181819406,0.024888224302970285,0.1019290789554805
666.5964518404061,0.010314675425223751,0.004719557432704145,0.024924109723584498,0.06420308030192702
999.894677760609,0.010337861231908609,0.004731187160757099,0.02498410780154073,0.04532492321355555
1333.1929036808122,0.01037048073953791,0.004747548322883063,0.025068504567467256,0.03472794592261837
1666.4911296010152,0.010412695710557827,0.004768721654580788,0.025177705453509065,0.028056892793773686
1999.789355521218,0.01046471759372044,0.0047948126936624,0.02531224042204836,0.02349830149228428
2333.087581441421,0.010526810237365425,0.004825953137482071,0.025472770764914686,0.020194116746172986
2666.3858073616243,0.010599293335279087,0.004862302566578274,0.02566009773761676,0.017691878033433847
2999.6840332818274,0.01068254669062973,0.004904050577469837,0.02587517324235135,0.015732026623654423
3332.9822592020305,0.01077701540660784,0.004951419378919148,0.026119112831398263,0.014155533804518283
3666.2804851222336,0.010883216140117983,0.00500466691982624,0.026393211371777248,0.012859723160294089
3999.578711042436,0.011001744588482935,0.005064090633728375,0.02669896179611958,0.011775420678677213
4332.87693696264,0.01113328442042191,0.005130031905529396,0.02703807746795451,0.010854354584656537
4666.175162882842,0.011278617913818477,0.00520288139170816,0.02741251881775881,0.010061828688498371
4999.473388803046,0.011438638626994516,0.005283085357355796,0.027824525066644457,0.009372268059444237
5332.771614723249,0.011614366511308519,0.005371153233942946,0.028276652057320953,0.008766406359201792
5666.069840643451,0.01180696597620437,0.0054676666533715135,0.028771817470272302,0.008229450889868394
5999.368066563655,0.01201776755049369,0.005573290280192738,0.02931335503474289,0.007749851007223727
6332.666292483857,0.012248293955377729,0.00568878484973616,0.029905079773472388,0.007318450593198977
6665.964518404061,0.012500291628875672,0.005815022931974949,0.03055136688055368,0.00692789172551363
6999.262744324264,0.012775769036482025,0.005953008088527714,0.031257247569698235,0.006572186627520548
7332.560970244467,0.013077043495003486,0.006103898286264494,0.03202852621057073,0.006246404760991709
7665.85919616467,0.013406798762518738,0.006269034693983094,0.03287192438589047,0.005946440183804347
7999.157422084872,0.013768156360138126,0.0064499773449796195,0.03379525928383733,0.005668835771409373
8332.455648005076,0.014164764567438756,0.006648549636449196,0.03480766628091565,0.005410648274893714
8665.75387392528,0.01460091038613717,0.006866894312987386,0.0359198789521587,0.005169343017252413
8999.052099845481,0.01508166166430085,0.007107544530336488,0.03714458449000489,0.004942710241782768
9332.350325765685,0.015613049271764762,0.007373514944703602,0.038496879259157735,0.004728797288039435
9665.648551685888,0.016202303110234552,0.0076684197193845225,0.03999485894686755,0.004525852232777688
9998.946777606092,0.016858161446751972,0.007996627193026094,0.04166039203116648,0.004332275617665397
10332.245003526294,0.017591281565542436,0.00836346520703163,0.04352014655555766,0.004146577535656819
10665.543229446497,0.01841479265711467,0.008775497551540534,0.045606972508409206,0.003967337762127648
10998.8414553667,0.019345051909981387,0.00924090201266074,0.04796179222169185,0.0037931668763564255
11332.139681286902,0.020402696585723114,0.009769996411314699,0.0506362307422614,0.003622666524158052
11665.437907207106,0.021614136655042002,0.01037598492251579,0.0536963476213501,0.003454387314478654
11998.73613312731,0.02301371934076245,0.011076040348053566,0.05722804848894512,0.0032867837740242025
12332.034359047513,0.02464694701616261,0.011892913066777068,0.06134513003601933,0.0031181684650941704
12665.332584967715,0.02657539924263858,0.01285739205447634,0.06620158536690225,0.0029466749043626
12998.630810887918,0.028884513722916463,0.014012195361467288,0.07201105666490953,0.0027702599365972795
13331.929036808122,0.031696371100411326,0.015418362513181091,0.07907879750068743,0.002586835954233543
13665.227262728324,0.035191688474737595,0.017166251268756413,0.08785665696161113,0.0023948000030301485
13998.525488648527,0.0396498156740755,0.01939553575799368,0.09904307070785907,0.0021947775869987536
14331.82371456873,0.045526642306141146,0.022334160007538247,0.11377782901386221,0.00199520127026376
14665.121940488934,0.05362020389982009,0.026381141012327657,0.1340560925802947,0.0018301409607748853
14998.420166409136,0.06546576150867815,0.032304108537912116,0.16371609205038762,0.001811035538248635
15331.71839232934,0.08444272060709468,0.041792764569016934,0.21120642581398794,0.0022230248335449797
15665.016618249543,0.11973189377130442,0.05943751465049926,0.2994792173377159,0.0036366558858968796
15998.314844169745,0.20812407498720265,0.10363375504162121,0.5205115516345872,0.00787180981599464
16331.613070089948,0.832258516837278,0.4157011113098295,2.080901669014203,0.0390017826848408
16664.911296010152,0.4069749284490014,0.20391549114379792,1.01712568141392,0.023022464786867723
16998.209521930356,0.1620580962432083,0.08145697070836214,0.4047749588747832,0.010780633024441079
17331.50774785056,0.1006214791679748,0.050738574388005234,0.2511222539430833,0.007699981494363503
17664.805973770763,0.07267771717138606,0.03676662283900953,0.1811990124763133,0.006284660860056312
17998.104199690963,0.056710347094361166,0.028782885153439058,0.1412139081153191,0.0054621947833201024
18331.402425611166,0.04638227880976616,0.02361881692868843,0.1153240310232213,0.0049178978376885375
18664.70065153137,0.03915682715742023,0.020006076235022232,0.0971874658924855,0.004526339723007869
18997.998877451573,0.03382023966703287,0.017337787477117342,0.08376960916389747,0.004227761837650185
19331.297103371777,0.029718752738663406,0.015287069484402149,0.0734358070882015,0.003990104495200587
19664.59532929198,0.02646903958839278,0.013662259484034779,0.06522747284803986,0.0037946343738371503
19997.893555212184,0.02383148149277481,0.012343548723300367,0.05854526151227571,0.0036296729663900028
20331.191781132384,0.02164859563229469,0.011252196391539708,0.05299513599892349,0.003487559202192896
20664.490007052587,0.019812621200277793,0.010334322674827388,0.04830732812303009,0.003363055663881683
20997.78823297279,0.018247332615668237,0.00955181536260437,0.04429086671674754,0.003252457246354093
21331.086458892994,0.016897291138932617,0.008876955655893866,0.04080670093740201,0.0031530660374727826
21664.384684813198,0.015721212040073387,0.008289101751585452,0.037751111474317416,0.0030628682423086647
21997.6829107334,0.014687719124441634,0.007772566105634176,0.03504508897040986,0.0029803279725106806
22330.981136653605,0.013772540856307079,0.007315213495145259,0.03262731501443287,0.002904251402797858
22664.279362573805,0.012956607575131186,0.006907509626820667,0.03044939413993297,0.002833694786903951
22997.57758849401,0.012224729129560727,0.0065418599542683585,0.028472534770107083,0.0027679006446244057
23330.875814414212,0.011564656366842679,0.00621214042302446,0.02666518723918241,0.0027062525259442193
23664.174040334416,0.010966402481315966,0.005913358145113041,0.025001328322846076,0.002648242312957443
23997.47226625462,0.010421743982773268,0.005641401883536269,0.023459190962826358,0.0025934461583955654
24330.770492174823,0.00992384816487196,0.005392855786782173,0.022020305497476265,0.0025415064810013336
24664.068718095026,0.009466991179557006,0.005164858426329429,0.020668761570141452,0.0024921182744725152
24997.366944015226,0.00904634200980813,0.0049549947832997,0.019390627621994835,0.0024450185273522528
25330.66516993543,0.008657795044418859,0.004761212536110885,0.018173483173029328,0.0023999779067928944
25663.963395855633,0.008297838959282317,0.004581756501363448,0.017006031435835605,0.0023567940958751704
25997.261621775837,0.00796345304058247,0.004415116795656147,0.015877768469082575,0.002315286332518131
26330.55984769604,0.007652024475485619,0.004259987481125802,0.014778691799968003,0.002275290802718486
26663.858073616244,0.0073612818247309215,0.0041152333019052875,0.01369903805797165,0.0022366566067958493
26997.156299536447,0.0070892411003969135,0.003979862723133817,0.012629048577970897,0.0021992420526512338
27330.454525456647,0.006834161747967154,0.0038530059220783226,0.011558780364144157,0.002162911037686888
27663.75275137685,0.006594510473558983,0.003733896701791393,0.010478022702392106,0.0021275292587759785
27997.050977297054,0.006368931332324112,0.003621857535304284,0.00937648924447908,0.002092959928901948
28330.349203217258,0.006156220849288288,0.0035162871259856445,0.008244757065596218,0.002059058561352671
28663.64742913746,0.005955307211972917,0.0034166500037274496,0.007077328209008646,0.0020256661720923033
28996.945655057665,0.005765232778155791,0.0033224677786326613,0.005882173896606095,0.0019925998805768305
29330.24388097787,0.005585139298674667,0.0032333117521467863,0.004711811533033855,0.001959639228339622
29663.54210689807,0.005414255376195885,0.0031487966460877017,0.003765049827395007,0.0019265053237431365
29996.840332818272,0.005251885775119553,0.003068575257148495,0.003588643902886573,0.0018928276271595892
