Zeit;Kanal B;A-0,180
(s);(V);(mV)

1,36632497;-11,61417000;-150,74930000
1,36634997;-11,61417000;-150,73390000
1,36637497;-11,61417000;-150,71850000
1,36639997;-11,61417000;-150,67240000
1,36642497;-11,61417000;-150,65700000
1,36644997;-11,61417000;-150,62620000
1,36647497;-11,61417000;-150,61090000
1,36649997;-11,61417000;-150,59550000
1,36652497;-11,61417000;-150,56470000
1,36654997;-11,61417000;-150,54930000
1,36657497;-11,61417000;-150,53400000
1,36659997;-11,61417000;-150,50320000
1,36662497;-11,61417000;-150,48780000
1,36664997;-11,61417000;-150,44170000
1,36667497;-11,61417000;-150,42630000
1,36669997;-11,61417000;-150,39560000
1,36672497;-11,61417000;-150,38020000
1,36674997;-11,61417000;-150,36480000
1,36677497;-11,61417000;-150,33400000
1,36679997;-11,61417000;-150,31860000
1,36682497;-11,61417000;-150,30330000
1,36684997;-11,61417000;-150,27250000
1,36687497;-11,61417000;-150,25710000
1,36689997;-11,61417000;-150,25710000
1,36692497;-11,61417000;-150,24180000
1,36694997;-11,61417000;-150,21100000
1,36697497;-11,61417000;-150,19560000
1,36699997;-11,61417000;-150,18020000
1,36702497;-11,61417000;-150,14950000
1,36704997;-11,61417000;-150,13410000
1,36707497;-11,61417000;-150,11870000
1,36709997;-11,61417000;-150,08800000
1,36712497;-11,61417000;-150,07260000
1,36714997;-11,61417000;-150,05720000
1,36717497;-11,61417000;-150,01110000
1,36719997;-11,61417000;-149,99570000
1,36722497;-11,61417000;-149,96490000
1,36724997;-11,61417000;-149,94960000
1,36727497;-11,61417000;-149,93420000
1,36729997;-11,61417000;-149,90340000
1,36732497;-11,61417000;-149,88800000
1,36734997;-11,61417000;-149,88800000
1,36737497;-11,61417000;-149,87270000
1,36739997;-11,61417000;-149,84190000
1,36742497;-11,61417000;-149,82650000
1,36744997;-11,61417000;-149,81110000
1,36747497;-11,61417000;-149,78040000
1,36749997;-11,61417000;-149,76500000
1,36752497;-11,61417000;-149,74960000
1,36754997;-11,61417000;-149,74960000
1,36757497;-11,61417000;-149,71890000
1,36759997;-11,61417000;-149,70350000
1,36762497;-11,61417000;-149,68810000
1,36764997;-11,61417000;-149,64200000
1,36767497;-11,61417000;-149,62660000
1,36769997;-11,61417000;-149,62660000
1,36772497;-11,61417000;-149,58050000
1,36774997;-11,61417000;-149,56510000
1,36777497;-11,61417000;-149,51890000
1,36779997;-11,61417000;-149,50360000
1,36782497;-11,61417000;-149,47280000
1,36784997;-11,61417000;-149,45740000
1,36787497;-11,61417000;-149,45740000
1,36789997;-11,61417000;-149,45740000
1,36792497;-11,61417000;-149,45740000
1,36794997;-11,61417000;-149,44200000
1,36797497;-11,61417000;-149,41130000
1,36799997;-11,61417000;-149,41130000
1,36802497;-11,61417000;-149,39590000
1,36804997;-11,61417000;-149,36510000
1,36807497;-11,61417000;-149,33440000
1,36809997;-11,61417000;-149,30360000
1,36812497;-11,61417000;-149,27290000
1,36814997;-11,61417000;-149,24210000
1,36817497;-11,61417000;-149,21140000
1,36819997;-11,61417000;-149,18060000
1,36822497;-11,61417000;-149,16520000
1,36824997;-11,61417000;-149,11910000
1,36827497;-11,61417000;-149,10370000
1,36829997;-11,61417000;-149,08830000
1,36832497;-11,61417000;-149,04220000
1,36834997;-11,61417000;-149,02680000
1,36837497;-11,61417000;-149,02680000
1,36839997;-11,61417000;-148,98070000
1,36842497;-11,61417000;-148,98070000
1,36844997;-11,61417000;-148,96530000
1,36847497;-11,61417000;-148,96530000
1,36849997;-11,61417000;-148,93460000
1,36852497;-11,61417000;-148,91920000
1,36854997;-11,61417000;-148,91920000
1,36857497;-11,61417000;-148,90380000
1,36859997;-11,61417000;-148,87300000
1,36862497;-11,61417000;-148,85770000
1,36864997;-11,61417000;-148,81150000
1,36867497;-11,61417000;-148,78070000
1,36869997;-11,61417000;-148,73460000
1,36872497;-11,61417000;-148,71920000
1,36874997;-11,61417000;-148,67310000
1,36877497;-11,61417000;-148,67310000
1,36879997;-11,61417000;-148,67310000
1,36882497;-11,61417000;-148,67310000
1,36884997;-11,61417000;-148,62700000
1,36887497;-11,61417000;-148,62700000
1,36889997;-11,61417000;-148,61160000
1,36892497;-11,61417000;-148,61160000
1,36894997;-11,61417000;-148,56540000
1,36897497;-11,61417000;-148,53470000
1,36899997;-11,61417000;-148,50390000
1,36902497;-11,61417000;-148,50390000
1,36904997;-11,61417000;-148,48860000
1,36907497;-11,61417000;-148,47320000
1,36909997;-11,61417000;-148,47320000
1,36912497;-11,61417000;-148,42700000
1,36914997;-11,61417000;-148,42700000
1,36917497;-11,61417000;-148,42700000
1,36919997;-11,61417000;-148,38090000
1,36922497;-11,61417000;-148,38090000
1,36924997;-11,61417000;-148,35010000
1,36927497;-11,61417000;-148,35010000
1,36929997;-11,61417000;-148,30400000
1,36932497;-11,61417000;-148,25790000
1,36934997;-11,61417000;-148,24250000
1,36937497;-11,61417000;-148,19640000
1,36939997;-11,61417000;-148,18100000
1,36942497;-11,61417000;-148,16560000
1,36944997;-11,61417000;-148,13480000
1,36947497;-11,61417000;-148,10410000
1,36949997;-11,61417000;-148,07330000
1,36952497;-11,61417000;-148,05790000
1,36954997;-11,61417000;-148,01180000
1,36957497;-11,61417000;-148,01180000
1,36959997;-11,61417000;-148,01180000
1,36962497;-11,61417000;-147,98100000
1,36964997;-11,61417000;-147,98100000
1,36967497;-11,61417000;-147,93490000
1,36969997;-11,61417000;-147,93490000
1,36972497;-11,61417000;-147,93490000
1,36974997;-11,61417000;-147,88880000
1,36977497;-11,61417000;-147,84260000
1,36979997;-11,61417000;-147,81190000
1,36982497;-11,61417000;-147,78110000
1,36984997;-11,61417000;-147,76570000
1,36987497;-11,61417000;-147,75040000
1,36989997;-11,61417000;-147,71960000
1,36992497;-11,61417000;-147,71960000
1,36994997;-11,61417000;-147,68890000
1,36997497;-11,61417000;-147,64270000
1,36999997;-11,61417000;-147,62730000
1,37002497;-11,61417000;-147,59660000
1,37004997;-11,61417000;-147,58120000
1,37007497;-11,61417000;-147,58120000
1,37009997;-11,61417000;-147,58120000
1,37012497;-11,61417000;-147,56580000
1,37014997;-11,61417000;-147,51970000
1,37017497;-11,61417000;-147,47360000
1,37019997;-11,61417000;-147,45820000
1,37022497;-11,61417000;-147,45820000
1,37024997;-11,61417000;-147,44280000
1,37027497;-11,61417000;-147,44280000
1,37029997;-11,61417000;-147,41200000
1,37032497;-11,61417000;-147,38130000
1,37034997;-11,61417000;-147,38130000
1,37037497;-11,61417000;-147,38130000
1,37039997;-11,61417000;-147,35050000
1,37042497;-11,61417000;-147,33510000
1,37044997;-11,61417000;-147,31970000
1,37047497;-11,61417000;-147,28900000
1,37049997;-11,61417000;-147,27360000
1,37052497;-11,61417000;-147,25820000
1,37054997;-11,61417000;-147,22750000
1,37057497;-11,61417000;-147,19670000
1,37059997;-11,61417000;-147,16600000
1,37062497;-11,61417000;-147,13520000
1,37064997;-11,61417000;-147,10440000
1,37067497;-11,61417000;-147,08910000
1,37069997;-11,61417000;-147,04290000
1,37072497;-11,61417000;-147,02760000
1,37074997;-11,61417000;-147,01220000
1,37077497;-11,61417000;-146,98140000
1,37079997;-11,61417000;-146,96600000
1,37082497;-11,61417000;-146,91990000
1,37084997;-11,61417000;-146,90450000
1,37087497;-11,61417000;-146,88910000
1,37089997;-11,61417000;-146,85840000
1,37092497;-11,61417000;-146,84300000
1,37094997;-11,61417000;-146,82760000
1,37097497;-11,61417000;-146,82760000
1,37099997;-11,61417000;-146,78150000
1,37102497;-11,61417000;-146,76610000
1,37104997;-11,61417000;-146,73540000
1,37107497;-11,61417000;-146,72000000
1,37109997;-11,61417000;-146,67380000
1,37112497;-11,61417000;-146,65850000
1,37114997;-11,61417000;-146,64310000
1,37117497;-11,61417000;-146,61230000
1,37119997;-11,61417000;-146,59690000
1,37122497;-11,61417000;-146,58160000
1,37124997;-11,61417000;-146,55080000
1,37127497;-11,61417000;-146,53540000
1,37129997;-11,61417000;-146,52010000
1,37132497;-11,61417000;-146,48930000
1,37134997;-11,61417000;-146,47390000
1,37137497;-11,61417000;-146,45850000
1,37139997;-11,61417000;-146,42780000
1,37142497;-11,61417000;-146,41240000
1,37144997;-11,61417000;-146,36630000
1,37147497;-11,61417000;-146,35090000
1,37149997;-11,61417000;-146,33550000
1,37152497;-11,61417000;-146,30470000
1,37154997;-11,61417000;-146,28940000
1,37157497;-11,61417000;-146,27400000
1,37159997;-11,61417000;-146,24320000
1,37162497;-11,61417000;-146,22790000
1,37164997;-11,61417000;-146,21250000
1,37167497;-11,61417000;-146,16640000
1,37169997;-11,61417000;-146,15100000
1,37172497;-11,61417000;-146,12020000
1,37174997;-11,61417000;-146,10480000
1,37177497;-11,61417000;-146,08940000
1,37179997;-11,61417000;-146,05870000
1,37182497;-11,61417000;-146,04330000
1,37184997;-11,61417000;-146,04330000
1,37187497;-11,61417000;-146,02790000
1,37189997;-11,61417000;-145,99720000
1,37192497;-11,61417000;-145,99720000
1,37194997;-11,61417000;-145,98180000
1,37197497;-11,61417000;-145,96640000
1,37199997;-11,61417000;-145,93560000
1,37202497;-11,61417000;-145,92030000
1,37204997;-11,61417000;-145,90490000
1,37207497;-11,61417000;-145,87410000
1,37209997;-11,61417000;-145,84340000
1,37212497;-11,61417000;-145,81260000
1,37214997;-11,61417000;-145,79720000
1,37217497;-11,61417000;-145,76650000
1,37219997;-11,61417000;-145,75110000
1,37222497;-11,61417000;-145,73570000
1,37224997;-11,61417000;-145,70500000
1,37227497;-11,61417000;-145,68960000
1,37229997;-11,61417000;-145,67420000
1,37232497;-11,61417000;-145,64340000
1,37234997;-11,61417000;-145,62810000
1,37237497;-11,61417000;-145,61270000
1,37239997;-11,61417000;-145,58190000
1,37242497;-11,61417000;-145,56660000
1,37244997;-11,61417000;-145,55120000
1,37247497;-11,61417000;-145,52040000
1,37249997;-11,61417000;-145,50510000
1,37252497;-11,61417000;-145,48970000
1,37254997;-11,61417000;-145,45890000
1,37257497;-11,61417000;-145,44350000
1,37259997;-11,61417000;-145,42810000
1,37262497;-11,61417000;-145,42810000
1,37264997;-11,61417000;-145,39740000
1,37267497;-11,61417000;-145,38200000
1,37269997;-11,61417000;-145,36660000
1,37272497;-11,61417000;-145,36660000
1,37274997;-11,61417000;-145,33590000
1,37277497;-11,61417000;-145,32050000
1,37279997;-11,61417000;-145,32050000
1,37282497;-11,61417000;-145,30510000
1,37284997;-11,61417000;-145,27440000
1,37287497;-11,61417000;-145,25900000
1,37289997;-11,61417000;-145,24360000
1,37292497;-11,61417000;-145,21280000
1,37294997;-11,61417000;-145,19750000
1,37297497;-11,61417000;-145,18210000
1,37299997;-11,61417000;-145,15130000
1,37302497;-11,61417000;-145,13590000
1,37304997;-11,61417000;-145,08980000
1,37307497;-11,61417000;-145,07440000
1,37309997;-11,61417000;-145,05910000
1,37312497;-11,61417000;-145,01290000
1,37314997;-11,61417000;-144,99750000
1,37317497;-11,61417000;-144,96680000
1,37319997;-11,61417000;-144,95140000
1,37322497;-11,61417000;-144,93600000
1,37324997;-11,61417000;-144,90530000
1,37327497;-11,61417000;-144,88990000
1,37329997;-11,61417000;-144,87450000
1,37332497;-11,61417000;-144,84380000
1,37334997;-11,61479000;-144,81300000
1,37337497;-11,61479000;-144,78220000
1,37339997;-11,61479000;-144,76690000
1,37342497;-11,61479000;-144,75150000
1,37344997;-11,61479000;-144,72070000
1,37347497;-11,61479000;-144,70540000
1,37349997;-11,61479000;-144,69000000
1,37352497;-11,61479000;-144,65920000
1,37354997;-11,61479000;-144,62840000
1,37357497;-11,61479000;-144,59770000
1,37359997;-11,61479000;-144,58230000
1,37362497;-11,61479000;-144,56690000
1,37364997;-11,61479000;-144,52080000
1,37367497;-11,61479000;-144,50540000
1,37369997;-11,61479000;-144,47460000
1,37372497;-11,61479000;-144,45930000
1,37374997;-11,61479000;-144,41310000
1,37377497;-11,61479000;-144,39780000
1,37379997;-11,61479000;-144,38240000
1,37382497;-11,61479000;-144,35160000
1,37384997;-11,61479000;-144,33620000
1,37387497;-11,61479000;-144,32090000
1,37389997;-11,61479000;-144,29010000
1,37392497;-11,61479000;-144,27470000
1,37394997;-11,61479000;-144,25940000
1,37397497;-11,61479000;-144,21320000
1,37399997;-11,61479000;-144,19780000
1,37402497;-11,61479000;-144,16710000
1,37404997;-11,61479000;-144,15170000
1,37407497;-11,61479000;-144,15170000
1,37409997;-11,61479000;-144,13630000
1,37412497;-11,61479000;-144,10560000
1,37414997;-11,61479000;-144,09020000
1,37417497;-11,61479000;-144,09020000
1,37419997;-11,61479000;-144,07480000
1,37422497;-11,61479000;-144,04410000
1,37424997;-11,61479000;-144,02870000
1,37427497;-11,61479000;-144,01330000
1,37429997;-11,61479000;-143,98250000
1,37432497;-11,61479000;-143,95180000
1,37434997;-11,61479000;-143,92100000
1,37437497;-11,61479000;-143,90560000
1,37439997;-11,61479000;-143,89030000
1,37442497;-11,61479000;-143,85950000
1,37444997;-11,61479000;-143,84410000
1,37447497;-11,61479000;-143,84410000
1,37449997;-11,61479000;-143,79800000
1,37452497;-11,61479000;-143,79800000
1,37454997;-11,61479000;-143,79800000
1,37457497;-11,61479000;-143,79800000
1,37459997;-11,61479000;-143,78260000
1,37462497;-11,61479000;-143,76720000
1,37464997;-11,61479000;-143,76720000
1,37467497;-11,61479000;-143,76720000
1,37469997;-11,61479000;-143,72110000
1,37472497;-11,61479000;-143,70570000
1,37474997;-11,61479000;-143,65960000
1,37477497;-11,61479000;-143,62880000
1,37479997;-11,61479000;-143,61340000
1,37482497;-11,61479000;-143,56730000
1,37484997;-11,61479000;-143,55190000
1,37487497;-11,61479000;-143,53650000
1,37489997;-11,61479000;-143,50580000
1,37492497;-11,61479000;-143,47500000
1,37494997;-11,61479000;-143,44430000
1,37497497;-11,61479000;-143,41350000
1,37499997;-11,61479000;-143,41350000
1,37502497;-11,61479000;-143,38280000
1,37504997;-11,61479000;-143,38280000
1,37507497;-11,61479000;-143,38280000
1,37509997;-11,61479000;-143,36740000
1,37512497;-11,61479000;-143,35200000
1,37514997;-11,61479000;-143,35200000
1,37517497;-11,61479000;-143,30590000
1,37519997;-11,61479000;-143,29050000
1,37522497;-11,61479000;-143,24440000
1,37524997;-11,61479000;-143,22900000
1,37527497;-11,61479000;-143,18280000
1,37529997;-11,61479000;-143,16740000
1,37532497;-11,61479000;-143,12130000
1,37534997;-11,61479000;-143,12130000
1,37537497;-11,61479000;-143,12130000
1,37539997;-11,61479000;-143,07520000
1,37542497;-11,61479000;-143,05980000
1,37544997;-11,61479000;-143,04440000
1,37547497;-11,61479000;-142,99830000
1,37549997;-11,61479000;-142,95210000
1,37552497;-11,61479000;-142,95210000
1,37554997;-11,61479000;-142,92140000
1,37557497;-11,61479000;-142,87520000
1,37559997;-11,61479000;-142,87520000
1,37562497;-11,61479000;-142,85990000
1,37564997;-11,61479000;-142,82910000
1,37567497;-11,61479000;-142,81370000
1,37569997;-11,61479000;-142,81370000
1,37572497;-11,61479000;-142,79840000
1,37574997;-11,61479000;-142,76760000
1,37577497;-11,61479000;-142,76760000
1,37579997;-11,61479000;-142,75220000
1,37582497;-11,61479000;-142,73680000
1,37584997;-11,61479000;-142,73680000
1,37587497;-11,61479000;-142,70610000
1,37589997;-11,61479000;-142,69070000
1,37592497;-11,61479000;-142,69070000
1,37594997;-11,61479000;-142,69070000
1,37597497;-11,61479000;-142,64460000
1,37599997;-11,61479000;-142,61380000
1,37602497;-11,61479000;-142,61380000
1,37604997;-11,61479000;-142,56770000
1,37607497;-11,61479000;-142,56770000
1,37609997;-11,61479000;-142,52150000
1,37612497;-11,61479000;-142,49080000
1,37614997;-11,61479000;-142,46000000
1,37617497;-11,61479000;-142,44460000
1,37619997;-11,61479000;-142,42930000
1,37622497;-11,61479000;-142,42930000
1,37624997;-11,61479000;-142,39850000
1,37627497;-11,61479000;-142,38310000
1,37629997;-11,61479000;-142,36770000
1,37632497;-11,61479000;-142,33700000
1,37634997;-11,61479000;-142,32160000
1,37637497;-11,61479000;-142,32160000
1,37639997;-11,61479000;-142,30620000
1,37642497;-11,61479000;-142,30620000
1,37644997;-11,61479000;-142,27550000
1,37647497;-11,61479000;-142,26010000
1,37649997;-11,61479000;-142,21390000
1,37652497;-11,61479000;-142,16780000
1,37654997;-11,61479000;-142,15240000
1,37657497;-11,61479000;-142,13710000
1,37659997;-11,61479000;-142,10630000
1,37662497;-11,61479000;-142,07550000
1,37664997;-11,61479000;-142,04480000
1,37667497;-11,61479000;-142,01400000
1,37669997;-11,61479000;-141,98330000
1,37672497;-11,61479000;-141,96790000
1,37674997;-11,61479000;-141,92180000
1,37677497;-11,61479000;-141,89100000
1,37679997;-11,61479000;-141,86020000
1,37682497;-11,61479000;-141,84490000
1,37684997;-11,61479000;-141,82950000
1,37687497;-11,61479000;-141,79870000
1,37689997;-11,61479000;-141,78330000
1,37692497;-11,61479000;-141,76800000
1,37694997;-11,61479000;-141,73720000
1,37697497;-11,61479000;-141,72180000
1,37699997;-11,61479000;-141,70640000
1,37702497;-11,61479000;-141,67570000
1,37704997;-11,61479000;-141,66030000
1,37707497;-11,61479000;-141,64490000
1,37709997;-11,61479000;-141,61420000
1,37712497;-11,61479000;-141,59880000
1,37714997;-11,61479000;-141,58340000
1,37717497;-11,61479000;-141,55260000
1,37719997;-11,61479000;-141,53730000
1,37722497;-11,61479000;-141,52190000
1,37724997;-11,61479000;-141,49110000
1,37727497;-11,61479000;-141,47580000
1,37729997;-11,61479000;-141,46040000
1,37732497;-11,61479000;-141,42960000
1,37734997;-11,61479000;-141,42960000
1,37737497;-11,61479000;-141,39890000
1,37739997;-11,61479000;-141,36810000
1,37742497;-11,61479000;-141,35270000
1,37744997;-11,61479000;-141,33740000
1,37747497;-11,61479000;-141,30660000
1,37749997;-11,61479000;-141,29120000
1,37752497;-11,61479000;-141,27580000
1,37754997;-11,61479000;-141,24510000
1,37757497;-11,61479000;-141,22970000
1,37759997;-11,61479000;-141,21430000
1,37762497;-11,61479000;-141,18360000
1,37764997;-11,61479000;-141,16820000
1,37767497;-11,61479000;-141,16820000
1,37769997;-11,61479000;-141,15280000
1,37772497;-11,61479000;-141,12210000
1,37774997;-11,61479000;-141,10670000
1,37777497;-11,61479000;-141,09130000
1,37779997;-11,61479000;-141,06050000
1,37782497;-11,61479000;-141,06050000
1,37784997;-11,61479000;-141,04520000
1,37787497;-11,61479000;-141,01440000
1,37789997;-11,61479000;-140,99900000
1,37792497;-11,61479000;-140,98360000
1,37794997;-11,61479000;-140,95290000
1,37797497;-11,61479000;-140,93750000
1,37799997;-11,61479000;-140,92210000
1,37802497;-11,61479000;-140,89140000
1,37804997;-11,61479000;-140,87600000
1,37807497;-11,61479000;-140,86060000
1,37809997;-11,61479000;-140,82980000
1,37812497;-11,61479000;-140,81450000
1,37814997;-11,61479000;-140,79910000
1,37817497;-11,61479000;-140,76830000
1,37819997;-11,61479000;-140,75290000
1,37822497;-11,61479000;-140,73760000
1,37824997;-11,61479000;-140,69140000
1,37827497;-11,61479000;-140,67610000
1,37829997;-11,61479000;-140,64530000
1,37832497;-11,61479000;-140,62990000
1,37834997;-11,61479000;-140,61450000
1,37837497;-11,61479000;-140,58380000
1,37839997;-11,61479000;-140,56840000
1,37842497;-11,61479000;-140,55300000
1,37844997;-11,61479000;-140,52230000
1,37847497;-11,61479000;-140,50690000
1,37849997;-11,61479000;-140,49150000
1,37852497;-11,61479000;-140,46080000
1,37854997;-11,61479000;-140,44540000
1,37857497;-11,61479000;-140,43000000
1,37859997;-11,61479000;-140,39920000
1,37862497;-11,61479000;-140,38390000
1,37864997;-11,61479000;-140,36850000
1,37867497;-11,61479000;-140,33770000
1,37869997;-11,61479000;-140,32230000
1,37872497;-11,61479000;-140,30700000
1,37874997;-11,61479000;-140,27620000
1,37877497;-11,61479000;-140,26080000
1,37879997;-11,61479000;-140,24540000
1,37882497;-11,61479000;-140,19930000
1,37884997;-11,61479000;-140,18390000
1,37887497;-11,61479000;-140,15320000
1,37889997;-11,61479000;-140,13780000
1,37892497;-11,61479000;-140,12240000
1,37894997;-11,61479000;-140,09160000
1,37897497;-11,61479000;-140,07630000
1,37899997;-11,61479000;-140,06090000
1,37902497;-11,61479000;-140,01480000
1,37904997;-11,61479000;-139,99940000
1,37907497;-11,61479000;-139,96860000
1,37909997;-11,61479000;-139,95320000
1,37912497;-11,61479000;-139,90710000
1,37914997;-11,61479000;-139,89170000
1,37917497;-11,61479000;-139,86100000
1,37919997;-11,61479000;-139,84560000
1,37922497;-11,61479000;-139,83020000
1,37924997;-11,61479000;-139,79950000
1,37927497;-11,61479000;-139,76870000
1,37929997;-11,61479000;-139,73790000
1,37932497;-11,61479000;-139,72260000
1,37934997;-11,61479000;-139,70720000
1,37937497;-11,61479000;-139,67640000
1,37939997;-11,61479000;-139,66110000
1,37942497;-11,61479000;-139,64570000
1,37944997;-11,61479000;-139,64570000
1,37947497;-11,61479000;-139,61490000
1,37949997;-11,61479000;-139,59950000
1,37952497;-11,61479000;-139,58420000
1,37954997;-11,61479000;-139,55340000
1,37957497;-11,61479000;-139,53800000
1,37959997;-11,61479000;-139,52260000
1,37962497;-11,61479000;-139,49190000
1,37964997;-11,61479000;-139,47650000
1,37967497;-11,61479000;-139,46110000
1,37969997;-11,61479000;-139,43040000
1,37972497;-11,61479000;-139,41500000
1,37974997;-11,61417000;-139,41500000
1,37977497;-11,61417000;-139,39960000
1,37979997;-11,61417000;-139,36890000
1,37982497;-11,61417000;-139,35350000
1,37984997;-11,61417000;-139,33810000
1,37987497;-11,61417000;-139,30730000
1,37989997;-11,61417000;-139,27660000
1,37992497;-11,61417000;-139,24580000
1,37994997;-11,61417000;-139,23040000
1,37997497;-11,61417000;-139,23040000
1,37999997;-11,61417000;-139,18430000
1,38002497;-11,61417000;-139,16890000
1,38004997;-11,61417000;-139,15350000
1,38007497;-11,61417000;-139,12280000
1,38009997;-11,61417000;-139,10740000
1,38012497;-11,61417000;-139,09200000
1,38014997;-11,61417000;-139,09200000
1,38017497;-11,61417000;-139,06130000
1,38019997;-11,61417000;-139,03050000
1,38022497;-11,61417000;-138,99980000
1,38024997;-11,61417000;-138,98440000
1,38027497;-11,61417000;-138,96900000
1,38029997;-11,61417000;-138,93820000
1,38032497;-11,61417000;-138,92290000
1,38034997;-11,61417000;-138,90750000
1,38037497;-11,61417000;-138,90750000
1,38039997;-11,61417000;-138,86130000
1,38042497;-11,61417000;-138,81520000
1,38044997;-11,61417000;-138,81520000
1,38047497;-11,61417000;-138,79980000
1,38049997;-11,61417000;-138,76910000
1,38052497;-11,61417000;-138,76910000
1,38054997;-11,61417000;-138,75370000
1,38057497;-11,61417000;-138,73830000
1,38059997;-11,61417000;-138,69220000
1,38062497;-11,61417000;-138,67680000
1,38064997;-11,61417000;-138,64600000
1,38067497;-11,61417000;-138,61530000
1,38069997;-11,61417000;-138,58450000
1,38072497;-11,61417000;-138,58450000
1,38074997;-11,61417000;-138,55380000
1,38077497;-11,61417000;-138,52300000
1,38079997;-11,61417000;-138,50760000
1,38082497;-11,61417000;-138,49220000
1,38084997;-11,61417000;-138,44610000
1,38087497;-11,61417000;-138,43070000
1,38089997;-11,61417000;-138,40000000
1,38092497;-11,61417000;-138,38460000
1,38094997;-11,61417000;-138,36920000
1,38097497;-11,61417000;-138,32310000
1,38099997;-11,61417000;-138,30770000
1,38102497;-11,61417000;-138,26160000
1,38104997;-11,61417000;-138,24620000
1,38107497;-11,61417000;-138,21540000
1,38109997;-11,61417000;-138,21540000
1,38112497;-11,61417000;-138,21540000
1,38114997;-11,61417000;-138,20010000
1,38117497;-11,61417000;-138,18470000
1,38119997;-11,61417000;-138,15390000
1,38122497;-11,61417000;-138,15390000
1,38124997;-11,61417000;-138,12320000
1,38127497;-11,61417000;-138,07700000
1,38129997;-11,61417000;-138,06160000
1,38132497;-11,61417000;-138,06160000
1,38134997;-11,61417000;-138,01550000
1,38137497;-11,61417000;-138,01550000
1,38139997;-11,61417000;-137,96940000
1,38142497;-11,61417000;-137,96940000
1,38144997;-11,61417000;-137,93860000
1,38147497;-11,61417000;-137,90790000
1,38149997;-11,61417000;-137,89250000
1,38152497;-11,61417000;-137,89250000
1,38154997;-11,61417000;-137,84630000
1,38157497;-11,61417000;-137,83090000
1,38159997;-11,61417000;-137,78480000
1,38162497;-11,61417000;-137,76940000
1,38164997;-11,61417000;-137,75410000
1,38167497;-11,61417000;-137,75410000
1,38169997;-11,61417000;-137,70790000
1,38172497;-11,61417000;-137,69260000
1,38174997;-11,61417000;-137,64640000
1,38177497;-11,61417000;-137,60030000
1,38179997;-11,61417000;-137,58490000
1,38182497;-11,61417000;-137,53880000
1,38184997;-11,61417000;-137,50800000
1,38187497;-11,61417000;-137,50800000
1,38189997;-11,61417000;-137,50800000
1,38192497;-11,61417000;-137,47720000
1,38194997;-11,61417000;-137,46190000
1,38197497;-11,61417000;-137,46190000
1,38199997;-11,61417000;-137,44650000
1,38202497;-11,61417000;-137,41570000
1,38204997;-11,61417000;-137,40030000
1,38207497;-11,61417000;-137,36960000
1,38209997;-11,61417000;-137,33880000
1,38212497;-11,61417000;-137,30810000
1,38214997;-11,61417000;-137,29270000
1,38217497;-11,61417000;-137,24660000
1,38219997;-11,61417000;-137,23120000
1,38222497;-11,61417000;-137,21580000
1,38224997;-11,61417000;-137,16960000
1,38227497;-11,61417000;-137,15430000
1,38229997;-11,61417000;-137,15430000
1,38232497;-11,61417000;-137,10810000
1,38234997;-11,61417000;-137,06200000
1,38237497;-11,61417000;-137,04660000
1,38239997;-11,61417000;-137,03130000
1,38242497;-11,61417000;-136,98510000
1,38244997;-11,61417000;-136,96970000
1,38247497;-11,61417000;-136,92360000
1,38249997;-11,61417000;-136,90820000
1,38252497;-11,61417000;-136,90820000
1,38254997;-11,61417000;-136,90820000
1,38257497;-11,61417000;-136,87750000
1,38259997;-11,61417000;-136,86210000
1,38262497;-11,61417000;-136,84670000
1,38264997;-11,61417000;-136,84670000
1,38267497;-11,61417000;-136,84670000
1,38269997;-11,61417000;-136,81590000
1,38272497;-11,61417000;-136,78520000
1,38274997;-11,61417000;-136,75440000
1,38277497;-11,61417000;-136,72370000
1,38279997;-11,61417000;-136,69290000
1,38282497;-11,61417000;-136,67750000
1,38284997;-11,61417000;-136,66210000
1,38287497;-11,61417000;-136,61600000
1,38289997;-11,61417000;-136,61600000
1,38292497;-11,61417000;-136,60060000
1,38294997;-11,61417000;-136,56990000
1,38297497;-11,61417000;-136,55450000
1,38299997;-11,61417000;-136,53910000
1,38302497;-11,61417000;-136,50840000
1,38304997;-11,61417000;-136,49300000
1,38307497;-11,61417000;-136,47760000
1,38309997;-11,61417000;-136,44690000
1,38312497;-11,61417000;-136,43150000
1,38314997;-11,61417000;-136,41610000
1,38317497;-11,61417000;-136,38530000
1,38319997;-11,61417000;-136,36990000
1,38322497;-11,61417000;-136,35460000
1,38324997;-11,61417000;-136,32380000
1,38327497;-11,61417000;-136,32380000
1,38329997;-11,61417000;-136,30840000
1,38332497;-11,61417000;-136,29310000
1,38334997;-11,61417000;-136,26230000
1,38337497;-11,61417000;-136,24690000
1,38339997;-11,61417000;-136,23160000
1,38342497;-11,61417000;-136,20080000
1,38344997;-11,61417000;-136,18540000
1,38347497;-11,61417000;-136,17000000
1,38349997;-11,61417000;-136,13930000
1,38352497;-11,61417000;-136,12390000
1,38354997;-11,61417000;-136,10850000
1,38357497;-11,61417000;-136,07780000
1,38359997;-11,61417000;-136,06240000
1,38362497;-11,61417000;-136,04700000
1,38364997;-11,61417000;-136,01620000
1,38367497;-11,61417000;-136,01620000
1,38369997;-11,61417000;-136,00090000
1,38372497;-11,61417000;-135,98550000
1,38374997;-11,61417000;-135,93930000
