# Zeit,Kanal A,Kanal B,(A-B)/1000 (s),(V),(V),(mA)
0.17733476,5.81908200,0.59910180,5.21998000
0.17800143,5.71327500,0.60962100,5.10365400
0.17866810,5.71327500,0.60962100,5.10365400
0.17933477,5.71327500,0.60962100,5.10365400
0.18000144,5.71327500,0.60962100,5.10365400
0.18066812,5.81908200,0.60962100,5.20946100
0.18133479,5.71327500,0.60962100,5.10365400
0.18200146,5.81908200,0.60962100,5.20946100
0.18266813,5.71327500,0.60962100,5.10365400
0.18333480,5.71327500,0.60962100,5.10365400
0.18400148,5.81908200,0.60962100,5.20946100
0.18466815,5.81908200,0.60962100,5.20946100
0.18533482,5.81908200,0.60962100,5.20946100
0.18600149,5.71327500,0.60962100,5.10365400
0.18666816,5.81908200,0.60962100,5.20946100
0.18733484,5.81908200,0.60962100,5.20946100
0.18800151,5.71327500,0.60962100,5.10365400
0.18866818,5.71327500,0.59910180,5.11417300
0.18933485,5.81908200,0.60962100,5.20946100
0.19000152,5.81908200,0.60962100,5.20946100
0.19066820,5.81908200,0.60962100,5.20946100
0.19133487,5.81908200,0.60962100,5.20946100
0.19200154,5.81908200,0.60962100,5.20946100
0.19266821,5.81908200,0.60962100,5.20946100
0.19333488,5.81908200,0.59910180,5.21998000
0.19400156,5.71327500,0.60962100,5.10365400
0.19466823,5.71327500,0.59910180,5.11417300
0.19533490,5.81908200,0.60962100,5.20946100
0.19600157,5.81908200,0.59910180,5.21998000
0.19666824,5.71327500,0.59910180,5.11417300
0.19733492,5.81908200,0.60962100,5.20946100
0.19800159,5.81908200,0.60962100,5.20946100
0.19866826,5.81908200,0.59910180,5.21998000
0.19933493,5.71327500,0.60962100,5.10365400
0.20000160,5.81908200,0.60962100,5.20946100
0.20066828,5.71327500,0.60962100,5.10365400
0.20133495,5.71327500,0.60962100,5.10365400
0.20200162,5.81908200,0.60962100,5.20946100
0.20266829,5.81908200,0.60962100,5.20946100
0.20333496,5.81908200,0.60962100,5.20946100
0.20400164,5.71327500,0.60962100,5.10365400
0.20466831,5.81908200,0.60962100,5.20946100
0.20533498,5.81908200,0.60962100,5.20946100
0.20600165,5.81908200,0.60962100,5.20946100
0.20666832,5.81908200,0.59910180,5.21998000
0.20733500,5.71327500,0.59910180,5.11417300
0.20800167,5.81908200,0.59910180,5.21998000
0.20866834,5.81908200,0.60962100,5.20946100
0.20933501,5.71327500,0.59910180,5.11417300
0.21000168,5.81908200,0.60962100,5.20946100
0.21066836,5.81908200,0.59910180,5.21998000
0.21133503,5.81908200,0.59910180,5.21998000
0.21200170,5.81908200,0.60962100,5.20946100
0.21266837,5.81908200,0.60962100,5.20946100
0.21333504,5.81908200,0.59910180,5.21998000
0.21400172,5.81908200,0.60962100,5.20946100
0.21466839,5.71327500,0.60962100,5.10365400
0.21533506,5.71327500,0.60962100,5.10365400
0.21600173,5.81908200,0.60962100,5.20946100
0.21666840,5.81908200,0.60962100,5.20946100
0.21733508,5.81908200,0.60962100,5.20946100
0.21800175,5.81908200,0.60962100,5.20946100
0.21866842,5.71327500,0.60962100,5.10365400
0.21933509,5.81908200,0.60962100,5.20946100
0.22000176,5.81908200,0.59910180,5.21998000
0.22066844,5.71327500,0.60962100,5.10365400
0.22133511,5.81908200,0.60962100,5.20946100
0.22200178,5.71327500,0.60962100,5.10365400
0.22266845,5.71327500,0.59910180,5.11417300
0.22333512,5.71327500,0.60962100,5.10365400
0.22400180,5.81908200,0.60962100,5.20946100
0.22466847,5.81908200,0.60962100,5.20946100
0.22533514,5.81908200,0.59910180,5.21998000
0.22600181,5.71327500,0.60962100,5.10365400
0.22666848,5.81908200,0.62010950,5.19897200
0.22733516,5.71327500,0.60962100,5.10365400
0.22800183,5.71327500,0.60962100,5.10365400
0.22866850,5.81908200,0.58858270,5.23050000
0.22933517,5.81908200,0.60962100,5.20946100
0.23000185,5.71327500,0.60962100,5.10365400
0.23066852,5.81908200,0.60962100,5.20946100
0.23133519,5.71327500,0.60962100,5.10365400
0.23200186,5.81908200,0.60962100,5.20946100
0.23266853,5.81908200,0.59910180,5.21998000
0.23333521,5.71327500,0.60962100,5.10365400
0.23400188,5.81908200,0.60962100,5.20946100
0.23466855,5.81908200,0.60962100,5.20946100
0.23533522,5.81908200,0.62010950,5.19897200
0.23600189,5.71327500,0.60962100,5.10365400
0.23666857,5.81908200,0.60962100,5.20946100
0.23733524,5.71327500,0.60962100,5.10365400
0.23800191,5.71327500,0.59910180,5.11417300
0.23866858,5.71327500,0.60962100,5.10365400
0.23933525,5.81908200,0.60962100,5.20946100
0.24000193,5.71327500,0.60962100,5.10365400
0.24066860,5.71327500,0.60962100,5.10365400
0.24133527,5.81908200,0.60962100,5.20946100
0.24200194,5.81908200,0.60962100,5.20946100
0.24266861,5.81908200,0.60962100,5.20946100
0.24333529,5.81908200,0.60962100,5.20946100
0.24400196,5.71327500,0.60962100,5.10365400
0.24466863,5.71327500,0.59910180,5.11417300
0.24533530,5.81908200,0.60962100,5.20946100
0.24600197,5.81908200,0.58858270,5.23050000
0.24666865,5.71327500,0.59910180,5.11417300
0.24733532,5.71327500,0.60962100,5.10365400
0.24800199,5.81908200,0.60962100,5.20946100
0.24866866,5.81908200,0.60962100,5.20946100
0.24933533,5.81908200,0.60962100,5.20946100
0.25000201,5.81908200,0.60962100,5.20946100
0.25066868,5.71327500,0.59910180,5.11417300
0.25133535,5.81908200,0.60962100,5.20946100
0.25200202,5.71327500,0.60962100,5.10365400
0.25266869,5.71327500,0.59910180,5.11417300
0.25333537,5.71327500,0.60962100,5.10365400
0.25400204,5.81908200,0.60962100,5.20946100
0.25466871,5.81908200,0.60962100,5.20946100
0.25533538,5.71327500,0.59910180,5.11417300
0.25600205,5.81908200,0.60962100,5.20946100
0.25666873,5.81908200,0.60962100,5.20946100
0.25733540,5.81908200,0.60962100,5.20946100
0.25800207,5.81908200,0.60962100,5.20946100
0.25866874,5.71327500,0.60962100,5.10365400
0.25933541,5.81908200,0.60962100,5.20946100
0.26000209,5.81908200,0.60962100,5.20946100
0.26066876,5.71327500,0.60962100,5.10365400
0.26133543,5.81908200,0.59910180,5.21998000
0.26200210,5.71327500,0.60962100,5.10365400
0.26266877,5.81908200,0.59910180,5.21998000
0.26333545,5.81908200,0.60962100,5.20946100
0.26400212,5.71327500,0.60962100,5.10365400
0.26466879,5.81908200,0.60962100,5.20946100
0.26533546,5.71327500,0.60962100,5.10365400
0.26600213,5.71327500,0.60962100,5.10365400
0.26666881,5.81908200,0.60962100,5.20946100
0.26733548,5.81908200,0.60962100,5.20946100
0.26800215,5.81908200,0.60962100,5.20946100
0.26866882,5.81908200,0.60962100,5.20946100
0.26933549,5.81908200,0.60962100,5.20946100
0.27000217,5.71327500,0.59910180,5.11417300
0.27066884,5.71327500,0.60962100,5.10365400
0.27133551,5.81908200,0.60962100,5.20946100
0.27200218,5.81908200,0.60962100,5.20946100
0.27266885,5.71327500,0.59910180,5.11417300
0.27333553,5.71327500,0.60962100,5.10365400
0.27400220,5.81908200,0.60962100,5.20946100
0.27466887,5.71327500,0.60962100,5.10365400
0.27533554,5.81908200,0.60962100,5.20946100
0.27600221,5.81908200,0.60962100,5.20946100
0.27666889,5.81908200,0.59910180,5.21998000
0.27733556,5.81908200,0.60962100,5.20946100
0.27800223,5.81908200,0.59910180,5.21998000
0.27866890,5.71327500,0.59910180,5.11417300
0.27933557,5.81908200,0.64114790,5.17793500
0.28000225,5.81908200,0.59910180,5.21998000
0.28066892,5.81908200,0.62010950,5.19897200
0.28133559,5.71327500,0.60962100,5.10365400
0.28200226,5.81908200,0.59910180,5.21998000
0.28266893,5.81908200,0.60962100,5.20946100
0.28333561,5.81908200,0.60962100,5.20946100
0.28400228,5.81908200,0.60962100,5.20946100
0.28466895,5.81908200,0.59910180,5.21998000
0.28533562,5.81908200,0.60962100,5.20946100
0.28600229,5.81908200,0.60962100,5.20946100
0.28666897,5.81908200,0.60962100,5.20946100
0.28733564,5.81908200,0.59910180,5.21998000
0.28800231,5.81908200,0.60962100,5.20946100
0.28866898,5.81908200,0.60962100,5.20946100
0.28933565,5.81908200,0.59910180,5.21998000
0.29000233,5.71327500,0.59910180,5.11417300
0.29066900,5.81908200,0.60962100,5.20946100
0.29133567,5.81908200,0.60962100,5.20946100
0.29200234,5.81908200,0.60962100,5.20946100
0.29266901,5.71327500,0.59910180,5.11417300
0.29333569,5.71327500,0.60962100,5.10365400
0.29400236,5.81908200,0.60962100,5.20946100
0.29466903,5.71327500,0.59910180,5.11417300
0.29533570,5.71327500,0.60962100,5.10365400
0.29600237,5.71327500,0.59910180,5.11417300
0.29666905,5.71327500,0.62010950,5.09316500
0.29733572,5.71327500,0.60962100,5.10365400
0.29800239,5.71327500,0.60962100,5.10365400
0.29866906,5.71327500,0.60962100,5.10365400
0.29933573,5.81908200,0.60962100,5.20946100
0.30000241,5.71327500,0.59910180,5.11417300
0.30066908,5.81908200,0.60962100,5.20946100
0.30133575,5.81908200,0.59910180,5.21998000
0.30200242,5.81908200,0.60962100,5.20946100
0.30266909,5.71327500,0.60962100,5.10365400
0.30333577,5.81908200,0.60962100,5.20946100
0.30400244,5.81908200,0.60962100,5.20946100
0.30466911,5.81908200,0.60962100,5.20946100
0.30533578,5.71327500,0.59910180,5.11417300
0.30600245,5.81908200,0.60962100,5.20946100
0.30666913,5.81908200,0.59910180,5.21998000
0.30733580,5.81908200,0.59910180,5.21998000
0.30800247,5.81908200,0.59910180,5.21998000
0.30866914,5.71327500,0.59910180,5.11417300
0.30933581,5.81908200,0.60962100,5.20946100
0.31000249,5.81908200,0.60962100,5.20946100
0.31066916,5.81908200,0.62010950,5.19897200
0.31133583,5.81908200,0.59910180,5.21998000
0.31200250,5.71327500,0.59910180,5.11417300
0.31266917,5.81908200,0.62010950,5.19897200
0.31333585,5.71327500,0.60962100,5.10365400
0.31400252,5.81908200,0.60962100,5.20946100
0.31466919,5.81908200,0.60962100,5.20946100
0.31533586,5.81908200,0.59910180,5.21998000
0.31600253,5.81908200,0.59910180,5.21998000
0.31666921,5.71327500,0.60962100,5.10365400
0.31733588,5.71327500,0.60962100,5.10365400
0.31800255,5.81908200,0.62010950,5.19897200
0.31866922,5.81908200,0.60962100,5.20946100
0.31933590,5.81908200,0.60962100,5.20946100
0.32000257,5.71327500,0.60962100,5.10365400
0.32066924,5.81908200,0.60962100,5.20946100
0.32133591,5.71327500,0.59910180,5.11417300
0.32200258,5.81908200,0.60962100,5.20946100
0.32266926,5.81908200,0.60962100,5.20946100
0.32333593,5.81908200,0.59910180,5.21998000
0.32400260,5.71327500,0.59910180,5.11417300
0.32466927,5.81908200,0.59910180,5.21998000
0.32533594,5.71327500,0.59910180,5.11417300
0.32600262,5.81908200,0.60962100,5.20946100
0.32666929,5.81908200,0.60962100,5.20946100
0.32733596,5.81908200,0.60962100,5.20946100
0.32800263,5.71327500,0.60962100,5.10365400
0.32866930,5.81908200,0.60962100,5.20946100
0.32933598,5.71327500,0.60962100,5.10365400
0.33000265,5.81908200,0.60962100,5.20946100
0.33066932,5.71327500,0.60962100,5.10365400
0.33133599,5.81908200,0.60962100,5.20946100
0.33200266,5.71327500,0.60962100,5.10365400
0.33266934,5.81908200,0.60962100,5.20946100
0.33333601,5.81908200,0.60962100,5.20946100
0.33400268,5.71327500,0.60962100,5.10365400
0.33466935,5.71327500,0.58858270,5.12469200
0.33533602,5.71327500,0.60962100,5.10365400
0.33600270,5.81908200,0.59910180,5.21998000
0.33666937,5.71327500,0.59910180,5.11417300
0.33733604,5.81908200,0.60962100,5.20946100
0.33800271,5.81908200,0.59910180,5.21998000
0.33866938,5.81908200,0.60962100,5.20946100
0.33933606,5.71327500,0.60962100,5.10365400
0.34000273,5.81908200,0.60962100,5.20946100
0.34066940,5.71327500,0.59910180,5.11417300
0.34133607,5.81908200,0.59910180,5.21998000
0.34200274,5.71327500,0.60962100,5.10365400
0.34266942,5.81908200,0.60962100,5.20946100
0.34333609,5.81908200,0.59910180,5.21998000
0.34400276,5.71327500,0.59910180,5.11417300
0.34466943,5.71327500,0.59910180,5.11417300
0.34533610,5.71327500,0.59910180,5.11417300
0.34600278,5.81908200,0.60962100,5.20946100
0.34666945,5.71327500,0.60962100,5.10365400
0.34733612,5.81908200,0.60962100,5.20946100
0.34800279,5.81908200,0.60962100,5.20946100
0.34866946,5.81908200,0.60962100,5.20946100
0.34933614,5.81908200,0.60962100,5.20946100
