# f,H_in,H_out,G_ideal,G_theo,phi_ideal,phi_theo
1.076473146141123607e+03,5.059300720833783682e-01,2.087186840806728484e-03,-5.754377531861741346e+01,-4.769058332628191010e+01,8.992397892722044617e+01,1.853175272540327967e+01
1.076969044110745017e+03,5.059300732069620388e-01,2.087286415604513307e-03,-5.753977126211094628e+01,-4.769016897199632865e+01,8.992394387461980898e+01,1.853969188268430557e+01
1.077465170525262920e+03,5.059300743315828797e-01,2.087386077575670816e-03,-5.753576720223333041e+01,-4.768975427475596973e+01,8.992390880582719603e+01,1.854763393905989588e+01
1.077961525489915857e+03,5.059300754572414460e-01,2.087485826792731536e-03,-5.753176313898143945e+01,-4.768933923430914490e+01,8.992387372083507557e+01,1.855557889496093793e+01
1.078458109109987390e+03,5.059300765839389591e-01,2.087585663328278031e-03,-5.752775907235217545e+01,-4.768892385040401649e+01,8.992383861963593006e+01,1.856352675081749837e+01
1.078954921490814286e+03,5.059300777116766401e-01,2.087685587254951847e-03,-5.752375500234241201e+01,-4.768850812278859763e+01,8.992380350222224195e+01,1.857147750705895461e+01
1.079451962737777649e+03,5.059300788404549332e-01,2.087785598645441800e-03,-5.751975092894905828e+01,-4.768809205121080197e+01,8.992376836858649369e+01,1.857943116411385276e+01
1.079949232956309743e+03,5.059300799702747264e-01,2.087885697572497423e-03,-5.751574685216895944e+01,-4.768767563541838683e+01,8.992373321872111092e+01,1.858738772241002479e+01
1.080446732251892172e+03,5.059300811011375743e-01,2.087985884108918989e-03,-5.751174277199901752e+01,-4.768725887515897455e+01,8.992369805261857607e+01,1.859534718237452111e+01
1.080944460730051105e+03,5.059300822330441427e-01,2.088086158327561847e-03,-5.750773868843609193e+01,-4.768684177018008796e+01,8.992366287027135741e+01,1.860330954443359630e+01
1.081442418496365235e+03,5.059300833659953200e-01,2.088186520301335124e-03,-5.750373460147705629e+01,-4.768642432022908650e+01,8.992362767167189475e+01,1.861127480901277309e+01
1.081940605656461685e+03,5.059300844999919944e-01,2.088286970103203025e-03,-5.749973051111876998e+01,-4.768600652505320880e+01,8.992359245681264213e+01,1.861924297653679972e+01
1.082439022316012824e+03,5.059300856350354980e-01,2.088387507806184398e-03,-5.749572641735810663e+01,-4.768558838439957270e+01,8.992355722568605358e+01,1.862721404742962861e+01
1.082937668580744230e+03,5.059300867711263860e-01,2.088488133483350998e-03,-5.749172232019192563e+01,-4.768516989801514683e+01,8.992352197828458316e+01,1.863518802211447678e+01
1.083436544556425360e+03,5.059300879082659907e-01,2.088588847207830963e-03,-5.748771821961709350e+01,-4.768475106564676480e+01,8.992348671460061382e+01,1.864316490101373347e+01
1.083935650348878426e+03,5.059300890464548672e-01,2.088689649052804902e-03,-5.748371411563045541e+01,-4.768433188704116787e+01,8.992345143462665646e+01,1.865114468454906671e+01
1.084434986063974065e+03,5.059300901856944588e-01,2.088790539091509371e-03,-5.747971000822886367e+01,-4.768391236194491967e+01,8.992341613835512248e+01,1.865912737314137715e+01
1.084934551807628168e+03,5.059300913259853205e-01,2.088891517397234270e-03,-5.747570589740917768e+01,-4.768349249010447721e+01,8.992338082577842329e+01,1.866711296721070923e+01
1.085434347685808916e+03,5.059300924673286737e-01,2.088992584043326307e-03,-5.747170178316824263e+01,-4.768307227126614123e+01,8.992334549688899870e+01,1.867510146717641462e+01
1.085934373804533379e+03,5.059300936097255175e-01,2.089093739103183370e-03,-5.746769766550288239e+01,-4.768265170517614138e+01,8.992331015167924591e+01,1.868309287345703851e+01
1.086434630269864101e+03,5.059300947531764070e-01,2.089194982650260587e-03,-5.746369354440997057e+01,-4.768223079158048705e+01,8.992327479014161895e+01,1.869108718647031253e+01
1.086935117187916603e+03,5.059300958976828966e-01,2.089296314758067302e-03,-5.745968941988632395e+01,-4.768180953022514501e+01,8.992323941226851503e+01,1.869908440663325422e+01
1.087435834664851427e+03,5.059300970432457634e-01,2.089397735500166196e-03,-5.745568529192879481e+01,-4.768138792085587596e+01,8.992320401805234553e+01,1.870708453436202490e+01
1.087936782806880728e+03,5.059300981898655625e-01,2.089499244950175465e-03,-5.745168116053419993e+01,-4.768096596321836245e+01,8.992316860748552187e+01,1.871508757007203627e+01
1.088437961720266230e+03,5.059300993375438482e-01,2.089600843181769248e-03,-5.744767702569937029e+01,-4.768054365705813780e+01,8.992313318056046967e+01,1.872309351417795042e+01
1.088939371511314903e+03,5.059301004862816198e-01,2.089702530268674162e-03,-5.744367288742112976e+01,-4.768012100212060034e+01,8.992309773726954347e+01,1.873110236709357324e+01
1.089441012286386012e+03,5.059301016360793213e-01,2.089804306284673199e-03,-5.743966874569633063e+01,-4.767969799815101339e+01,8.992306227760516890e+01,1.873911412923199293e+01
1.089942884151887711e+03,5.059301027869382850e-01,2.089906171303602695e-03,-5.743566460052175415e+01,-4.767927464489451950e+01,8.992302680155977157e+01,1.874712880100546997e+01
1.090444987214274306e+03,5.059301039388595100e-01,2.090008125399357968e-03,-5.743166045189424551e+01,-4.767885094209611907e+01,8.992299130912567762e+01,1.875514638282545832e+01
1.090947321580053085e+03,5.059301050918437737e-01,2.090110168645881606e-03,-5.742765629981060727e+01,-4.767842688950069885e+01,8.992295580029529845e+01,1.876316687510267300e+01
1.091449887355776355e+03,5.059301062458922971e-01,2.090212301117179514e-03,-5.742365214426764908e+01,-4.767800248685301057e+01,8.992292027506103125e+01,1.877119027824700481e+01
1.091952684648048262e+03,5.059301074010057464e-01,2.090314522887305737e-03,-5.741964798526219482e+01,-4.767757773389764964e+01,8.992288473341524480e+01,1.877921659266753451e+01
1.092455713563522977e+03,5.059301085571855650e-01,2.090416834030375468e-03,-5.741564382279102574e+01,-4.767715263037910489e+01,8.992284917535033628e+01,1.878724581877263233e+01
1.092958974208899690e+03,5.059301097144325299e-01,2.090519234620552471e-03,-5.741163965685097281e+01,-4.767672717604174437e+01,8.992281360085864605e+01,1.879527795696975190e+01
1.093462466690930114e+03,5.059301108727471963e-01,2.090621724732059927e-03,-5.740763548743883860e+01,-4.767630137062977269e+01,8.992277800993254289e+01,1.880331300766563629e+01
1.093966191116415757e+03,5.059301120321313405e-01,2.090724304439175660e-03,-5.740363131455137591e+01,-4.767587521388728078e+01,8.992274240256443818e+01,1.881135097126622568e+01
1.094470147592203148e+03,5.059301131925855177e-01,2.090826973816229534e-03,-5.739962713818542284e+01,-4.767544870555824588e+01,8.992270677874662965e+01,1.881939184817661470e+01
1.094974336225193383e+03,5.059301143541106160e-01,2.090929732937610828e-03,-5.739562295833775352e+01,-4.767502184538648180e+01,8.992267113847151450e+01,1.882743563880115545e+01
1.095478757122331672e+03,5.059301155167078567e-01,2.091032581877760865e-03,-5.739161877500517051e+01,-4.767459463311567447e+01,8.992263548173143306e+01,1.883548234354334383e+01
1.095983410390615973e+03,5.059301166803779060e-01,2.091135520711176910e-03,-5.738761458818444794e+01,-4.767416706848941743e+01,8.992259980851873991e+01,1.884353196280591902e+01
1.096488296137093812e+03,5.059301178451222070e-01,2.091238549512413475e-03,-5.738361039787235285e+01,-4.767373915125112660e+01,8.992256411882578959e+01,1.885158449699082794e+01
1.096993414468858418e+03,5.059301190109415369e-01,2.091341668356077547e-03,-5.737960620406568779e+01,-4.767331088114411841e+01,8.992252841264490826e+01,1.885963994649913644e+01
1.097498765493055544e+03,5.059301201778368950e-01,2.091444877316831624e-03,-5.737560200676122690e+01,-4.767288225791156719e+01,8.992249268996846467e+01,1.886769831173118206e+01
1.098004349316880962e+03,5.059301213458089475e-01,2.091548176469395018e-03,-5.737159780595573011e+01,-4.767245328129651227e+01,8.992245695078875656e+01,1.887575959308646745e+01
1.098510166047575694e+03,5.059301225148594705e-01,2.091651565888541682e-03,-5.736759360164598576e+01,-4.767202395104187929e+01,8.992242119509813847e+01,1.888382379096368879e+01
1.099016215792435332e+03,5.059301236849886863e-01,2.091755045649101082e-03,-5.736358939382874667e+01,-4.767159426689043755e+01,8.992238542288895076e+01,1.889189090576075358e+01
1.099522498658799577e+03,5.059301248561980380e-01,2.091858615825957762e-03,-5.735958518250079408e+01,-4.767116422858484270e+01,8.992234963415350535e+01,1.889996093787468823e+01
1.100029014754061791e+03,5.059301260284883028e-01,2.091962276494051341e-03,-5.735558096765886660e+01,-4.767073383586761537e+01,8.992231382888409996e+01,1.890803388770179794e+01
1.100535764185664448e+03,5.059301272018605911e-01,2.092066027728377384e-03,-5.735157674929973837e+01,-4.767030308848114117e+01,8.992227800707310337e+01,1.891610975563756014e+01
1.101042747061096179e+03,5.059301283763159018e-01,2.092169869603988271e-03,-5.734757252742016931e+01,-4.766987198616768495e+01,8.992224216871278486e+01,1.892418854207657120e+01
1.101549963487898140e+03,5.059301295518551234e-01,2.092273802195988418e-03,-5.734356830201690514e+01,-4.766944052866939074e+01,8.992220631379548479e+01,1.893227024741267783e+01
1.102057413573661734e+03,5.059301307284795879e-01,2.092377825579543396e-03,-5.733956407308667735e+01,-4.766900871572823917e+01,8.992217044231348666e+01,1.894035487203892032e+01
1.102565097426024067e+03,5.059301319061896285e-01,2.092481939829866477e-03,-5.733555984062626720e+01,-4.766857654708610426e+01,8.992213455425911661e+01,1.894844241634743653e+01
1.103073015152676362e+03,5.059301330849871325e-01,2.092586145022235552e-03,-5.733155560463238487e+01,-4.766814402248473925e+01,8.992209864962465815e+01,1.895653288072966447e+01
1.103581166861355314e+03,5.059301342648722111e-01,2.092690441231975351e-03,-5.732755136510181160e+01,-4.766771114166572687e+01,8.992206272840242320e+01,1.896462626557611841e+01
1.104089552659849915e+03,5.059301354458468625e-01,2.092794828534474353e-03,-5.732354712203125047e+01,-4.766727790437055745e+01,8.992202679058468107e+01,1.897272257127655948e+01
1.104598172655999633e+03,5.059301366279109757e-01,2.092899307005169612e-03,-5.731954287541743298e+01,-4.766684431034058633e+01,8.992199083616371524e+01,1.898082179821991033e+01
1.105107026957689868e+03,5.059301378110663272e-01,2.093003876719559328e-03,-5.731553862525711196e+01,-4.766641035931701254e+01,8.992195486513186609e+01,1.898892394679424456e+01
1.105616115672858768e+03,5.059301389953136940e-01,2.093108537753194179e-03,-5.731153437154701891e+01,-4.766597605104094271e+01,8.992191887748137447e+01,1.899702901738684346e+01
1.106125438909494505e+03,5.059301401806544085e-01,2.093213290181683388e-03,-5.730753011428384980e+01,-4.766554138525332007e+01,8.992188287320450968e+01,1.900513701038417480e+01
1.106634996775632089e+03,5.059301413670889147e-01,2.093318134080689088e-03,-5.730352585346436456e+01,-4.766510636169496706e+01,8.992184685229356944e+01,1.901324792617182169e+01
1.107144789379359736e+03,5.059301425546184339e-01,2.093423069525929790e-03,-5.729952158908524495e+01,-4.766467098010658532e+01,8.992181081474080884e+01,1.902136176513461407e+01
1.107654816828812045e+03,5.059301437432441872e-01,2.093528096593182553e-03,-5.729551732114324381e+01,-4.766423524022875569e+01,8.992177476053848295e+01,1.902947852765648662e+01
1.108165079232176140e+03,5.059301449329669520e-01,2.093633215358278211e-03,-5.729151304963505709e+01,-4.766379914180188848e+01,8.992173868967891792e+01,1.903759821412058884e+01
1.108675576697689394e+03,5.059301461237879494e-01,2.093738425897103111e-03,-5.728750877455738078e+01,-4.766336268456630876e+01,8.992170260215429778e+01,1.904572082490924245e+01
1.109186309333634881e+03,5.059301473157078455e-01,2.093843728285599975e-03,-5.728350449590695348e+01,-4.766292586826218525e+01,8.992166649795690603e+01,1.905384636040389168e+01
1.109697277248350019e+03,5.059301485087281947e-01,2.093949122599770077e-03,-5.727950021368045697e+01,-4.766248869262955878e+01,8.992163037707901196e+01,1.906197482098518847e+01
1.110208480550221338e+03,5.059301497028494410e-01,2.094054608915664993e-03,-5.727549592787458721e+01,-4.766205115740835652e+01,8.992159423951282804e+01,1.907010620703296411e+01
1.110719919347682435e+03,5.059301508980730278e-01,2.094160187309399186e-03,-5.727149163848607571e+01,-4.766161326233834927e+01,8.992155808525063776e+01,1.907824051892614747e+01
1.111231593749219655e+03,5.059301520943996211e-01,2.094265857857138292e-03,-5.726748734551158293e+01,-4.766117500715920841e+01,8.992152191428466779e+01,1.908637775704290362e+01
1.111743503863369824e+03,5.059301532918304423e-01,2.094371620635106495e-03,-5.726348304894781194e+01,-4.766073639161044184e+01,8.992148572660714478e+01,1.909451792176052365e+01
1.112255649798716149e+03,5.059301544903667125e-01,2.094477475719582187e-03,-5.725947874879145871e+01,-4.766029741543147225e+01,8.992144952221033805e+01,1.910266101345546375e+01
1.112768031663896636e+03,5.059301556900090979e-01,2.094583423186902309e-03,-5.725547444503919792e+01,-4.765985807836153043e+01,8.992141330108643160e+01,1.911080703250335233e+01
1.113280649567594537e+03,5.059301568907588198e-01,2.094689463113458446e-03,-5.725147013768772553e+01,-4.765941838013979037e+01,8.992137706322769475e+01,1.911895597927895096e+01
1.113793503618546538e+03,5.059301580926168773e-01,2.094795595575698124e-03,-5.724746582673371620e+01,-4.765897832050522709e+01,8.992134080862631151e+01,1.912710785415619341e+01
1.114306593925539573e+03,5.059301592955841587e-01,2.094901820650126988e-03,-5.724346151217383749e+01,-4.765853789919673034e+01,8.992130453727450856e+01,1.913526265750819988e+01
1.114819920597407190e+03,5.059301604996619961e-01,2.095008138413306624e-03,-5.723945719400478538e+01,-4.765809711595304066e+01,8.992126824916454098e+01,1.914342038970718107e+01
1.115333483743036595e+03,5.059301617048510558e-01,2.095114548941851094e-03,-5.723545287222321321e+01,-4.765765597051279201e+01,8.992123194428857857e+01,1.915158105112455544e+01
1.115847283471365245e+03,5.059301629111525589e-01,2.095221052312436476e-03,-5.723144854682577432e+01,-4.765721446261445493e+01,8.992119562263883381e+01,1.915974464213091366e+01
1.116361319891376979e+03,5.059301641185673937e-01,2.095327648601792627e-03,-5.722744421780916468e+01,-4.765677259199640048e+01,8.992115928420750492e+01,1.916791116309589782e+01
1.116875593112110664e+03,5.059301653270970034e-01,2.095434337886704912e-03,-5.722343988517002344e+01,-4.765633035839685050e+01,8.992112292898683279e+01,1.917608061438842171e+01
1.117390103242650866e+03,5.059301665367418321e-01,2.095541120244017678e-03,-5.721943554890501815e+01,-4.765588776155389894e+01,8.992108655696900144e+01,1.918425299637644699e+01
1.117904850392135813e+03,5.059301677475031012e-01,2.095647995750627747e-03,-5.721543120901081636e+01,-4.765544480120552606e+01,8.992105016814618068e+01,1.919242830942715017e+01
1.118419834669753754e+03,5.059301689593820317e-01,2.095754964483494392e-03,-5.721142686548404299e+01,-4.765500147708955581e+01,8.992101376251056877e+01,1.920060655390685156e+01
1.118935056184740461e+03,5.059301701723796230e-01,2.095862026519628059e-03,-5.720742251832136560e+01,-4.765455778894371264e+01,8.992097734005436394e+01,1.920878773018096553e+01
1.119450515046384453e+03,5.059301713864969852e-01,2.095969181936097742e-03,-5.720341816751943753e+01,-4.765411373650557891e+01,8.992094090076975021e+01,1.921697183861411418e+01
1.119966211364025639e+03,5.059301726017348955e-01,2.096076430810029680e-03,-5.719941381307486949e+01,-4.765366931951259488e+01,8.992090444464888321e+01,1.922515887957003500e+01
1.120482145247050084e+03,5.059301738180942420e-01,2.096183773218604756e-03,-5.719540945498434326e+01,-4.765322453770210132e+01,8.992086797168396117e+01,1.923334885341158795e+01
1.120998316804899105e+03,5.059301750355766902e-01,2.096291209239064569e-03,-5.719140509324446242e+01,-4.765277939081127556e+01,8.992083148186712549e+01,1.924154176050080878e+01
1.121514726147060173e+03,5.059301762541829062e-01,2.096398738948703627e-03,-5.718740072785187323e+01,-4.765233387857718128e+01,8.992079497519058862e+01,1.924973760119884503e+01
1.122031373383073969e+03,5.059301774739137780e-01,2.096506362424873249e-03,-5.718339635880320770e+01,-4.765188800073676134e+01,8.992075845164647774e+01,1.925793637586600937e+01
1.122548258622532103e+03,5.059301786947703050e-01,2.096614079744983736e-03,-5.717939198609508367e+01,-4.765144175702680940e+01,8.992072191122697689e+01,1.926613808486175117e+01
1.123065381975073478e+03,5.059301799167541525e-01,2.096721890986501333e-03,-5.717538760972414025e+01,-4.765099514718401963e+01,8.992068535392422746e+01,1.927434272854462449e+01
1.123582743550389978e+03,5.059301811398657645e-01,2.096829796226948230e-03,-5.717138322968700237e+01,-4.765054817094492989e+01,8.992064877973039927e+01,1.928255030727233432e+01
1.124100343458225097e+03,5.059301823641062512e-01,2.096937795543904730e-03,-5.716737884598025232e+01,-4.765010082804595015e+01,8.992061218863761951e+01,1.929076082140176496e+01
