# frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg, gain
5.481263499752486678e+04,6.428997358226971048e-01,2.828291780946800560e-01,-6.267649321374464080e+02,-6.018307732854266305e+02,-1.985823766983329242e-01,-1.137793207049153921e+01,-7.132380716847384505e+00
5.491969092525440647e+04,6.431807191410818803e-01,2.806376166450993970e-01,-6.237372417190650822e+02,-5.988271744161605739e+02,-2.226739258136405941e-01,-1.275827615673080118e+01,-7.203742670805870496e+00
5.502674685298394616e+04,6.405793904948686723e-01,2.786396972561143159e-01,-6.207328928414443681e+02,-5.958387253923970093e+02,-2.385737796707978753e-01,-1.366927067762071601e+01,-7.230599446234276861e+00
5.513380278071348584e+04,6.377340152983801413e-01,2.747457436446388845e-01,-6.177199118879041180e+02,-5.928526297777447098e+02,-2.654591185587087399e-01,-1.520968712667695399e+01,-7.314172176592453667e+00
5.524085870844303281e+04,6.373680629863106573e-01,2.751249940156313412e-01,-6.147303286618604261e+02,-5.898813425424851857e+02,-2.837551093428388738e-01,-1.625797018061786048e+01,-7.297205041871847264e+00
5.534791463617257250e+04,6.326617344978736623e-01,2.717899480505672760e-01,-6.117297311168892975e+02,-5.868976758249808654e+02,-3.006859368097268836e-01,-1.722803513813471454e+01,-7.338763540662438523e+00
5.545497056390211219e+04,6.340574990211916839e-01,2.679240438777485411e-01,-6.087534237051245327e+02,-5.839453742266736072e+02,-3.246917502672070355e-01,-1.860346693302668086e+01,-7.482339075630566327e+00
5.556202649163165188e+04,6.282028585123142772e-01,2.670645469189110721e-01,-6.057693077789945164e+02,-5.809882973677306381e+02,-3.517308174542968513e-01,-2.015269136481759915e+01,-7.429673388185756622e+00
5.566908241936119157e+04,6.299706369656801197e-01,2.644105306830782931e-01,-6.028045225023854528e+02,-5.780293189250057821e+02,-3.575376513384633803e-01,-2.048539843871390076e+01,-7.540831191523539090e+00
5.577613834709073126e+04,6.238823673555208282e-01,2.603175293232206089e-01,-5.998365295670447495e+02,-5.750898597702193911e+02,-3.860714318927535027e-01,-2.212026363802718265e+01,-7.591985954401906156e+00
5.588319427482027095e+04,6.252670536800594148e-01,2.598417288285261861e-01,-5.968814752897001199e+02,-5.721512930290396071e+02,-4.025589680576728280e-01,-2.306492987484637069e+01,-7.627132970239042464e+00
5.599025020254981791e+04,6.178071536552526277e-01,2.561891733733465681e-01,-5.939321810556690480e+02,-5.692208012586586392e+02,-4.213614317077343241e-01,-2.414223168644303996e+01,-7.645843206952255500e+00
5.609730613027935760e+04,6.218013613269873785e-01,2.539574489117991662e-01,-5.909882906360098787e+02,-5.662916919132446765e+02,-4.361425059529240311e-01,-2.498912485736192934e+01,-7.777814254629157986e+00
5.620436205800889729e+04,6.131032214076106435e-01,2.496504941747529349e-01,-5.880561450351444819e+02,-5.633819053481795436e+02,-4.585015417532800619e-01,-2.627020324270424112e+01,-7.804023359376158986e+00
5.631141798573843698e+04,6.172439719847033768e-01,2.492872938907500502e-01,-5.851218021018798936e+02,-5.604659269584495860e+02,-4.768660852878027212e-01,-2.732241407991665483e+01,-7.875134282148355425e+00
5.641847391346797667e+04,6.098069710994088455e-01,2.462210365046140492e-01,-5.822067006161197469e+02,-5.575624252960883496e+02,-4.884659086867335631e-01,-2.798703500377249043e+01,-7.877344591076489877e+00
5.652552984119751636e+04,6.099594924650533212e-01,2.422957661559604625e-01,-5.792851669991180188e+02,-5.546599695576107933e+02,-5.075437872109658244e-01,-2.908011692527426817e+01,-8.019103379662462672e+00
5.663258576892705605e+04,6.062383592868785254e-01,2.414081734548287894e-01,-5.763871801586009269e+02,-5.517835051494489562e+02,-5.290662195661410827e-01,-3.031326146408162003e+01,-7.997828849399619244e+00
5.673964169665660302e+04,6.043871235347193505e-01,2.386474781542531898e-01,-5.734765812577584256e+02,-5.488811949349567385e+02,-5.373549059164683950e-01,-3.078816820966306977e+01,-8.071167073837500539e+00
5.684669762438614271e+04,6.039537323173058692e-01,2.346153743768781275e-01,-5.705927731401037590e+02,-5.460121431921834301e+02,-5.521112807977074377e-01,-3.163364621127092846e+01,-8.212944027594449636e+00
5.695375355211568240e+04,5.984236317692760432e-01,2.333958939423756984e-01,-5.676960484180990534e+02,-5.431356321795772146e+02,-5.723249901962520481e-01,-3.279180644811145839e+01,-8.178310482458179820e+00
5.706080947984522209e+04,6.011085687050365944e-01,2.300805229926953521e-01,-5.648262283071859429e+02,-5.402742299001963602e+02,-5.807428217286026984e-01,-3.327411266756729447e+01,-8.341461258353371377e+00
5.716786540757476178e+04,5.936749478161623683e-01,2.283823520722687850e-01,-5.619474179227031527e+02,-5.374153444207040593e+02,-6.006677267191560254e-01,-3.441572563072514868e+01,-8.297723627464247187e+00
5.727492133530430146e+04,5.969618298160619396e-01,2.241305324097828122e-01,-5.590856839597665839e+02,-5.345629324796300352e+02,-6.099897485816424547e-01,-3.494983813997430389e+01,-8.508910802635963222e+00
5.738197726303384843e+04,5.890217427566765140e-01,2.223586586758835582e-01,-5.562265871631855134e+02,-5.317243240676003779e+02,-6.304781331329069038e-01,-3.612373610380279843e+01,-8.461545614822519212e+00
5.748903319076338812e+04,5.922925094296342952e-01,2.190731389572464771e-01,-5.533724055537744562e+02,-5.288742364477500359e+02,-6.345721226936463788e-01,-3.635830442700378740e+01,-8.638942184976771799e+00
5.759608911849292781e+04,5.858994198739119197e-01,2.163591157775895391e-01,-5.505332133199798363e+02,-5.260584267459342982e+02,-6.579546546726089407e-01,-3.769802482372801933e+01,-8.652957402114532570e+00
5.770314504622246750e+04,5.882272147178109201e-01,2.153392530705786068e-01,-5.476883124559079761e+02,-5.232231476818961937e+02,-6.675764547063516297e-01,-3.824931335698030921e+01,-8.728438224732821382e+00
5.781020097395200719e+04,5.838776755390918671e-01,2.108672681812182592e-01,-5.448696519346393643e+02,-5.204117602952792367e+02,-6.748495893580028770e-01,-3.866603327635027654e+01,-8.846253973520051161e+00
5.791725690168154688e+04,5.820951896697533767e-01,2.086597169003903407e-01,-5.420356322875899195e+02,-5.175928650188877782e+02,-6.899739600160809117e-01,-3.953259588284964821e+01,-8.911107931034274898e+00
5.802431282941108657e+04,5.821225313570175253e-01,2.068971523203973484e-01,-5.392300915114655027e+02,-5.147956118634929226e+02,-6.982615807456150625e-01,-4.000744157285708980e+01,-8.985197920335904698e+00
5.813136875714063353e+04,5.774029547805298312e-01,2.043041875745604252e-01,-5.364136671604017010e+02,-5.119991038223789133e+02,-7.181778906953151242e-01,-4.114856207644930919e+01,-9.024034672761304776e+00
5.823842468487017322e+04,5.805782893694571012e-01,2.028282634999238054e-01,-5.336162330195136292e+02,-5.092051104770825987e+02,-7.216186862870799246e-01,-4.134570514202465574e+01,-9.134646378764411878e+00
5.834548061259971291e+04,5.726260727498460046e-01,1.987411024516055891e-01,-5.308207613262006817e+02,-5.064264846750838274e+02,-7.384645776013478713e-01,-4.231090361646829479e+01,-9.191668475762643453e+00
5.845253654032925260e+04,5.777413589957439699e-01,1.982054336668503114e-01,-5.280318982608870328e+02,-5.036501828843000794e+02,-7.510258521311851121e-01,-4.303061163233314801e+01,-9.292358049258730546e+00
5.855959246805879229e+04,5.704309123803802395e-01,1.955973122191285440e-01,-5.252565172638202284e+02,-5.008769009689933682e+02,-7.531249338912517910e-01,-4.315088015803786448e+01,-9.296803395524692704e+00
5.866664839578833198e+04,5.733635164648773763e-01,1.920864293175841286e-01,-5.224762571570140608e+02,-4.981196200290817728e+02,-7.761041007859286189e-01,-4.446748943782958463e+01,-9.498667429427275266e+00
5.877370432351787167e+04,5.692349051149905304e-01,1.911966056553299209e-01,-5.197198563918004766e+02,-4.953615199838612284e+02,-7.744048207789606675e-01,-4.437012786521935936e+01,-9.476226899543094717e+00
5.888076025124741864e+04,5.681955638308635592e-01,1.859745029307008080e-01,-5.169516555505493898e+02,-4.926138568335230161e+02,-7.949425116917845369e-01,-4.554685087546835121e+01,-9.700888641040570803e+00
5.898781617897695833e+04,5.690001878568506921e-01,1.869317852230933108e-01,-5.142093849179271956e+02,-4.898670292368295804e+02,-7.903855476205636776e-01,-4.528575606679464727e+01,-9.668585124299228895e+00
5.909487210670649802e+04,5.634657148401939208e-01,1.823132496234565747e-01,-5.114579227395553289e+02,-4.871344938196818930e+02,-8.093123088447451430e-01,-4.637017960479209933e+01,-9.800985270537211136e+00
5.920192803443603771e+04,5.686349752138811775e-01,1.826580547968502111e-01,-5.087235823586014476e+02,-4.844114942999753453e+02,-8.206531700920330907e-01,-4.701996309030516841e+01,-9.863894802315121169e+00
5.930898396216557740e+04,5.606079696690545733e-01,1.785941840100655764e-01,-5.059937177493330296e+02,-4.816873011776431213e+02,-8.263246570282386516e-01,-4.734491535531333284e+01,-9.935839112755664004e+00
5.941603988989511708e+04,5.654255129519695222e-01,1.765303339623522927e-01,-5.032682842597465651e+02,-4.789829011463584720e+02,-8.473581153300703273e-01,-4.855004374457269023e+01,-1.011112115759572205e+01
5.952309581762465677e+04,5.592805448387441203e-01,1.752172375662137127e-01,-5.005598085594694453e+02,-4.762622493335571789e+02,-8.351820028059000478e-01,-4.785240388606135298e+01,-1.008105766267614278e+01
5.963015174535420374e+04,5.602073263912578094e-01,1.725142377926288939e-01,-4.978415812938736167e+02,-4.735663968202734964e+02,-8.575567551180265369e-01,-4.913438276119677539e+01,-1.023047681061888170e+01
5.973720767308374343e+04,5.591114488393510440e-01,1.715992076125247845e-01,-4.951495197024875097e+02,-4.708725069570197093e+02,-8.557284832503769811e-01,-4.902963049937795859e+01,-1.025966214479702820e+01
5.984426360081328312e+04,5.546941883715180710e-01,1.677150715466747266e-01,-4.924476352296741766e+02,-4.681964951279712182e+02,-8.816011270152240842e-01,-5.051202379194916148e+01,-1.038963047850621280e+01
5.995131952854282281e+04,5.589284667989444788e-01,1.684186387302232801e-01,-4.897659649659011052e+02,-4.655053135719103921e+02,-8.720898347274251838e-01,-4.996706688614295899e+01,-1.041932152923945587e+01
6.005837545627236250e+04,5.519176042468786347e-01,1.638881123414478169e-01,-4.870861209843080815e+02,-4.628409067216925337e+02,-8.875269661026081724e-01,-5.085154936172992279e+01,-1.054653587387840474e+01
6.016543138400190219e+04,5.556387151422274018e-01,1.639654414156554163e-01,-4.844081278322933031e+02,-4.601771564658753846e+02,-9.017698623002055047e-01,-5.166760720189517997e+01,-1.060080351691449252e+01
6.027248731173144188e+04,5.510468836760478162e-01,1.622452305796222571e-01,-4.817510833219397455e+02,-4.575183090493086411e+02,-8.999669560870638962e-01,-5.156430828502425356e+01,-1.062033223393676273e+01
6.037954323946098884e+04,5.518258553271931932e-01,1.591348641763917493e-01,-4.790845568612641046e+02,-4.548597716918459923e+02,-9.079560593000635116e-01,-5.202205018122353408e+01,-1.080073414649990582e+01
6.048659916719052853e+04,5.532780195337769769e-01,1.582225718598034014e-01,-4.764424229783935516e+02,-4.522270298498801253e+02,-9.173481002047175759e-01,-5.256017448607444464e+01,-1.087349954948723507e+01
6.059365509492006822e+04,5.473288130600694190e-01,1.570969753562654891e-01,-4.737922728916823303e+02,-4.495845251001233578e+02,-9.249934371591732596e-01,-5.299822002652015840e+01,-1.084160975674203620e+01
6.070071102264960791e+04,5.523591472812314773e-01,1.541847625259314958e-01,-4.711568037342268553e+02,-4.469594494999349763e+02,-9.353869944262580560e-01,-5.359372699205164281e+01,-1.108360188539672109e+01
6.080776695037914760e+04,5.457945106949807501e-01,1.525092696100562029e-01,-4.685308616481513013e+02,-4.443316633858096338e+02,-9.335429663765095754e-01,-5.348807196749731929e+01,-1.107465844557466284e+01
6.091482287810868729e+04,5.491249315938099285e-01,1.516621033302378296e-01,-4.659003536850730143e+02,-4.417235700498173969e+02,-9.559575934625176297e-01,-5.477233549888519804e+01,-1.117588174908327403e+01
6.102187880583822698e+04,5.462389006282702963e-01,1.500305173537287429e-01,-4.632948160516979783e+02,-4.391034307407791175e+02,-9.413559177992956162e-01,-5.393572110956368704e+01,-1.122406037015505476e+01
6.112893473356777395e+04,5.438622427764880918e-01,1.455687109628047149e-01,-4.606796658349617246e+02,-4.365237197936787084e+02,-9.767951874350826458e-01,-5.596624168872041594e+01,-1.144841746063984189e+01
6.123599066129731364e+04,5.468327452186919624e-01,1.487245796670882969e-01,-4.580831413705689670e+02,-4.339134597053323432e+02,-9.630595634815038997e-01,-5.517924840720155544e+01,-1.130943525496679491e+01
6.134304658902685333e+04,5.415152294109950581e-01,1.427118930110555517e-01,-4.554894326067090446e+02,-4.313346599480643704e+02,-9.779685700734906950e-01,-5.603347156165511933e+01,-1.158301016390698024e+01
6.145010251675639302e+04,5.456021919508579066e-01,1.440512137180683661e-01,-4.528978398986945990e+02,-4.287493666068408515e+02,-9.842679368643737492e-01,-5.639439869237759240e+01,-1.156718369202701879e+01
6.155715844448593270e+04,5.421374900478610481e-01,1.419780388780989833e-01,-4.503282449084665018e+02,-4.261832146570897066e+02,-9.877109773413812466e-01,-5.659167038040283160e+01,-1.163776535485567187e+01
6.166421437221547239e+04,5.404607164143423459e-01,1.404962940378337022e-01,-4.477455467774064459e+02,-4.236046748628032219e+02,-9.918693141149647063e-01,-5.682992552732321201e+01,-1.170198527717078463e+01
6.177127029994501936e+04,5.435729136103832904e-01,1.376929866273466363e-01,-4.451886748463684853e+02,-4.210534026996558623e+02,-9.974690820054945561e-01,-5.715076859370344664e+01,-1.192691974983949521e+01
6.187832622767455905e+04,5.369888110613741938e-01,1.387580778467640552e-01,-4.426304030074181242e+02,-4.185075377687417699e+02,-1.009875990041823046e+00,-5.786163206099200806e+01,-1.175413923029020324e+01
6.198538215540409874e+04,5.425167535211333769e-01,1.344867619423585070e-01,-4.400751493638016427e+02,-4.159424898413976734e+02,-1.000081706314229990e+00,-5.730046094004727308e+01,-1.211467234171359308e+01
6.209243808313363843e+04,5.382626862699109171e-01,1.331912689171125819e-01,-4.375430373066722041e+02,-4.134293986416676034e+02,-1.019102563713515819e+00,-5.839027579174653226e+01,-1.213037035984805279e+01
6.219949401086317812e+04,5.375148848979115490e-01,1.344402571839231619e-01,-4.349927724044507613e+02,-4.108855237167782093e+02,-1.025492541045575301e+00,-5.875639452405781071e+01,-1.203722321326345579e+01
6.230654993859271781e+04,5.399127193202366559e-01,1.315764642966185949e-01,-4.324776511930526226e+02,-4.083537894255145488e+02,-1.008879461180069104e+00,-5.780453516305053085e+01,-1.226290693651905528e+01
6.241360586632225750e+04,5.344124136931729385e-01,1.291475385433143996e-01,-4.299488092320864325e+02,-4.058613286068330126e+02,-1.045260603464721827e+00,-5.988902106982607165e+01,-1.233580808829134234e+01
6.252066179405180446e+04,5.397019933709670259e-01,1.312870239979762044e-01,-4.274329601665721725e+02,-4.033310194863713605e+02,-1.030800548517361248e+00,-5.906052094981504297e+01,-1.227864436456635744e+01
6.262771772178134415e+04,5.351700694215220100e-01,1.274820940165435346e-01,-4.249345212010096589e+02,-4.008326581942957887e+02,-1.030878222004265155e+00,-5.906497131279471091e+01,-1.246085255971529371e+01
6.273477364951088384e+04,5.346650613039108935e-01,1.261794363140923414e-01,-4.224229858935522657e+02,-3.983414660693760538e+02,-1.051221404541936355e+00,-6.023054981406750130e+01,-1.254186444602241934e+01
6.284182957724042353e+04,5.385251556660165528e-01,1.269055778217450525e-01,-4.199397595055606871e+02,-3.958674795968127569e+02,-1.060461319970221750e+00,-6.075995797116607378e+01,-1.255450568156156521e+01
6.294888550496996322e+04,5.316986959764172793e-01,1.241763955925662966e-01,-4.174493152335747368e+02,-3.933544265830749396e+02,-1.037852578218369626e+00,-5.946457248868372858e+01,-1.263253091084122026e+01
6.305594143269950291e+04,5.371160047831330386e-01,1.212613902765307949e-01,-4.149709801044810433e+02,-3.909112585531284481e+02,-1.073019677365537383e+00,-6.147949884753455763e+01,-1.292691100695130402e+01
6.316299736042904260e+04,5.329075454415425073e-01,1.250766148813500511e-01,-4.125082291861880890e+02,-3.884348735229059457e+02,-1.059385565435976950e+00,-6.069832177656178374e+01,-1.258951501271232942e+01
6.327005328815858957e+04,5.320183676174489174e-01,1.184294083256213631e-01,-4.100338974035379920e+02,-3.859680136198735454e+02,-1.066857445053714271e+00,-6.112642894368795510e+01,-1.304934133532380081e+01
6.337710921588812926e+04,5.369447247559173686e-01,1.206937468547919362e-01,-4.075825077421481524e+02,-3.835335966363866191e+02,-1.083830122956582986e+00,-6.209889175455728605e+01,-1.296489620218179795e+01
6.348416514361766895e+04,5.287549613134259197e-01,1.188301528042119276e-01,-4.051343070524282552e+02,-3.810832021380423384e+02,-1.081636314332249382e+00,-6.197319577932356083e+01,-1.296655599612952514e+01
6.359122107134720864e+04,5.343583898987842584e-01,1.183888872778710022e-01,-4.026848563016107505e+02,-3.786244646396073108e+02,-1.072349566714705160e+00,-6.144110433543511363e+01,-1.309043387771882649e+01
6.369827699907674833e+04,5.318973733035819995e-01,1.157546222956646054e-01,-4.002607324445008317e+02,-3.762275122833762566e+02,-1.099521067593615564e+00,-6.299791665883267910e+01,-1.324579006821174509e+01
6.380533292680628801e+04,5.284255656335857809e-01,1.173841485073976315e-01,-3.978231105307039002e+02,-3.737874925637049159e+02,-1.097123261719188392e+00,-6.286053250213632282e+01,-1.306748733947652674e+01
6.391238885453582770e+04,5.334142025075815363e-01,1.143040700866652798e-01,-3.954072828972958860e+02,-3.713679667154154345e+02,-1.093425046837651626e+00,-6.264864039769179271e+01,-1.338005760117056120e+01
6.401944478226537467e+04,5.278561796910564707e-01,1.134632919742098178e-01,-3.929986168390698253e+02,-3.689719992419434220e+02,-1.106123631591698686e+00,-6.337621570988787312e+01,-1.335320460859515634e+01
6.412650070999491436e+04,5.297850547946552080e-01,1.136809908800107960e-01,-3.905818074656457384e+02,-3.665576150702513019e+02,-1.108548833323738325e+00,-6.351516953360155071e+01,-1.336823704652201172e+01
6.423355663772445405e+04,5.321416963560317015e-01,1.100879727387821805e-01,-3.881950730306939477e+02,-3.641574992912838411e+02,-1.095167489308050524e+00,-6.274847499729000333e+01,-1.368574830848928947e+01
6.434061256545399374e+04,5.270900012171770843e-01,1.104885056592797288e-01,-3.857948346563678683e+02,-3.617977867196326542e+02,-1.135693291982974751e+00,-6.507043245194314807e+01,-1.357135355951091782e+01
6.444766849318353343e+04,5.311862598537124835e-01,1.103770514387102525e-01,-3.834097747449774261e+02,-3.593863058773544594e+02,-1.109272361095195558e+00,-6.355662462126656465e+01,-1.364736088613181231e+01
6.455472442091307312e+04,5.286507460406367764e-01,1.083464021254318538e-01,-3.810419983306446738e+02,-3.570341740183724255e+02,-1.124916916445913628e+00,-6.445299161522152076e+01,-1.376708710421845083e+01
6.466178034864261281e+04,5.254624659878638360e-01,1.065274490382530220e-01,-3.786621017076972180e+02,-3.546572240332554316e+02,-1.127863554276321123e+00,-6.462182152665745605e+01,-1.386160344649311682e+01
6.476883627637215977e+04,5.313561416787283553e-01,1.092210256010151675e-01,-3.763051927348272443e+02,-3.522952518982793322e+02,-1.122800392170265615e+00,-6.433172370698990505e+01,-1.374158908859473982e+01
6.487589220410169946e+04,5.244836292736843042e-01,1.039557359640175260e-01,-3.739525705150482509e+02,-3.499385237097354207e+02,-1.118694423405365290e+00,-6.409646902594856499e+01,-1.405766959406897776e+01
6.498294813183123915e+04,5.280930852008539622e-01,1.069315828832982374e-01,-3.715933074981998061e+02,-3.476132814380034688e+02,-1.152715168521763367e+00,-6.604571413700848836e+01,-1.387208970570376110e+01
6.509000405956077884e+04,5.289784811660978026e-01,1.051295498826984309e-01,-3.692647123629536736e+02,-3.452444890053280915e+02,-1.112517871092562949e+00,-6.374257864648322425e+01,-1.403426400678137576e+01
6.519705998729031853e+04,5.240181962618292166e-01,1.021923104885362477e-01,-3.669237594828090323e+02,-3.429440216817911846e+02,-1.153003427700321826e+00,-6.606223017134578868e+01,-1.419856299149689605e+01
6.530411591501985822e+04,5.289475101233898080e-01,1.031212305207098168e-01,-3.645920815655683214e+02,-3.406014322651228099e+02,-1.142091928272672252e+00,-6.543704730598206254e+01,-1.420128980883317382e+01
6.541117184274940519e+04,5.260138165727208381e-01,1.030453648660833166e-01,-3.622851128114772905e+02,-3.382902018317834063e+02,-1.137830249024265550e+00,-6.519287107140986848e+01,-1.415937380765518938e+01
6.551822777047894488e+04,5.229905559091033718e-01,9.945569517227847989e-02,-3.599598130077617384e+02,-3.359795551825631037e+02,-1.152483403519534821e+00,-6.603243498054195015e+01,-1.441728378305901259e+01
6.562528369820848457e+04,5.300759393855714041e-01,1.012561921767438783e-01,-3.576600138715110688e+02,-3.336929140078742080e+02,-1.165641365081321768e+00,-6.678633064502770367e+01,-1.437833000622453383e+01
6.573233962593802426e+04,5.236759789432924306e-01,9.845843843481877355e-02,-3.553685557809928923e+02,-3.313714146857026321e+02,-1.135600133427858927e+00,-6.506509485990946473e+01,-1.451619419440174852e+01
6.583939555366756395e+04,5.236862954676596571e-01,9.778537614091635521e-02,-3.530638120013669550e+02,-3.291084036141029969e+02,-1.177332841454175494e+00,-6.745620289746914011e+01,-1.457594596378129204e+01
6.594645148139710363e+04,5.285459330822810387e-01,9.823304970829961624e-02,-3.507904581591512283e+02,-3.268219024747111803e+02,-1.164185544278077744e+00,-6.670291825727447588e+01,-1.461650216542964387e+01
6.605350740912664332e+04,5.206006510660430298e-01,9.651284576812764471e-02,-3.485133877564506975e+02,-3.245322991630346792e+02,-1.151652635302153893e+00,-6.598483546793241317e+01,-1.463839171060996769e+01
6.616056333685618301e+04,5.252195714199936472e-01,9.507908111082333247e-02,-3.462331828082367906e+02,-3.222919125008946821e+02,-1.191470921375989533e+00,-6.826625520740773823e+01,-1.484511850239647934e+01
6.626761926458572270e+04,5.257397432826820260e-01,9.802038966823121979e-02,-3.439857497838342510e+02,-3.200162979716617428e+02,-1.163289416545658206e+00,-6.665157392030221217e+01,-1.458908768148987001e+01
6.637467519231526239e+04,5.192693033958279969e-01,9.355023898334122179e-02,-3.417248870732069008e+02,-3.177771901683670990e+02,-1.185044323878368111e+00,-6.789803829416469227e+01,-1.488695497500966702e+01
6.648173112004480208e+04,5.259674377551701863e-01,9.464957679277072322e-02,-3.394734435100755832e+02,-3.155206162399862819e+02,-1.179913958628847626e+00,-6.760409001800658757e+01,-1.489680363407327590e+01
6.658878704777435632e+04,5.245622191032431880e-01,9.536981184180047533e-02,-3.372465473055041230e+02,-3.132990430926868726e+02,-1.185237015900876933e+00,-6.790907873380028548e+01,-1.480772164192365281e+01
6.669584297550389601e+04,5.194551649252987513e-01,9.102623204890376851e-02,-3.350001189718183809e+02,-3.110392384464958013e+02,-1.171860703395573911e+00,-6.714267248179835690e+01,-1.512763005876554168e+01
6.680289890323343570e+04,5.270122922902976681e-01,9.488200859371463680e-02,-3.327763929508471392e+02,-3.088427654295783782e+02,-1.199113707449418031e+00,-6.870415459313655049e+01,-1.489273750322927192e+01
6.690995483096297539e+04,5.206244653579550352e-01,9.145683721349612272e-02,-3.305670052486407826e+02,-3.065967045501079156e+02,-1.162440530185281373e+00,-6.660293631456639218e+01,-1.510616788710138891e+01
6.701701075869251508e+04,5.200638349001691640e-01,9.075795198644644179e-02,-3.283412654772608334e+02,-3.044179957361900506e+02,-1.209471487647373111e+00,-6.929761168360356294e+01,-1.516343933846504122e+01
6.712406668642205477e+04,5.252529339329011782e-01,9.009524616167333133e-02,-3.261433750262522153e+02,-3.021995188834991382e+02,-1.188885085965092347e+00,-6.811809775184785565e+01,-1.531333221462040584e+01
6.723112261415159446e+04,5.196383302150781036e-01,9.070027160746407802e-02,-3.239524912102176017e+02,-3.000197599735534482e+02,-1.200009992054015706e+00,-6.875550791822254837e+01,-1.516185181948613092e+01
6.733817854188113415e+04,5.203781601827278669e-01,8.632142950632680500e-02,-3.217482292554498713e+02,-2.978244260801974974e+02,-1.208938053465800300e+00,-6.926704815635142154e+01,-1.560400875085158567e+01
6.744523446961067384e+04,5.250846607158440316e-01,9.061398567366377166e-02,-3.195762913745795686e+02,-2.956467918469454048e+02,-1.203241701083977544e+00,-6.894067120625368261e+01,-1.526068196175249980e+01
6.755229039734021353e+04,5.174412779897061831e-01,8.653554155330471509e-02,-3.174047193854992202e+02,-2.934679772189053324e+02,-1.195999062124253109e+00,-6.852569856132444670e+01,-1.553333109904740539e+01
6.765934632506975322e+04,5.201392693288975355e-01,8.680135811939025670e-02,-3.152239998011100965e+02,-2.913011352513158272e+02,-1.209876678923895055e+00,-6.932082743364378530e+01,-1.555186245855768767e+01
6.776640225279929291e+04,5.245772030634371363e-01,8.729719638853583596e-02,-3.130730434710680470e+02,-2.891558260620896021e+02,-1.215523819739664280e+00,-6.964438476870343209e+01,-1.557618233913094663e+01
6.787345818052883260e+04,5.160708850123476576e-01,8.532814367911437103e-02,-3.109217974427137960e+02,-2.869896517193694194e+02,-1.200595505373811100e+00,-6.878905536029552081e+01,-1.563234121401924703e+01
6.798051410825838684e+04,5.202166801318193201e-01,8.642735034021561957e-02,-3.087613829575368527e+02,-2.848562488389621308e+02,-1.227607110143391411e+00,-7.033670631146792118e+01,-1.559066148934173412e+01
6.808757003598792653e+04,5.240091975923814038e-01,8.522429497736487558e-02,-3.066329453934985168e+02,-2.827036059025821260e+02,-1.203401737801762295e+00,-6.894984063474987579e+01,-1.577550985496061031e+01
6.819462596371746622e+04,5.157084693582023593e-01,8.473682324487474826e-02,-3.045011565251678007e+02,-2.805911461733418264e+02,-1.222730876892216267e+00,-7.005731872625422341e+01,-1.568664170730700569e+01
6.830168189144700591e+04,5.199201809463585011e-01,8.261346394071744648e-02,-3.023652626731316104e+02,-2.784547441978489246e+02,-1.222222753435457498e+00,-7.002820539671034794e+01,-1.597771685626820570e+01
6.840873781917654560e+04,5.236792088150074020e-01,8.513887849783721706e-02,-3.002596146844655891e+02,-2.763405208539417686e+02,-1.213647398194338090e+00,-6.953687373356882517e+01,-1.577874813482789307e+01
6.851579374690608529e+04,5.148764070783687918e-01,8.057990179168413036e-02,-2.981488683380457587e+02,-2.742411399853917828e+02,-1.225012876064172529e+00,-7.018806764765966477e+01,-1.610952516157065872e+01
6.862284967463562498e+04,5.204049805504769033e-01,8.311820984271327262e-02,-2.960325446960970339e+02,-2.721225441941857071e+02,-1.222740726806773814e+00,-7.005788308478693693e+01,-1.593290526596957868e+01
6.872990560236516467e+04,5.223601290014157073e-01,8.010331774709224251e-02,-2.939520645576435527e+02,-2.700579533710938449e+02,-1.238630042168451073e+00,-7.096827379436342653e+01,-1.628639032482224991e+01
6.883696153009470436e+04,5.148490963969836187e-01,8.102096585747183000e-02,-2.918591640694619969e+02,-2.679504399739731184e+02,-1.224017133229291954e+00,-7.013101578574061534e+01,-1.606165077435038313e+01
6.894401745782424405e+04,5.189652642012320127e-01,7.971742756828052723e-02,-2.897669160832251691e+02,-2.658829281934765163e+02,-1.248753338969507576e+00,-7.154829597582225631e+01,-1.627170028865739226e+01
6.905107338555378374e+04,5.219947620178604364e-01,8.041905026641947563e-02,-2.877041549857861469e+02,-2.637969624462253933e+02,-1.225548689157403448e+00,-7.021876747650965456e+01,-1.624614410424473121e+01
6.915812931328332343e+04,5.142092417292248863e-01,7.895491968384128756e-02,-2.856366331280755162e+02,-2.617665354704720357e+02,-1.262643571114674623e+00,-7.234414765419727189e+01,-1.627521363460214587e+01
6.926518524101286312e+04,5.175097097149737868e-01,7.852276746086589432e-02,-2.835637538976558858e+02,-2.596664791324460566e+02,-1.235466463508301471e+00,-7.078701408897920544e+01,-1.637845810214857778e+01
6.937224116874240281e+04,5.230443106175992618e-01,8.011424560755026070e-02,-2.815260446034402548e+02,-2.576426602011294449e+02,-1.249356826407352239e+00,-7.158287325899992481e+01,-1.629657469835109751e+01
6.947929709647195705e+04,5.136465604168100052e-01,7.678482209012503501e-02,-2.794791952724359589e+02,-2.555867074460772130e+02,-1.240253402359448698e+00,-7.106128548193714778e+01,-1.650778003800180826e+01
