# Time,Input,Output
20.835,-0.5464121351234713,0.08197173417177073
20.836000000000002,-0.5459933086219947,0.08197466416612897
20.837,-0.5455743456221953,0.08197763746138342
20.838,-0.5451552462288108,0.0819806546440427
20.839000000000002,-0.5447360105466176,0.08198371629872803
20.84,-0.5443166386804261,0.08198682300808446
20.841,-0.5438971307350763,0.08198997535284747
20.842,-0.5434774868154482,0.0819931739117763
20.843,-0.5430577070264496,0.08199641926169843
20.844,-0.5426377914730272,0.08199971197739853
20.845,-0.5422177402601611,0.08200305263168506
20.846,-0.5417975534928613,0.0820064417954125
20.847,-0.541377231276176,0.0820098800373259
20.848,-0.5409567737151872,0.08201336792421632
20.849,-0.5405361809150063,0.0820169060207876
20.85,-0.540115452980783,0.08202049488965635
20.851,-0.5396945900177007,0.08202413509137418
20.852,-0.5392735921309723,0.0820278271844499
20.853,-0.5388524594258486,0.08203157172521625
20.854,-0.5384311920076144,0.08203536926796318
20.855,-0.5380097899815834,0.0820392203647824
20.856,-0.5375882534531078,0.08204312556567839
20.857,-0.5371665825275731,0.0820470854184574
20.858,-0.536744777310394,0.08205110046881625
20.859,-0.5363228379070235,0.08205517126023132
20.86,-0.5359007644229478,0.08205929833398073
20.861,-0.5354785569636823,0.08206348222914439
20.862000000000002,-0.5350562156347802,0.08206772348260394
20.863,-0.5346337405418287,0.08207202262902058
20.864,-0.5342111317904432,0.08207638020074626
20.865000000000002,-0.5337883894862775,0.08208079672795687
20.866,-0.5333655137350188,0.08208527273847466
20.867,-0.5329425046423829,0.0820898087579236
20.868000000000002,-0.5325193623141237,0.08209440530961842
20.869,-0.532096086856028,0.08209906291454239
20.87,-0.5316726783739121,0.08210378209139169
20.871,-0.5312491369736307,0.08210856335650885
20.872,-0.5308254627610663,0.08211340722390492
20.873,-0.5304016558421392,0.0821183142052595
20.874,-0.5299777163228022,0.08212328480985409
20.875,-0.5295536443090374,0.08212831954463873
20.876,-0.5291294399068643,0.08213341891414316
20.877,-0.5287051032223355,0.08213858342047686
20.878,-0.5282806343615322,0.08214381356341782
20.879,-0.527856033430573,0.08214910984023494
20.88,-0.5274313005356097,0.08215447274582122
20.881,-0.5270064357828225,0.08215990277260499
20.882,-0.5265814392784292,0.08216540041057208
20.883,-0.5261563111286801,0.08217096614724362
20.884,-0.5257310514398547,0.08217660046763164
20.885,-0.525305660318269,0.0821823038543057
20.886,-0.5248801378702725,0.0821880767872818
20.887,-0.5244544842022428,0.08219391974411128
20.888,-0.5240286994205948,0.08219983319981417
20.889,-0.5236027836317761,0.08220581762685697
20.89,-0.5231767369422629,0.0822118734951971
20.891000000000002,-0.522750559458568,0.08221800127221623
20.892,-0.5223242512872375,0.08222420142274256
20.893,-0.5218978125348454,0.08223047440900633
20.894000000000002,-0.5214712433080029,0.08223682069066207
