t,x,v,a,driving,energy
3.8040000000000003,0.15559545729824772,0.9920304641858909,-0.2804653241319206,0.8380018534850492,0.5404821136001388
3.805,0.15658734756482973,0.9917485290259661,-0.2834751120486688,0.8388194115016453,0.5408217672473613
3.806,0.15757895439173406,0.9914635848299087,-0.28648414884418283,0.8396350821749188,0.5411622737562712
3.807,0.15857027477030006,0.9911756323536579,-0.2894924246945907,0.8404488636696121,0.5415036311672937
3.8080000000000003,0.1595613056926279,0.9908846723629738,-0.2924999297797267,0.8412607541547172,0.5418458375106115
3.809,0.1605520441515885,0.9905907056334337,-0.29550665428316214,0.8420707518034795,0.5421888908061793
3.81,0.1615424871408331,0.9902937329504277,-0.2985125883922384,0.842878854793406,0.5425327890637389
3.811,0.16253263165480342,0.9899937551091561,-0.3015177222981016,0.8436850613062646,0.5428775302828359
3.8120000000000003,0.16352247468874115,0.9896907729146245,-0.3045220461957345,0.8444893695280913,0.5432231124528334
3.813,0.16451201323869794,0.9893847871816404,-0.3075255502839901,0.8452917776491928,0.5435695335529289
3.814,0.16550124430154511,0.9890757987348094,-0.3105282247656252,0.8460922838641514,0.5439167915521701
3.815,0.16649016487498358,0.9887638084085311,-0.31353005984733373,0.846890886371828,0.5442648844094696
3.8160000000000003,0.16747877195755345,0.9884488170469949,-0.3165310457397786,0.8476875833753676,0.5446138100736222
3.817,0.16846706254864396,0.988130825504177,-0.31953117265762654,0.8484823730822022,0.5449635664833206
3.818,0.1694550336485032,0.9878098346438349,-0.3225304308195797,0.8492752537040554,0.5453141515671709
3.819,0.17044268225824794,0.9874858453395047,-0.32552881044841014,0.850066223456946,0.5456655632437102
3.8200000000000003,0.17143000537987332,0.9871588584744964,-0.3285263017709921,0.8508552805611925,0.5460177994214221
3.821,0.17241700001626273,0.9868288749418894,-0.3315228950183335,0.8516424232414167,0.5463708579987535
3.822,0.17340366317119746,0.9864958956445293,-0.33451858042561305,0.8524276497265478,0.5467247368641313
3.823,0.1743899918493666,0.986159921495023,-0.33751334823220963,0.8532109582498263,0.5470794338959792
3.8240000000000003,0.17537598305637667,0.9858209534157345,-0.34050718868173535,0.8539923470488094,0.547434946962735
3.825,0.17636163379876146,0.9854789923387812,-0.3435000920220703,0.8547718143653716,0.5477912739228668
3.826,0.17734694108399174,0.9851340392060289,-0.3464920485053961,0.8555493584457117,0.5481484126248906
3.827,0.178331901920485,0.9847860949690881,-0.3494830483882245,0.8563249775403566,0.5485063609073879
3.8280000000000003,0.17931651331761528,0.9844351605893092,-0.35247308193143534,0.8570986699041637,0.5488651165990225
3.829,0.18030077228572275,0.9840812370377786,-0.3554621394003061,0.8578704337963243,0.5492246775185584
3.83,0.1812846758361236,0.9837243252953136,-0.35845021106454616,0.8586402674803711,0.5495850414748769
3.831,0.18226822098111964,0.9833644263524586,-0.3614372871983289,0.8594081692241785,0.5499462062669944
3.8320000000000003,0.18325140473400817,0.9830015412094801,-0.3644233580803258,0.8601741372999675,0.5503081696840811
3.833,0.18423422410909152,0.9826356708763628,-0.3674084139937353,0.8609381699843106,0.5506709295054777
3.834,0.18521667612168694,0.9822668163728046,-0.3703924452263222,0.8617002655581344,0.5510344835007142
3.835,0.1861987577881362,0.9818949787282117,-0.37337544207044454,0.8624604223067237,0.5513988294295277
3.8360000000000003,0.1871804661258153,0.9815201589816953,-0.37635739482308733,0.8632186385197277,0.5517639650418812
3.837,0.18816179815314424,0.9811423581820651,-0.37933829378589734,0.8639749124911587,0.552129888077981
3.838,0.1891427508895967,0.9807615773878262,-0.3823181292652156,0.8647292425194006,0.5524965962682966
3.839,0.19012332135570967,0.9803778176671737,-0.38529689157210645,0.8654816269072121,0.552864087333578
3.84,0.19110350657309316,0.9799910800979879,-0.38827457102239393,0.8662320639617282,0.5532323589848749
3.841,0.19208330356443995,0.9796013657678296,-0.391251157936693,0.8669805519944658,0.5536014089235561
3.842,0.1930627093535352,0.9792086757739358,-0.39422664264044155,0.8677270893213272,0.5539712348413277
3.843,0.19404172096526615,0.9788130112232138,-0.39720101546393377,0.8684716742626037,0.5543418344202521
3.844,0.19502033542563174,0.9784143732322377,-0.4001742667423519,0.8692143051429795,0.5547132053327681
3.845,0.19599854976175238,0.978012762927242,-0.40314638681579906,0.8699549802915354,0.555085345241709
3.846,0.1969763610018795,0.9776081814441179,-0.40611736602933163,0.8706936980417527,0.5554582518003232
3.847,0.19795376617540528,0.9772006299284074,-0.40908719473299143,0.8714304567315166,0.5558319226522922
3.848,0.1989307623128722,0.9767901095352993,-0.4120558632818383,0.8721652547031207,0.5562063554317519
3.849,0.19990734644598285,0.9763766214296233,-0.415023362035983,0.8728980903032695,0.5565815477633114
3.85,0.20088351560760936,0.9759601667858453,-0.41798968136061687,0.8736289618830834,0.5569574972620728
3.851,0.20185926683180325,0.9755407467880621,-0.4209548116260489,0.8743578677981017,0.5573342015336513
3.852,0.20283459715380484,0.9751183626299966,-0.4239187432077338,0.8750848064082858,0.5577116581741953
3.853,0.20380950361005307,0.9746930155149925,-0.426881466486305,0.8758097760780256,0.5580898647704072
3.854,0.204783983238195,0.9742647066560088,-0.42984297184760817,0.8765327751761381,0.5584688188995621
3.855,0.20575803307709545,0.9738334372756151,-0.43280324968273404,0.877253802075876,0.5588485181295298
3.856,0.20673165016684664,0.9733992086059859,-0.4357622903880468,0.8779728551549297,0.5592289600187947
3.857,0.20770483154877772,0.9729620218888956,-0.43872008436522025,0.8786899327954302,0.5596101421164761
3.858,0.20867757426546446,0.9725218783757129,-0.441676622021268,0.8794050333839516,0.5599920619623493
3.859,0.20964987536073873,0.9720787793273957,-0.44463189376857554,0.8801181553115194,0.5603747170868664
3.86,0.21062173187969824,0.9716327260144857,-0.44758589002493304,0.880829296973609,0.5607581050111773
3.861,0.21159314086871595,0.9711837197171027,-0.45053860121356687,0.8815384567701521,0.5611422232471505
3.862,0.21256409937544976,0.9707317617249396,-0.4534900177631703,0.8822456331055393,0.5615270692973946
3.863,0.21353460444885208,0.9702768533372562,-0.45644013010793927,0.8829508243886242,0.5619126406552791
3.864,0.2145046531391793,0.9698189958628747,-0.4593889286876002,0.8836540290327263,0.5622989348049565
3.865,0.21547424249800146,0.9693581906201731,-0.462336403947443,0.8843552454556367,0.562685949221383
3.866,0.2164433695782117,0.9688944389370808,-0.46528254633835425,0.8850544720796175,0.563073681370341
3.867,0.21741203143403592,0.9684277421510715,-0.4682273463168495,0.8857517073314092,0.5634621287084596
3.868,0.21838022512104224,0.9679581016091588,-0.4711707943451013,0.8864469496422334,0.5638512886832375
3.869,0.21934794769615057,0.9674855186678901,-0.47411288089097525,0.8871401974477953,0.5642411587330646
3.87,0.22031519621764212,0.9670099946933407,-0.47705359642805956,0.8878314491882863,0.5646317362872437
3.871,0.22128196774516895,0.9665315310611085,-0.4799929314356973,0.8885207033083916,0.5650230187660132
3.872,0.22224825933976347,0.9660501291563076,-0.48293087639901805,0.8892079582572894,0.5654150035805688
3.873,0.22321406806384794,0.9655657903735632,-0.4858674218089693,0.8898932124886563,0.5658076881330861
3.874,0.22417939098124404,0.9650785161170052,-0.48880255816234897,0.8905764644606704,0.5662010698167433
3.875,0.22514422515718227,0.964588307800263,-0.49173627596183583,0.8912577126360152,0.5665951460157433
3.876,0.22610856765831158,0.9640951668464585,-0.494668565716022,0.8919369554818826,0.5669899141053368
3.8770000000000002,0.22707241555270874,0.9635990946882014,-0.49759941793944407,0.8926141914699764,0.5673853714518446
3.878,0.2280357659098879,0.9631000927675826,-0.5005288231526149,0.893289419076516,0.5677815154126814
3.879,0.22899861580081,0.9625981625361681,-0.5034567718820551,0.8939626367822395,0.5681783433363776
3.88,0.2299609622978923,0.9620933054549934,-0.5063832546603235,0.8946338430724075,0.5685758525626029
3.8810000000000002,0.2309228024750179,0.961585522994557,-0.5093082620260511,0.8953030364368059,0.5689740404221901
3.882,0.23188413340754496,0.9610748166348149,-0.5122317845239681,0.8959702153697501,0.5693729042371578
3.883,0.2328449521723165,0.9605611878651735,-0.5151538127049413,0.8966353783700876,0.5697724413207332
3.884,0.23380525584766954,0.9600446381844846,-0.5180743371260003,0.8972985239412017,0.5701726489773774
3.8850000000000002,0.23476504151344474,0.9595251691010386,-0.5209933483503699,0.8979596505910162,0.5705735245028072
3.886,0.23572430625099577,0.9590027821325582,-0.5239108369475036,0.8986187568319954,0.57097506518402
3.887,0.2366830471431987,0.9584774788061925,-0.5268267934931139,0.8992758411811504,0.5713772682993168
3.888,0.2376412612744615,0.9579492606585105,-0.529741208569201,0.8999309021600426,0.5717801311183273
3.8890000000000002,0.23859894573073337,0.9574181292354949,-0.5326540727640875,0.9005839382947849,0.5721836509020323
3.89,0.23955609759951424,0.9568840860925356,-0.5355653766724477,0.9012349481160451,0.5725878249027896
3.891,0.24051271396986412,0.9563471327944237,-0.5384751108953394,0.9018839301590528,0.572992650364357
3.892,0.2414687919324125,0.9558072709153449,-0.5413832660402345,0.9025308829635981,0.5733981245219172
3.8930000000000002,0.24242432857936774,0.9552645020388725,-0.5442898327210504,0.9031758050740374,0.573804244602102
3.894,0.24337932100452647,0.954718827757962,-0.54719480155818,0.9038186950392963,0.5742110078230173
3.895,0.24433376630328302,0.9541702496749439,-0.5500981631785258,0.9044595514128728,0.5746184113942671
3.896,0.24528766157263865,0.9536187694015174,-0.5529999082155275,0.9050983727528397,0.5750264525169788
3.8970000000000002,0.24624100391121104,0.9530643885587435,-0.555900027309193,0.9057351576218505,0.5754351283838279
3.898,0.24719379041924364,0.9525071087770393,-0.5587985111061322,0.9063699045871385,0.5758444361790631
3.899,0.24814601819861493,0.9519469316961703,-0.5616953502595867,0.907002612220523,0.5762543730785312
3.9,0.24909768435284788,0.9513838589652446,-0.564590535429458,0.9076332790984132,0.5766649362497023
3.9010000000000002,0.2500487859871192,0.9508178922427056,-0.5674840572823421,0.9082619038018086,0.577076122851695
3.902,0.25099932020826876,0.9502490331963259,-0.5703759064915579,0.9088884849163029,0.5774879300353022
3.903,0.2519492841248088,0.9496772835031998,-0.5732660737371795,0.90951302103209,0.5779003549430157
3.904,0.2528986748469334,0.9491026448497374,-0.5761545497060654,0.9101355107439634,0.5783133947090533
3.9050000000000002,0.2538474894865276,0.9485251189316571,-0.5790413250918902,0.9107559526513216,0.5787270464593826
3.906,0.25479572515717686,0.9479447074539793,-0.5819263905951753,0.9113743453581705,0.5791413073117484
3.907,0.2557433789741763,0.9473614121310189,-0.5848097369233185,0.911990687473127,0.5795561743756974
3.908,0.2566904480545401,0.946775234686379,-0.5876913547906264,0.9126049776094213,0.5799716447526052
3.9090000000000003,0.2576369295170105,0.9461861768529439,-0.5905712349183425,0.913217214384901,0.5803877155357013
3.91,0.2585828204820674,0.9455942403728718,-0.5934493680346804,0.9138273964220336,0.5808043838100964
3.911,0.2595281180719374,0.944999426997588,-0.5963257448748525,0.9144355223479098,0.5812216466528077
3.912,0.26047281941060324,0.9444017384877782,-0.5992003561811009,0.9150415907942464,0.5816395011327864
3.9130000000000003,0.26141692162381297,0.9438011766133808,-0.6020731927027285,0.9156456003973898,0.5820579443109426
3.914,0.26236042183908914,0.9431977431535805,-0.6049442451961271,0.9162475497983187,0.5824769732401733
3.915,0.26330331718573813,0.9425914398968007,-0.6078135044248121,0.916847437642647,0.5828965849653889
3.916,0.2642456047948594,0.9419822686406967,-0.6106809611594488,0.9174452625806271,0.5833167765235389
3.9170000000000003,0.26518728179935463,0.9413702311921481,-0.6135466061778834,0.9180410232671541,0.5837375449436398
3.918,0.26612834533393703,0.9407553293672524,-0.616410430265175,0.9186347183617657,0.5841588872468022
3.919,0.26706879253514043,0.9401375649913167,-0.6192724242136254,0.9192263465286481,0.5845808004462569
3.92,0.2680086205413287,0.9395169398988515,-0.622132578822807,0.9198159064366391,0.5850032815473829
3.9210000000000003,0.2689478264927047,0.9388934559335627,-0.6249908848995965,0.9204033967592289,0.5854263275477344
3.922,0.2698864075313197,0.9382671149483444,-0.6278473332582017,0.9209888161745637,0.585849935437068
3.923,0.27082436080108235,0.9376379188052718,-0.6307019147201944,0.9215721633654509,0.5862741021973704
3.924,0.271761683447768,0.9370058693755937,-0.6335546201145382,0.9221534370193594,0.5866988248028858
3.9250000000000003,0.2726983726190279,0.9363709685397251,-0.6364054402776204,0.9227326358284236,0.5871241002201438
3.926,0.27363442546439815,0.9357332181872396,-0.6392543660532792,0.9233097584894465,0.5875499254079866
3.927,0.27456983913530913,0.9350926202168623,-0.6421013882928387,0.9238848037039022,0.5879762973175977
3.928,0.27550461078509453,0.934449176536462,-0.6449464978551337,0.9244577701779392,0.5884032128925288
3.9290000000000003,0.2764387375690004,0.9338028890630434,-0.6477896856065415,0.9250286566223838,0.5888306690687286
3.93,0.27737221664419437,0.9331537597227404,-0.6506309424210119,0.9255974617527409,0.5892586627745707
3.931,0.2783050451697748,0.9325017904508076,-0.6534702591800986,0.9261641842891993,0.5896871909308817
3.932,0.2792372203067798,0.9318469831916135,-0.656307626772985,0.9267288229566341,0.5901162504509697
3.9330000000000003,0.28016873921819646,0.9311893398986322,-0.6591430360965178,0.9272913764846086,0.5905458382406528
3.934,0.2810995990689699,0.9305288625344358,-0.6619764780552351,0.9278518436073764,0.5909759511982867
3.935,0.2820297970260124,0.9298655530706872,-0.6648079435613956,0.9284102230638879,0.591406586214795
3.936,0.2829593302582123,0.929199413488132,-0.6676374235350097,0.9289665135977893,0.5918377401736963
3.9370000000000003,0.2838881959364433,0.9285304457765905,-0.6704649089038677,0.9295207139574269,0.5922694099511339
3.938,0.28481639123357355,0.9278586519349504,-0.6732903906035701,0.9300728228958502,0.5927015924159038
3.939,0.2857439133244745,0.9271840339711587,-0.6761138595775573,0.9306228391708145,0.593134284429485
3.94,0.2866707593860301,0.9265065939022138,-0.6789353067771384,0.9311707615447831,0.5935674828460672
3.9410000000000003,0.2875969265971458,0.9258263337541578,-0.6817547231615213,0.9317165887849311,0.5940011845125808
3.942,0.28852241213875773,0.9251432555620686,-0.6845720996978422,0.9322603196631475,0.5944353862687258
3.943,0.2894472131938415,0.9244573613700515,-0.6873874273611942,0.9328019529560378,0.5948700849470012
3.944,0.2903713269474213,0.923768653231232,-0.690200697134657,0.9333414874449277,0.5953052773727345
3.9450000000000003,0.29129475058657905,0.9230771332077472,-0.693011900009328,0.9338789219158644,0.5957409603641111
3.946,0.29221748130046327,0.9223828033707379,-0.6958210269843471,0.934414255159621,0.5961771307322038
3.947,0.29313951628029816,0.9216856658003406,-0.6986280690669322,0.9349474859716974,0.596613785281003
3.948,0.2940608527193925,0.9209857225856796,-0.701433017272403,0.9354786131523247,0.5970509208074456
3.9490000000000003,0.29498148781314865,0.9202829758248584,-0.7042358626242126,0.9360076355064676,0.597488534101446
3.95,0.29590141875907167,0.9195774276249522,-0.7070365961539761,0.9365345518438252,0.5979266219459252
3.951,0.2968206427567781,0.918869080101999,-0.7098352089015014,0.9370593609788359,0.5983651811168407
3.952,0.2977391570080051,0.9181579353809919,-0.7126316919148149,0.93758206173068,0.5988042083832178
3.9530000000000003,0.29865695871661907,0.9174439955958709,-0.7154260362501934,0.9381026529232812,0.5992437005071788
3.954,0.29957404508862506,0.9167272628895142,-0.718218232972192,0.9386211333853084,0.5996836542439734
3.955,0.30049041333217535,0.9160077394137304,-0.7210082731536733,0.9391375019501818,0.6001240663420094
3.956,0.3014060606575785,0.9152854273292498,-0.7237961478758361,0.9396517574560719,0.6005649335428835
3.9570000000000003,0.30232098427730836,0.9145603288057162,-0.7265818482282447,0.9401638987459042,0.6010062525814109
3.958,0.3032351814060127,0.9138324460216787,-0.7293653653088563,0.940673924667361,0.601448020185657
3.959,0.3041486492605224,0.9131017811645828,-0.7321466902240528,0.9411818340728841,0.6018902330769673
3.96,0.3050613850598602,0.9123683364307628,-0.734925814088667,0.9416876258196774,0.6023328879699993
3.9610000000000003,0.30597338602524965,0.9116321140254322,-0.7377027280260112,0.9421912987697103,0.6027759815727523
3.962,0.3068846493801239,0.9108931161626763,-0.7404774231679074,0.9426928517897183,0.6032195105865986
3.963,0.30779517235013465,0.9101513450654429,-0.7432498906547167,0.943192283751207,0.6036634717063156
3.964,0.308704952163161,0.9094068029655342,-0.7460201216353644,0.9436895935304557,0.6041078616201161
3.9650000000000003,0.3096139860493182,0.9086594921035981,-0.7487881072673719,0.9441847800085172,0.6045526770096792
3.966,0.3105222712409667,0.9079094147291193,-0.7515538387168842,0.9446778420712215,0.604997914550183
3.967,0.3114298049727207,0.9071565731004114,-0.7543173071586984,0.9451687786091799,0.6054435709103347
3.968,0.31233658448145724,0.9064009694846074,-0.7570785037762915,0.9456575885177853,0.605889642752403
3.969,0.3132426070063248,0.9056426061576512,-0.7598374197618499,0.9461442706972153,0.6063361267322489
3.97,0.31414786978875225,0.9048814854042896,-0.7625940463162973,0.9466288240524355,0.6067830194993584
3.971,0.3150523700724576,0.9041176095180626,-0.7653483746493231,0.947111247493201,0.6072303176968735
3.972,0.3159561051034569,0.9033509808012951,-0.7681003959794108,0.9475915399340591,0.6076780179616244
3.973,0.31685907213007275,0.9025816015650879,-0.7708501015338662,0.9480697002943521,0.6081261169241609
3.974,0.31776126840294333,0.9018094741293092,-0.773597482548846,0.9485457274982194,0.6085746112087854
3.975,0.31866269117503104,0.9010346008225855,-0.7763425302693842,0.9490196204746001,0.6090234974335844
3.976,0.3195633377016313,0.9002569839822923,-0.7790852359494237,0.949491378157235,0.6094727722104603
3.977,0.3204632052403813,0.8994766259545461,-0.7818255908518419,0.9499609994846694,0.6099224321451647
3.978,0.3213622910512686,0.8986935290941949,-0.7845635862484781,0.9504284834002562,0.6103724738373298
3.979,0.3222605923966401,0.8979076957648089,-0.7872992134201638,0.9508938288521561,0.6108228938805011
3.98,0.32315810654121063,0.8971191283386721,-0.7900324636567508,0.951357034793342,0.6112736888621703
3.981,0.32405483075207153,0.8963278291967731,-0.7927633282571358,0.9518181001816012,0.6117248553638073
3.982,0.32495076229869957,0.895533800728796,-0.7954917985292921,0.9522770239795368,0.6121763899608933
3.983,0.3258458984529656,0.8947370453331109,-0.7982178657902957,0.9527338051545696,0.6126282892229534
3.984,0.326740236489143,0.8939375654167658,-0.8009415213663535,0.9531884426789431,0.6130805497135895
3.985,0.3276337736839168,0.8931353633954764,-0.8036627565928309,0.9536409355297226,0.6135331679905128
3.986,0.3285265073163918,0.8923304416936174,-0.8063815628142802,0.9540912826887996,0.6139861406055777
3.987,0.3294184346681017,0.8915228027442135,-0.8090979313844666,0.954539483142893,0.6144394641048136
3.988,0.3303095530230175,0.8907124489889294,-0.8118118536663993,0.9549855358835521,0.6148931350284593
3.989,0.3311998596675561,0.8898993828780617,-0.8145233210323555,0.9554294399071579,0.6153471499109953
3.99,0.3320893518905891,0.8890836068705287,-0.8172323248639093,0.9558711942149276,0.6158015052811774
3.991,0.3329780269834512,0.8882651234338613,-0.8199388565519601,0.9563107978129134,0.6162561976620704
3.992,0.3338658822399491,0.887443935044194,-0.8226429074967605,0.9567482497120072,0.616711223571081
3.993,0.33475291495636994,0.8866200441862552,-0.8253444691079413,0.957183548927943,0.6171665795199919
3.994,0.3356391224314897,0.8857934533533576,-0.828043532804541,0.9576166944812979,0.6176222620149945
3.995,0.33652450196658207,0.8849641650473894,-0.830740090015033,0.9580476853974936,0.6180782675567238
3.996,0.33740905086542694,0.8841321817788045,-0.8334341321773526,0.9584765207068017,0.618534592640291
3.997,0.33829276643431894,0.8832975060666128,-0.8361256507389245,0.9589031994443424,0.6189912337553183
3.998,0.3391756459820759,0.8824601404383714,-0.8388146371566894,0.9593277206500891,0.6194481873859721
3.999,0.3400576868200475,0.8816200874301742,-0.8415010828971324,0.9597500833688689,0.619905450010997
4.0,0.3409388862621239,0.8807773495866428,-0.84418497943631,0.960170286650366,0.6203630181037505
4.001,0.3418192416247439,0.8799319294609171,-0.8468663182598759,0.9605883295491233,0.6208208881322363
4.002,0.342698750226904,0.8790838296146454,-0.8495450908631099,0.9610042111245443,0.6212790565591393
4.003,0.34357740939016634,0.8782330526179747,-0.8522212887509447,0.9614179304408957,0.6217375198418591
4.0040000000000004,0.3444552164386676,0.8773796010495414,-0.8548949034379913,0.9618294865673093,0.6221962744325449
4.005,0.3453321686991273,0.8765234774964611,-0.8575659264485679,0.9622388785777838,0.6226553167781296
4.006,0.34620826350085626,0.8756646845543192,-0.8602343493167264,0.9626461055511875,0.6231146433203644
4.007,0.3470834981757652,0.8748032248271614,-0.8629001635862785,0.9630511665712594,0.6235742504958535
4.008,0.34795787005837314,0.8739391009274834,-0.8655633608108235,0.9634540607266134,0.6240341347360884
4.009,0.34883137648581564,0.8730723154762212,-0.8682239325537744,0.9638547871107371,0.6244942924674828
4.01,0.34970401479785357,0.8722028711027416,-0.8708818703883858,0.9642533448219961,0.6249547201114076
4.011,0.35057578233688136,0.8713307704448323,-0.8735371658977795,0.9646497329636365,0.6254154140842254
4.0120000000000005,0.35144667644793537,0.8704560161486916,-0.8761898106749716,0.9650439506437845,0.6258763707973252
4.013,0.35231669447870245,0.8695786108689191,-0.8788397963228993,0.9654359969754505,0.6263375866571582
4.014,0.35318583377952817,0.868698557268505,-0.8814871144544478,0.965825871076531,0.626799058065272
4.015,0.35405409170342533,0.8678158580188208,-0.8841317566924762,0.9662135720698082,0.6272607814183461
4.016,0.3549214656060823,0.8669305157996092,-0.8867737146698444,0.9665990990829567,0.6277227531082271
4.017,0.3557879528458713,0.866042533298974,-0.8894129800294395,0.96698245124854,0.6281849695219641
4.018,0.35665355078385685,0.8651519132133696,-0.8920495444242025,0.9673636277040153,0.6286474270418432
4.019,0.3575182567838042,0.864258658247592,-0.8946833995171551,0.967742627591737,0.6291101220454243
4.0200000000000005,0.3583820682121875,0.8633627711147676,-0.8973145369814242,0.968119450058955,0.6295730509055752
4.021,0.3592449824381981,0.8624642545363438,-0.8999429485002709,0.968494094257818,0.6300362099905081
4.022,0.360106996833753,0.8615631112420786,-0.9025686257671149,0.9688665593453782,0.6304995956638144
4.023,0.36096810877350327,0.8606593439700305,-0.9051915604855612,0.9692368444835882,0.630963204284501
4.024,0.361828315634842,0.8597529554665481,-0.9078117443694272,0.9696049488393073,0.6314270322070259
4.025,0.36268761479791284,0.85884394848626,-0.9104291691427664,0.9699708715843006,0.6318910757813332
4.026,0.3635460036456182,0.8579323257920648,-0.9130438265398979,0.9703346118952417,0.6323553313528905
4.027,0.36440347956362745,0.8570180901551204,-0.9156557083054309,0.9706961689537156,0.6328197952627231
4.0280000000000005,0.36526003994038536,0.8561012443548341,-0.918264806194288,0.9710555419462191,0.6332844638474515
4.029,0.3661156821671202,0.855181791178852,-0.9208711119717369,0.9714127300641625,0.6337493334393264
4.03,0.36697040363785194,0.8542597334230484,-0.9234746174134121,0.9717677325038732,0.6342144003662649
4.031,0.3678242017494006,0.8533350738915162,-0.9260753143053408,0.9721205484665958,0.6346796609518872
4.032,0.36867707390139437,0.8524078153965559,-0.928673194443972,0.9724711771584944,0.6351451115155529
4.033,0.36952901749627787,0.851477960758665,-0.9312682496361984,0.9728196177906546,0.6356107483723962
4.034,0.37038002993932023,0.8505455128065285,-0.9338604716993844,0.9731658695790854,0.6360765678333637
4.035,0.3712301086386235,0.8496104743770071,-0.9364498524613929,0.97350993174472,0.63654256620525
4.0360000000000005,0.3720792510051305,0.8486728483151276,-0.939036383760607,0.9738518035134189,0.6370087397907336
4.037,0.3729274544526333,0.8477326374740722,-0.9416200574459599,0.9741914841159708,0.6374750848884152
4.038,0.37377471639778115,0.8467898447151679,-0.9442008653769585,0.9745289727880944,0.6379415977928526
4.039,0.37462103426008875,0.8458444729078758,-0.9467787994237085,0.9748642687704402,0.6384082747945983
4.04,0.37546640546194426,0.8448965249297804,-0.9493538514669411,0.9751973713085929,0.6388751121802357
4.041,0.37631082742861754,0.8439460036665793,-0.9519260133980381,0.9755282796530713,0.6393421062324165
4.042,0.3771542975882682,0.8429929120120725,-0.9544952771190566,0.9758569930593319,0.6398092532298968
4.043,0.3779968133719536,0.8420372528681512,-0.9570616345427556,0.9761835107877702,0.6402765494475745
4.0440000000000005,0.3788383722136372,0.8410790291447878,-0.9596250775926201,0.9765078321037208,0.640743991156526
4.045,0.3796789715501963,0.8401182437600248,-0.9621855982028871,0.976829956277461,0.6412115746240437
4.046,0.38051860882143046,0.8391548996399638,-0.9647431883185713,0.9771498825842121,0.6416792961136726
4.047,0.38135728147006914,0.8381889997187553,-0.9672978398954887,0.977467610304139,0.6421471518852468
4.048,0.38219498694178017,0.8372205469385874,-0.9698495449002837,0.9777831387223557,0.6426151381949288
4.049,0.3830317226851775,0.8362495442496751,-0.9723982953104524,0.9780964671289227,0.6430832512952441
4.05,0.3838674861518293,0.8352759946102496,-0.9749440831143695,0.9784075948188508,0.6435514874351206
4.051,0.384702274796266,0.834299900986547,-0.9774869003113116,0.9787165210921038,0.6440198428599246
4.0520000000000005,0.38553608607598827,0.8333212663527981,-0.9800267389114827,0.9790232452535973,0.6444883138114992
4.053,0.38636891745147495,0.8323400936912168,-0.9825635909360404,0.9793277666132014,0.6449568965282011
4.054,0.38720076638619116,0.831356385991989,-0.9850974484171191,0.9796300844857444,0.6454255872449381
4.055,0.3880316303465961,0.8303701462532626,-0.9876283033978546,0.9799301981910101,0.645894382193207
4.056,0.3888615068021512,0.8293813774811354,-0.9901561479324119,0.9802281070537436,0.6463632776011318
4.057,0.3896903932253279,0.8283900826896446,-0.9926809740860055,0.9805238104036499,0.6468322696934995
4.058,0.3905182870916156,0.827396264900756,-0.9952027739349278,0.9808173075753961,0.6473013546918001
4.059,0.39134518587952977,0.826399927144352,-0.9977215395665726,0.9811085979086142,0.6477705288142626
4.0600000000000005,0.39217108707061954,0.8254010724582214,-1.0002372630794576,0.981397680747901,0.6482397882758939
4.061,0.3929959881494759,0.824399703888048,-1.002749936583253,0.98168455544282,0.6487091292885165
4.062,0.3938198866037394,0.823395824487399,-1.0052595521988033,0.9819692213479034,0.6491785480608061
4.063,0.3946427799241081,0.8223894373177145,-1.007766102058151,0.9822516778226531,0.6496480407983296
4.064,0.39546466560434557,0.821380545448296,-1.0102695783045643,0.982531924231542,0.6501176037035838
4.065,0.3962855411412884,0.8203691519562947,-1.0127699730925581,0.982809959944016,0.6505872329760325
4.066,0.3971054040348544,0.8193552599267011,-1.0152672785879202,0.9830857843344947,0.6510569248121458
4.067,0.3979242517880502,0.818338872452333,-1.0177614869677358,0.9833593967823734,0.651526675405437
4.0680000000000005,0.39874208190697924,0.8173199926338248,-1.0202525904204103,0.9836307966720241,0.651996480946502
4.069,0.3995588919008494,0.8162986235796156,-1.0227405811456942,0.9838999833927974,0.6524663376230568
4.07,0.40037467928198106,0.815274768405938,-1.025225451354709,0.9841669563390231,0.6529362416199764
4.071,0.4011894415658145,0.814248430236807,-1.0277071932699666,0.9844317149100121,0.6534061891193323
4.072,0.4020031762709181,0.8132196122040085,-1.0301857991254,0.9846942585100581,0.6538761763004326
4.073,0.40281588091899573,0.8121883174470875,-1.0326612611663806,0.9849545865484378,0.6543461993398586
4.074,0.4036275530348949,0.8111545491133372,-1.0351335716497472,0.9852126984394131,0.6548162544115044
4.075,0.4044381901466141,0.8101183103577868,-1.0376027228438278,0.9854685936022328,0.6552863376866153
4.0760000000000005,0.4052477897853108,0.809079604343191,-1.040068707028463,0.9857222714611326,0.6557564453338262
4.077,0.40605634948530905,0.8080384342400176,-1.0425315164950315,0.9859737314453372,0.6562265735192006
4.078,0.40686386678410724,0.8069948032264365,-1.0449911435464714,0.9862229729890624,0.6566967184062691
4.079,0.4076703392223858,0.8059487144883075,-1.0474475804973071,0.9864699955315139,0.6571668761560681
4.08,0.40847576434401484,0.8049001712191697,-1.0499008196736703,0.9867147985168921,0.6576370429271786
4.081,0.40928013969606175,0.8038491766202287,-1.0523508534133248,0.9869573813943899,0.6581072148757654
