# Time,Message Signal,Carrier Signal,AM Signal,Tuned Signal,Rectified,Envelope
0.406,1.4455004931905502,0.36812455268467836,0.5321242224612532,0.20101695060842142,0.18101695060842143,0.08156146260095967
0.40650000000000003,1.4434107829893552,0.39714789063478245,0.5732475477837221,0.19465548652676654,0.17465548652676655,0.08179419766077418
0.40700000000000003,1.441316696502744,0.4257792915650727,0.6136828019578492,0.18810558331978336,0.16810558331978337,0.08200997612492171
0.40750000000000003,1.4392182543985053,0.4539904997395483,0.6533914145486578,0.18137553537304563,0.16137553537304564,0.08220839002304202
0.40800000000000003,1.4371154773874153,0.48175367410171505,0.6923356613398275,0.17447380635495965,0.15447380635495966,0.08238905356387181
0.40850000000000003,1.4350083862230338,0.5090414157503724,0.7304787005366303,0.16740901853223866,0.14740901853223867,0.08255160347629273
0.40900000000000003,1.4328970017015008,0.5358267949789961,0.7677846079567283,0.16018994194644676,0.14018994194644677,0.08269569932246812
0.40950000000000003,1.430781344661328,0.5620833778521314,0.8042184111750538,0.15282548346528477,0.13282548346528478,0.08282102378282516
0.41000000000000003,1.4286614359831973,0.5877852522924751,0.8397461225899134,0.14532467572238203,0.12532467572238204,0.08292728291267405
0.41050000000000003,1.4265372965897507,0.6129070536529769,0.874334771378907,0.13769666595942986,0.11769666595942986,0.08301420637029094
0.41100000000000003,1.4244089474453872,0.6374239897486914,0.9079524343143728,0.1299507047845497,0.1099507047845497,0.08308154761632659
0.41150000000000003,1.422276409556053,0.661311865323652,0.9405682654093399,0.12209613486082518,0.10209613486082518,0.08312908408443784
0.41200000000000003,1.4201397039690364,0.68454710592869,0.9721525243664304,0.11414237953895066,0.09414237953895066,0.08315661732307413
0.41250000000000003,1.417998851772759,0.7071067811865475,1.002676603803256,0.10609893144794995,0.08609893144794994,0.08316397310838632
0.41300000000000003,1.4158538740965674,0.7289686274214126,1.0321130552294642,0.09797534105790674,0.07797534105790674,0.08315100152826012
0.41350000000000003,1.4137047921105257,0.7501110696304593,1.0604356137517326,0.08978120522861661,0.06978120522861661,0.083117577037511
0.41400000000000003,1.411551627025205,0.7705132427757899,1.0876192214846332,0.08152615575802245,0.06152615575802245,0.08306359848431229
0.41450000000000004,1.409394400091476,0.7901550123756921,1.1136400496465113,0.07321984794423066,0.05321984794423065,0.08298898910796208
0.41500000000000004,1.407233132600297,0.8090169943749479,1.1384755193211347,0.06487194917482304,0.04487194917482304,0.08289369650812924
0.41550000000000004,1.405067845882506,0.8270805742745632,1.1621043208672266,0.056492127557081794,0.0364921275570818,0.08277769258575161
0.41600000000000004,1.4028985613086085,0.8443279255020153,1.1845064319594591,0.04809004060262946,0.02809004060262946,0.08264097345579381
0.4165,1.4007253002885682,0.8607420270039429,1.2056631342460888,0.03967532397985564,0.01967532397985564,0.08248355933210397
0.417,1.3985480842715927,0.8763066800438619,1.2255570286097426,0.03125758034735486,0.01125758034735486,0.08230549438464209
0.4175,1.3963669347459262,0.891006524188367,1.244172049019532,0.022846368281437806,0.0028463682814378055,0.08210684656938408
0.418,1.3941818732386333,0.9048270524660179,1.261493474964064,0.014451191310600145,0.0,0.08190157945296062
0.4185,1.3919929213153894,0.9177546256839803,1.2775079424565554,0.006081487069640275,0.0,0.08169682550432822
0.419,1.389800100580266,0.9297764858882511,1.2922034536046578,-0.0022533834140906163,0.0,0.0814925834405674
0.4195,1.3876034326755184,0.9408807689542246,1.3055693847392633,-0.01054414629004481,0.0,0.08128885198196598
0.42,1.3854029392813725,0.9510565162951533,1.317596493098008,-0.018781625297415783,0.0,0.08108562985201107
0.4205,1.383198642115809,0.9602936856769423,1.328276922060732,-0.026956752009882595,0.0,0.08088291577738103
0.421,1.3809905629343515,0.9685831611286307,1.3376042049357615,-0.03506057590064957,0.0,0.08068070848793758
0.4215,1.3787787235298499,0.9759167619387467,1.3455732672972895,-0.043084274216546446,0.0,0.08047900671671773
0.422,1.3765631457322662,0.9822872507286884,1.3521804278757825,-0.05101916165024307,0.0,0.08027780919992594
0.4225,1.3743438514084587,0.9876883405951377,1.357423398004751,-0.058856699799934055,0.0,0.08007711467692613
0.423,1.372120862461967,0.9921147013144775,1.3613012796288178,-0.06658850640616149,0.0,0.07987692189023382
0.4235,1.3698942008327935,0.99556196460308,1.3638145618794622,-0.07420636435576813,0.0,0.07967722958550824
0.424,1.3676638884971903,0.9980267284282714,1.3649651162263392,-0.08170223044330846,0.0,0.07947803651154448
0.4245,1.3654299474674398,0.9995065603657315,1.3647561902135423,-0.08906824388058984,0.0,0.07927934142026562
0.425,1.3631923997916375,1.0,1.3631923997916375,-0.09629673454537212,0.0,0.07908114306671496
0.4255,1.3609512675534763,0.9995065603657316,1.3602797202577577,-0.10338023096061706,0.0,0.07888344020904817
0.426,1.3587065728720258,0.9980267284282718,1.3560254758174572,-0.11031146799605387,0.0,0.07868623160852554
0.4265,1.3564583379015172,0.9955619646030801,1.350438327783463,-0.11708339428420755,0.0,0.07848951602950423
0.427,1.3542065848311213,0.9921147013144779,1.343528261427827,-0.12368917934342678,0.0,0.07829329223943046
0.4275,1.3519513358847322,0.987688340595138,1.3353065715053711,-0.13012222040084498,0.0,0.07809755900883189
0.428,1.3496926133207463,0.9822872507286887,1.325785846467655,-0.13637614890861138,0.0,0.07790231511130981
0.4285,1.347430439431844,0.9759167619387479,1.3149799513880294,-0.14244483674713876,0.0,0.07770755932353153
