# frequency,input_amplitude,output_amplitude
3.996000000000000000e+04,3.482243495746658065e-06,8.491108127136134552e-06
3.996500000000000000e+04,3.481885046444015341e-06,8.490669145835641270e-06
3.997000000000000000e+04,3.481526824908160709e-06,8.490230421467191786e-06
3.997500000000000000e+04,3.481168831380224968e-06,8.489791953970499374e-06
3.998000000000000000e+04,3.480811065259884952e-06,8.489353743275799015e-06
3.998500000000000000e+04,3.480453527380390264e-06,8.488915789336719042e-06
3.999000000000000000e+04,3.480096216633794281e-06,8.488478092074194011e-06
3.999500000000000000e+04,3.479739133589694049e-06,8.488040651437362983e-06
4.000000000000000000e+04,3.479382278552038023e-06,8.487603467365851143e-06
4.000500000000000000e+04,3.479025650437315635e-06,8.487166539788016444e-06
4.001000000000000000e+04,3.478669249456326701e-06,8.486729868647055163e-06
4.001500000000000000e+04,3.478313077110473969e-06,8.486293453894137544e-06
4.002000000000000000e+04,3.477957130342946397e-06,8.485857295439850790e-06
4.002500000000000000e+04,3.477601411074993857e-06,8.485421393241224919e-06
4.003000000000000000e+04,3.477245918923633367e-06,8.484985747234832410e-06
4.003500000000000000e+04,3.476890653803688141e-06,8.484550357358294369e-06
4.004000000000000000e+04,3.476535615371851066e-06,8.484115223548212073e-06
4.004500000000000000e+04,3.476180803764447861e-06,8.483680345743783803e-06
4.005000000000000000e+04,3.475826218643721173e-06,8.483245723881492254e-06
4.005500000000000000e+04,3.475471860678927826e-06,8.482811357908895920e-06
4.006000000000000000e+04,3.475117728733456757e-06,8.482377247751723566e-06
4.006500000000000000e+04,3.474763822866375383e-06,8.481943393353428965e-06
4.007000000000000000e+04,3.474410144413353865e-06,8.481509794663427310e-06
4.007500000000000000e+04,3.474056691220522945e-06,8.481076451601308070e-06
4.008000000000000000e+04,3.473703464448510459e-06,8.480643364116278066e-06
4.008500000000000000e+04,3.473350463569780054e-06,8.480210532146002450e-06
4.009000000000000000e+04,3.472997689869555995e-06,8.479777955643960478e-06
4.009500000000000000e+04,3.472645141114624906e-06,8.479345634522409702e-06
4.010000000000000000e+04,3.472292818784916822e-06,8.478913568739899717e-06
4.010500000000000000e+04,3.471940721742306185e-06,8.478481758223946525e-06
4.011000000000000000e+04,3.471588850175168462e-06,8.478050202914278651e-06
4.011500000000000000e+04,3.471237204256665139e-06,8.477618902754983449e-06
4.012000000000000000e+04,3.470885784498216500e-06,8.477187857692594506e-06
4.012500000000000000e+04,3.470534589826811371e-06,8.476757067650921208e-06
4.013000000000000000e+04,3.470183620498305795e-06,8.476326532578509692e-06
4.013500000000000000e+04,3.469832876974822736e-06,8.475896252417604169e-06
4.014000000000000000e+04,3.469482357891733248e-06,8.475466227094145160e-06
4.014500000000000000e+04,3.469132064197687549e-06,8.475036456558510088e-06
4.015000000000000000e+04,3.468781996113544400e-06,8.474606940752282477e-06
4.015500000000000000e+04,3.468432152089938661e-06,8.474177679600704895e-06
4.016000000000000000e+04,3.468082533844936481e-06,8.473748673060837853e-06
4.016500000000000000e+04,3.467733139534977428e-06,8.473319921055699609e-06
4.017000000000000000e+04,3.467383970305228447e-06,8.472891423537124480e-06
4.017500000000000000e+04,3.467035025857363686e-06,8.472463180441784896e-06
4.018000000000000000e+04,3.466686306117503662e-06,8.472035191710269967e-06
4.018500000000000000e+04,3.466337810662357635e-06,8.471607457276306139e-06
4.019000000000000000e+04,3.465989539524603712e-06,8.471179977084239960e-06
4.019500000000000000e+04,3.465641492798641599e-06,8.470752751072187204e-06
4.020000000000000000e+04,3.465293670420472450e-06,8.470325779184411408e-06
4.020500000000000000e+04,3.464946072389150553e-06,8.469899061359822861e-06
4.021000000000000000e+04,3.464598698368363170e-06,8.469472597532879849e-06
4.021500000000000000e+04,3.464251547787154191e-06,8.469046387643568394e-06
4.022000000000000000e+04,3.463904622027276181e-06,8.468620431641086846e-06
4.022500000000000000e+04,3.463557919787600134e-06,8.468194729457240584e-06
4.023000000000000000e+04,3.463211440890890760e-06,8.467769281031393907e-06
4.023500000000000000e+04,3.462865186268141877e-06,8.467344086312325038e-06
4.024000000000000000e+04,3.462519154607660708e-06,8.466919145224505744e-06
4.024500000000000000e+04,3.462173346864076256e-06,8.466494457724373120e-06
4.025000000000000000e+04,3.461827763294609555e-06,8.466070023753834259e-06
4.025500000000000000e+04,3.461482401797485991e-06,8.465645843231514706e-06
4.026000000000000000e+04,3.461137264027666912e-06,8.465221916115757379e-06
4.026500000000000000e+04,3.460792350073313623e-06,8.464798242350341314e-06
4.027000000000000000e+04,3.460447658868820562e-06,8.464374821863026460e-06
4.027500000000000000e+04,3.460103190451979796e-06,8.463951654595889315e-06
4.028000000000000000e+04,3.459758945620836124e-06,8.463528740501968678e-06
4.028500000000000000e+04,3.459414923059414593e-06,8.463106079504448826e-06
4.029000000000000000e+04,3.459071124013071748e-06,8.462683671560798540e-06
4.029500000000000000e+04,3.458727547156520781e-06,8.462261516595132138e-06
4.030000000000000000e+04,3.458384193045102750e-06,8.461839614559461817e-06
4.030500000000000000e+04,3.458041061745406726e-06,8.461417965392616550e-06
4.031000000000000000e+04,3.457698152992161473e-06,8.460996569034905926e-06
4.031500000000000000e+04,3.457355465927686416e-06,8.460575425418242047e-06
4.032000000000000000e+04,3.457013001894413156e-06,8.460154534498599531e-06
4.032500000000000000e+04,3.456670759859978360e-06,8.459733896207683804e-06
4.033000000000000000e+04,3.456328740423359259e-06,8.459313510493934277e-06
4.033500000000000000e+04,3.455986943027169634e-06,8.458893377291680485e-06
4.034000000000000000e+04,3.455645366883907708e-06,8.458473496535177426e-06
4.034500000000000000e+04,3.455304014036788474e-06,8.458053868189732323e-06
4.035000000000000000e+04,3.454962882582057100e-06,8.457634492171732860e-06
4.035500000000000000e+04,3.454621972531776185e-06,8.457215368429203402e-06
4.036000000000000000e+04,3.454281284478388099e-06,8.456796496908331945e-06
4.036500000000000000e+04,3.453940818731964924e-06,8.456377877553033050e-06
4.037000000000000000e+04,3.453600573705664124e-06,8.455959510291874735e-06
4.037500000000000000e+04,3.453260550058123272e-06,8.455541395070321630e-06
4.038000000000000000e+04,3.452920748158235805e-06,8.455123531835915290e-06
4.038500000000000000e+04,3.452581168182113849e-06,8.454705920531933308e-06
4.039000000000000000e+04,3.452241808305069711e-06,8.454288561085107333e-06
4.039500000000000000e+04,3.451902670430470281e-06,8.453871453453273759e-06
4.040000000000000000e+04,3.451563753412483691e-06,8.453454597569117184e-06
4.040500000000000000e+04,3.451225057410114543e-06,8.453037993376887594e-06
4.041000000000000000e+04,3.450886582084555165e-06,8.452621640816559151e-06
4.041500000000000000e+04,3.450548328711465550e-06,8.452205539840921628e-06
4.042000000000000000e+04,3.450210295664004150e-06,8.451789690375271800e-06
4.042500000000000000e+04,3.449872482325129485e-06,8.451374092359868433e-06
4.043000000000000000e+04,3.449534890950721535e-06,8.450958745756237598e-06
4.043500000000000000e+04,3.449197519664108925e-06,8.450543650490606112e-06
4.044000000000000000e+04,3.448860368245308727e-06,8.450128806501269320e-06
4.044500000000000000e+04,3.448523438533758443e-06,8.449714213750993347e-06
4.045000000000000000e+04,3.448186727775433359e-06,8.449299872154973255e-06
4.045500000000000000e+04,3.447850238015827409e-06,8.448885781675663460e-06
4.046000000000000000e+04,3.447513968887981782e-06,8.448471942254024073e-06
4.046500000000000000e+04,3.447177919520229269e-06,8.448058353821452201e-06
4.047000000000000000e+04,3.446842090021963754e-06,8.447645016324569522e-06
4.047500000000000000e+04,3.446506480731100136e-06,8.447231929707593834e-06
4.048000000000000000e+04,3.446171090951406978e-06,8.446819093907763384e-06
4.048500000000000000e+04,3.445835921191895603e-06,8.446406508872511307e-06
4.049000000000000000e+04,3.445500970872453895e-06,8.445994174538769224e-06
4.049500000000000000e+04,3.445166240755396686e-06,8.445582090859206627e-06
4.050000000000000000e+04,3.444831729922504683e-06,8.445170257765986343e-06
4.050500000000000000e+04,3.444497438201590914e-06,8.444758675199201119e-06
4.051000000000000000e+04,3.444163366401092844e-06,8.444347343115064434e-06
4.051500000000000000e+04,3.443829513808127640e-06,8.443936261444156855e-06
4.052000000000000000e+04,3.443495880858604715e-06,8.443525430137980664e-06
4.052500000000000000e+04,3.443162466795091114e-06,8.443114849132454431e-06
4.053000000000000000e+04,3.442829271551043082e-06,8.442704518366142856e-06
4.053500000000000000e+04,3.442496296264271929e-06,8.442294437798674654e-06
4.054000000000000000e+04,3.442163539387602098e-06,8.441884607355978489e-06
4.054500000000000000e+04,3.441831001291901034e-06,8.441475026984750576e-06
4.055000000000000000e+04,3.441498682664715123e-06,8.441065696635071877e-06
4.055500000000000000e+04,3.441166581912613607e-06,8.440656616237932923e-06
4.056000000000000000e+04,3.440834700018516388e-06,8.440247785742767541e-06
4.056500000000000000e+04,3.440503037347411658e-06,8.439839205100197099e-06
4.057000000000000000e+04,3.440171592452531142e-06,8.439430874235586135e-06
4.057500000000000000e+04,3.439840366669752102e-06,8.439022793109998238e-06
4.058000000000000000e+04,3.439509358599045966e-06,8.438614961650227740e-06
4.058500000000000000e+04,3.439178568979103392e-06,8.438207379809221960e-06
4.059000000000000000e+04,3.438847997751672653e-06,8.437800047530116189e-06
4.059500000000000000e+04,3.438517644780375092e-06,8.437392964757516164e-06
4.060000000000000000e+04,3.438187509863543600e-06,8.436986131428197654e-06
4.060500000000000000e+04,3.437857592865428016e-06,8.436579547488958519e-06
4.061000000000000000e+04,3.437527893772112861e-06,8.436173212882264893e-06
4.061500000000000000e+04,3.437198412501742988e-06,8.435767127552956296e-06
4.062000000000000000e+04,3.436869148645604247e-06,8.435361291437893199e-06
4.062500000000000000e+04,3.436540103351198431e-06,8.434955704495215233e-06
4.063000000000000000e+04,3.436211275388222890e-06,8.434550366656707446e-06
4.063500000000000000e+04,3.435882664494351941e-06,8.434145277863709420e-06
4.064000000000000000e+04,3.435554271849488506e-06,8.433740438069798666e-06
4.064500000000000000e+04,3.435226095989831750e-06,8.433335847210036556e-06
4.065000000000000000e+04,3.434898137943825359e-06,8.432931505234775101e-06
4.065500000000000000e+04,3.434570396370483195e-06,8.432527412076436319e-06
4.066000000000000000e+04,3.434242872027319951e-06,8.432123567685938039e-06
4.066500000000000000e+04,3.433915565216168194e-06,8.431719972013313786e-06
4.067000000000000000e+04,3.433588475598521796e-06,8.431316624998212464e-06
4.067500000000000000e+04,3.433261603040528797e-06,8.430913526584128505e-06
4.068000000000000000e+04,3.432934946578124250e-06,8.430510676704053131e-06
4.068500000000000000e+04,3.432608507619771057e-06,8.430108075320596616e-06
4.069000000000000000e+04,3.432282285197853507e-06,8.429705722364705443e-06
4.069500000000000000e+04,3.431956280270455648e-06,8.429303617795520440e-06
4.070000000000000000e+04,3.431630490352287523e-06,8.428901761527132135e-06
4.070500000000000000e+04,3.431304918009829738e-06,8.428500153534271842e-06
4.071000000000000000e+04,3.430979561741930271e-06,8.428098793744757107e-06
4.071500000000000000e+04,3.430654422333006005e-06,8.427697682114305047e-06
4.072000000000000000e+04,3.430329498806990383e-06,8.427296818574881977e-06
4.072500000000000000e+04,3.430004791073283912e-06,8.426896203070070420e-06
4.073000000000000000e+04,3.429680300221622855e-06,8.426495835559744731e-06
4.073500000000000000e+04,3.429356024848680295e-06,8.426095715969615039e-06
4.074000000000000000e+04,3.429031965589000376e-06,8.425695844254631049e-06
4.074500000000000000e+04,3.428708122572441719e-06,8.425296220363552349e-06
4.075000000000000000e+04,3.428384495929848892e-06,8.424896844236664812e-06
4.075500000000000000e+04,3.428061083668880124e-06,8.424497715807403506e-06
4.076000000000000000e+04,3.427737888295882190e-06,8.424098835034780507e-06
4.076500000000000000e+04,3.427414908265203766e-06,8.423700201859290055e-06
4.077000000000000000e+04,3.427092143852348671e-06,8.423301816225009343e-06
4.077500000000000000e+04,3.426769594662102767e-06,8.422903678072452940e-06
4.078000000000000000e+04,3.426447261272192923e-06,8.422505787352409926e-06
4.078500000000000000e+04,3.426125142418715962e-06,8.422108143999052288e-06
4.079000000000000000e+04,3.425803239636497278e-06,8.421710747974842914e-06
4.079500000000000000e+04,3.425481551613416767e-06,8.421313599206986099e-06
4.080000000000000000e+04,3.425160079161080648e-06,8.420916697658408905e-06
4.080500000000000000e+04,3.424838821066856647e-06,8.420520043252278667e-06
4.081000000000000000e+04,3.424517778874073523e-06,8.420123635957014609e-06
4.081500000000000000e+04,3.424196951021844372e-06,8.419727475697696666e-06
4.082000000000000000e+04,3.423876337933541247e-06,8.419331562427746497e-06
4.082500000000000000e+04,3.423555939721831391e-06,8.418935896094890310e-06
4.083000000000000000e+04,3.423235756340775546e-06,8.418540476639202219e-06
4.083500000000000000e+04,3.422915787991168380e-06,8.418145304013470301e-06
4.084000000000000000e+04,3.422596033262689870e-06,8.417750378146796205e-06
4.084500000000000000e+04,3.422276494121734626e-06,8.417355699006415001e-06
4.085000000000000000e+04,3.421957168507405844e-06,8.416961266519104080e-06
4.085500000000000000e+04,3.421638057396525635e-06,8.416567080637914100e-06
4.086000000000000000e+04,3.421319160067454538e-06,8.416173141301060782e-06
4.086500000000000000e+04,3.421000477697081306e-06,8.415779448469189284e-06
4.087000000000000000e+04,3.420682009411593622e-06,8.415386002076956094e-06
4.087500000000000000e+04,3.420363754649294292e-06,8.414992802067667603e-06
4.088000000000000000e+04,3.420045714835976090e-06,8.414599848400073308e-06
4.088500000000000000e+04,3.419727888066168095e-06,8.414207141003523884e-06
4.089000000000000000e+04,3.419410275889747902e-06,8.413814679838179983e-06
4.089500000000000000e+04,3.419092876801902188e-06,8.413422464833180523e-06
4.090000000000000000e+04,3.418775691250184103e-06,8.413030495942636647e-06
4.090500000000000000e+04,3.418458720094652691e-06,8.412638773119167026e-06
4.091000000000000000e+04,3.418141961723547826e-06,8.412247296295127609e-06
4.091500000000000000e+04,3.417825417866479022e-06,8.411856065435715507e-06
4.092000000000000000e+04,3.417509086476399732e-06,8.411465080462561536e-06
4.092500000000000000e+04,3.417192968613313669e-06,8.411074341336302382e-06
4.093000000000000000e+04,3.416877064314646136e-06,8.410683848002860073e-06
4.093500000000000000e+04,3.416561372405495943e-06,8.410293600395322394e-06
4.094000000000000000e+04,3.416245894271698778e-06,8.409903598477170368e-06
4.094500000000000000e+04,3.415930628974533340e-06,8.409513842183470448e-06
4.095000000000000000e+04,3.415615576520719144e-06,8.409124331463522630e-06
4.095500000000000000e+04,3.415300737516762694e-06,8.408735066270018430e-06
4.096000000000000000e+04,3.414986110959450028e-06,8.408346046536240451e-06
4.096500000000000000e+04,3.414671697586129678e-06,8.407957272220291056e-06
4.097000000000000000e+04,3.414357496445224504e-06,8.407568743258107447e-06
4.097500000000000000e+04,3.414043507844274379e-06,8.407180459598740594e-06
4.098000000000000000e+04,3.413729732271358324e-06,8.406792421197560331e-06
4.098500000000000000e+04,3.413416169068791253e-06,8.406404627989727980e-06
4.099000000000000000e+04,3.413102818118032177e-06,8.406017079927010095e-06
4.099500000000000000e+04,3.412789679385382735e-06,8.405629776951752534e-06
4.100000000000000000e+04,3.412476753439085994e-06,8.405242719019851983e-06
4.100500000000000000e+04,3.412164039807775316e-06,8.404855906069956154e-06
4.101000000000000000e+04,3.411851537248226564e-06,8.404469338039198260e-06
4.101500000000000000e+04,3.411539248064916115e-06,8.404083014899971804e-06
4.102000000000000000e+04,3.411227169951889519e-06,8.403696936572320264e-06
4.102500000000000000e+04,3.410915303638845756e-06,8.403311103014032599e-06
4.103000000000000000e+04,3.410603650376879170e-06,8.402925514185206782e-06
4.103500000000000000e+04,3.410292207588881007e-06,8.402540170004888485e-06
4.104000000000000000e+04,3.409980977563671087e-06,8.402155070443887260e-06
4.104500000000000000e+04,3.409669959023354520e-06,8.401770215442658384e-06
4.105000000000000000e+04,3.409359151199251870e-06,8.401385604931059059e-06
4.105500000000000000e+04,3.409048555350963810e-06,8.401001238877301832e-06
4.106000000000000000e+04,3.408738171784523767e-06,8.400617117229741411e-06
4.106500000000000000e+04,3.408427998347147532e-06,8.400233239912094008e-06
4.107000000000000000e+04,3.408118036887548462e-06,8.399849606896580331e-06
4.107500000000000000e+04,3.407808286611833494e-06,8.399466218115813826e-06
4.108000000000000000e+04,3.407498746589122310e-06,8.399083073513612493e-06
4.108500000000000000e+04,3.407189418390600044e-06,8.398700173049676197e-06
4.109000000000000000e+04,3.406880301493948485e-06,8.398317516669213766e-06
4.109500000000000000e+04,3.406571395738697243e-06,8.397935104319067105e-06
4.110000000000000000e+04,3.406262700223219979e-06,8.397552935936792947e-06
4.110500000000000000e+04,3.405954215650819584e-06,8.397171011476153456e-06
4.111000000000000000e+04,3.405645941813612150e-06,8.396789330884705434e-06
4.111500000000000000e+04,3.405337878931699611e-06,8.396407894114122264e-06
4.112000000000000000e+04,3.405030026494659915e-06,8.396026701103426044e-06
4.112500000000000000e+04,3.404722384782016474e-06,8.395645751808743855e-06
4.113000000000000000e+04,3.404414953220211517e-06,8.395265046167562972e-06
4.113500000000000000e+04,3.404107732063721691e-06,8.394884584133045861e-06
4.114000000000000000e+04,3.403800721878722032e-06,8.394504365659120705e-06
4.114500000000000000e+04,3.403493921116135391e-06,8.394124390678275592e-06
4.115000000000000000e+04,3.403187330655294200e-06,8.393744659148926284e-06
4.115500000000000000e+04,3.402880950602269006e-06,8.393365171019249614e-06
4.116000000000000000e+04,3.402574780796136255e-06,8.392985926235387836e-06
4.116500000000000000e+04,3.402268820247417469e-06,8.392606924735688813e-06
4.117000000000000000e+04,3.401963070377892179e-06,8.392228166484778752e-06
4.117500000000000000e+04,3.401657530819282740e-06,8.391849651427605596e-06
4.118000000000000000e+04,3.401352200258545359e-06,8.391471379498715720e-06
4.118500000000000000e+04,3.401047079064270659e-06,8.391093350648095217e-06
4.119000000000000000e+04,3.400742168554571502e-06,8.390715564842186335e-06
4.119500000000000000e+04,3.400437467402350124e-06,8.390338022013023151e-06
4.120000000000000000e+04,3.400132975177152427e-06,8.389960722104281362e-06
4.120500000000000000e+04,3.399828692437583511e-06,8.389583665073478878e-06
4.121000000000000000e+04,3.399524619853693872e-06,8.389206850876442930e-06
4.121500000000000000e+04,3.399220756197359851e-06,8.388830279445431211e-06
4.122000000000000000e+04,3.398917100988740249e-06,8.388453950727492304e-06
4.122500000000000000e+04,3.398613656003404164e-06,8.388077864689341202e-06
4.123000000000000000e+04,3.398310419929522871e-06,8.387702021266315409e-06
4.123500000000000000e+04,3.398007392485424458e-06,8.387326420405410993e-06
4.124000000000000000e+04,3.397704574147252826e-06,8.386951062057991320e-06
4.124500000000000000e+04,3.397401965101595358e-06,8.386575946177271374e-06
4.125000000000000000e+04,3.397099564240379644e-06,8.386201072701582074e-06
4.125500000000000000e+04,3.396797373379433837e-06,8.385826441596986198e-06
4.126000000000000000e+04,3.396495389739342564e-06,8.385452052784038830e-06
4.126500000000000000e+04,3.396193615397269050e-06,8.385077906233244591e-06
4.127000000000000000e+04,3.395892049534767711e-06,8.384704001888924617e-06
4.127500000000000000e+04,3.395590692476063277e-06,8.384330339700260317e-06
4.128000000000000000e+04,3.395289543986567855e-06,8.383956919614232514e-06
4.128500000000000000e+04,3.394988603623137949e-06,8.383583741577278230e-06
4.129000000000000000e+04,3.394687871059669261e-06,8.383210805534758759e-06
4.129500000000000000e+04,3.394387347162432551e-06,8.382838111443470337e-06
4.130000000000000000e+04,3.394087031740873782e-06,8.382465659253536278e-06
4.130500000000000000e+04,3.393786923907589569e-06,8.382093448903780474e-06
4.131000000000000000e+04,3.393487024566939625e-06,8.381721480354727800e-06
4.131500000000000000e+04,3.393187332599746941e-06,8.381349753543304796e-06
4.132000000000000000e+04,3.392887848936966795e-06,8.380978268428077997e-06
4.132500000000000000e+04,3.392588573432707501e-06,8.380607024958767529e-06
4.133000000000000000e+04,3.392289505280608941e-06,8.380236023075201865e-06
4.133500000000000000e+04,3.391990644983867978e-06,8.379865262735078485e-06
4.134000000000000000e+04,3.391691991885277677e-06,8.379494743877942954e-06
4.134500000000000000e+04,3.391393546883543808e-06,8.379124466465102806e-06
4.135000000000000000e+04,3.391095309571405728e-06,8.378754430443149226e-06
4.135500000000000000e+04,3.390797279275019506e-06,8.378384635749993006e-06
4.136000000000000000e+04,3.390499456280461626e-06,8.378015082344232868e-06
4.136500000000000000e+04,3.390201840040219732e-06,8.377645770169735940e-06
4.137000000000000000e+04,3.389904431674591035e-06,8.377276699184348779e-06
4.137500000000000000e+04,3.389607230996511697e-06,8.376907869338845220e-06
4.138000000000000000e+04,3.389310237138199850e-06,8.376539280575444061e-06
4.138500000000000000e+04,3.389013450261603113e-06,8.376170932843878981e-06
4.139000000000000000e+04,3.388716870011968841e-06,8.375802826091386603e-06
4.139500000000000000e+04,3.388420496891590112e-06,8.375434960272423659e-06
4.140000000000000000e+04,3.388124331029694085e-06,8.375067335340552414e-06
4.140500000000000000e+04,3.387828371871152306e-06,8.374699951239345229e-06
4.141000000000000000e+04,3.387532619319292482e-06,8.374332807915972659e-06
4.141500000000000000e+04,3.387237072948907461e-06,8.373965905321213617e-06
4.142000000000000000e+04,3.386941733197383035e-06,8.373599243407818914e-06
4.142500000000000000e+04,3.386646599647803233e-06,8.373232822118024290e-06
4.143000000000000000e+04,3.386351673330132592e-06,8.372866641420752105e-06
4.143500000000000000e+04,3.386056953940228686e-06,8.372500701256721913e-06
4.144000000000000000e+04,3.385762440342905157e-06,8.372135001566826060e-06
4.144500000000000000e+04,3.385468132243816363e-06,8.371769542300240875e-06
4.145000000000000000e+04,3.385174031262756114e-06,8.371404323422043190e-06
4.145500000000000000e+04,3.384880135561339348e-06,8.371039344865192040e-06
4.146000000000000000e+04,3.384586446413748834e-06,8.370674606593913838e-06
4.146500000000000000e+04,3.384292963735097894e-06,8.370310108557725418e-06
4.147000000000000000e+04,3.383999685943231475e-06,8.369945850691286660e-06
4.147500000000000000e+04,3.383706614697901318e-06,8.369581832960477382e-06
4.148000000000000000e+04,3.383413749655844780e-06,8.369218055315947750e-06
4.148500000000000000e+04,3.383121089247026580e-06,8.368854517690582263e-06
4.149000000000000000e+04,3.382828635314802590e-06,8.368491220052725604e-06
4.149500000000000000e+04,3.382536387323762015e-06,8.368128162351069600e-06
4.150000000000000000e+04,3.382244343734538940e-06,8.367765344519650713e-06
4.150500000000000000e+04,3.381952506326241367e-06,8.367402766528351840e-06
4.151000000000000000e+04,3.381660874358777224e-06,8.367040428318697214e-06
4.151500000000000000e+04,3.381369447843949068e-06,8.366678329844050895e-06
4.152000000000000000e+04,3.381078226449938093e-06,8.366316471050897342e-06
4.152500000000000000e+04,3.380787210712341021e-06,8.365954851897726858e-06
4.153000000000000000e+04,3.380496399169130704e-06,8.365593472316910638e-06
4.153500000000000000e+04,3.380205793155935374e-06,8.365232332277062723e-06
4.154000000000000000e+04,3.379915392655422196e-06,8.364871431729792122e-06
4.154500000000000000e+04,3.379625196512617278e-06,8.364510770609995881e-06
4.155000000000000000e+04,3.379335205128056242e-06,8.364150348877155334e-06
4.155500000000000000e+04,3.379045419033813421e-06,8.363790166487519533e-06
4.156000000000000000e+04,3.378755837261141046e-06,8.363430223383602047e-06
4.156500000000000000e+04,3.378466460206195156e-06,8.363070519517716616e-06
4.157000000000000000e+04,3.378177288729283821e-06,8.362711054854233644e-06
4.157500000000000000e+04,3.377888321185021402e-06,8.362351829325017803e-06
4.158000000000000000e+04,3.377599558486876180e-06,8.361992842892831829e-06
4.158500000000000000e+04,3.377310999733734273e-06,8.361634095496970565e-06
4.159000000000000000e+04,3.377022645972590659e-06,8.361275587103198634e-06
4.159500000000000000e+04,3.376734496404209615e-06,8.360917317654493778e-06
4.160000000000000000e+04,3.376446550680333543e-06,8.360559287096268110e-06
4.160500000000000000e+04,3.376158809329345831e-06,8.360201495390000268e-06
4.161000000000000000e+04,3.375871272565141780e-06,8.359843942485877937e-06
4.161500000000000000e+04,3.375583939158271703e-06,8.359486628325938653e-06
4.162000000000000000e+04,3.375296810092539380e-06,8.359129552872508084e-06
4.162500000000000000e+04,3.375009884848148219e-06,8.358772716068165866e-06
4.163000000000000000e+04,3.374723162990785888e-06,8.358416117864390566e-06
4.163500000000000000e+04,3.374436644974071143e-06,8.358059758217914044e-06
4.164000000000000000e+04,3.374150331369590285e-06,8.357703637083076145e-06
4.164500000000000000e+04,3.373864221859825814e-06,8.357347754412871620e-06
4.165000000000000000e+04,3.373578315171545757e-06,8.356992110143552770e-06
4.165500000000000000e+04,3.373292612766986479e-06,8.356636704243564231e-06
4.166000000000000000e+04,3.373007113437705979e-06,8.356281536653027548e-06
4.166500000000000000e+04,3.372721817559228690e-06,8.355926607327954607e-06
4.167000000000000000e+04,3.372436724694810026e-06,8.355571916216246106e-06
4.167500000000000000e+04,3.372151835558722801e-06,8.355217463273065202e-06
4.168000000000000000e+04,3.371867149215291646e-06,8.354863248448731719e-06
4.168500000000000000e+04,3.371582667071260835e-06,8.354509271704121205e-06
4.169000000000000000e+04,3.371298387242827820e-06,8.354155532976263536e-06
4.169500000000000000e+04,3.371014310789137000e-06,8.353802032225022905e-06
4.170000000000000000e+04,3.370730437468681070e-06,8.353448769405797942e-06
4.170500000000000000e+04,3.370446766885394199e-06,8.353095744459777458e-06
4.171000000000000000e+04,3.370163298932686186e-06,8.352742957344047375e-06
4.171500000000000000e+04,3.369880034121217947e-06,8.352390408014421372e-06
4.172000000000000000e+04,3.369596972161918314e-06,8.352038096420326500e-06
4.172500000000000000e+04,3.369314113313826902e-06,8.351686022518880868e-06
4.173000000000000000e+04,3.369031456046126900e-06,8.351334186243287460e-06
4.173500000000000000e+04,3.368749001411067858e-06,8.350982587561569086e-06
4.174000000000000000e+04,3.368466750476407225e-06,8.350631226435937913e-06
4.174500000000000000e+04,3.368184701097360596e-06,8.350280102796403609e-06
4.175000000000000000e+04,3.367902853852664924e-06,8.349929216602552538e-06
4.175500000000000000e+04,3.367621209056538093e-06,8.349578567810521945e-06
4.176000000000000000e+04,3.367339766467009895e-06,8.349228156368249798e-06
4.176500000000000000e+04,3.367058525991468290e-06,8.348877982230011564e-06
4.177000000000000000e+04,3.366777488524970026e-06,8.348528045358663153e-06
4.177500000000000000e+04,3.366496652665591298e-06,8.348178345692731998e-06
4.178000000000000000e+04,3.366216019050514333e-06,8.347828883191458872e-06
4.178500000000000000e+04,3.365935586660923244e-06,8.347479657797733427e-06
4.179000000000000000e+04,3.365655356488212074e-06,8.347130669472617556e-06
4.179500000000000000e+04,3.365375329010112065e-06,8.346781918178316652e-06
4.180000000000000000e+04,3.365095502242582367e-06,8.346433403845111430e-06
4.180500000000000000e+04,3.364815877071475449e-06,8.346085126434277241e-06
4.181000000000000000e+04,3.364536453692962447e-06,8.345737085902623872e-06
4.181500000000000000e+04,3.364257231967532375e-06,8.345389282203608558e-06
4.182000000000000000e+04,3.363978212282550766e-06,8.345041715293429531e-06
4.182500000000000000e+04,3.363699393603744649e-06,8.344694385112342170e-06
4.183000000000000000e+04,3.363420776687198505e-06,8.344347291625318273e-06
4.183500000000000000e+04,3.363142360569807073e-06,8.344000434774927313e-06
4.184000000000000000e+04,3.362864145814875638e-06,8.343653814518902346e-06
4.184500000000000000e+04,3.362586132586215291e-06,8.343307430812167667e-06
4.185000000000000000e+04,3.362308320436852250e-06,8.342961283607763768e-06
4.185500000000000000e+04,3.362030709660568458e-06,8.342615372859378276e-06
4.186000000000000000e+04,3.361753299346443086e-06,8.342269698508486298e-06
4.186500000000000000e+04,3.361476090105514265e-06,8.341924260521184492e-06
4.187000000000000000e+04,3.361199081176374762e-06,8.341579058839734010e-06
4.187500000000000000e+04,3.360922273059999250e-06,8.341234093423702581e-06
4.188000000000000000e+04,3.360645667611833727e-06,8.340889364246557747e-06
4.188500000000000000e+04,3.360369261309956281e-06,8.340544871223545389e-06
4.189000000000000000e+04,3.360093056700147728e-06,8.340200614339937299e-06
4.189500000000000000e+04,3.359817051916547374e-06,8.339856593525011308e-06
