# Time,Input,Output
0.00036199999999999996,1.0,0.5270225704061796
0.000363,1.0,0.5279997965003818
0.00036399999999999996,1.0,0.5289750035324058
0.000365,1.0,0.5299481956738678
0.000366,1.0,0.5309193770877647
0.000367,1.0,0.5318885519284925
0.000368,1.0,0.5328557243418633
0.00036899999999999997,1.0,0.5338208984651239
0.00037,1.0,0.5347840784269728
0.00037099999999999996,1.0,0.5357452683475783
0.000372,1.0,0.5367044723385958
0.00037299999999999996,1.0,0.5376616945031855
0.000374,1.0,0.5386169389360301
0.000375,1.0,0.5395702097233525
0.000376,1.0,0.5405215109429323
0.000377,1.0,0.5414708466641246
0.00037799999999999997,1.0,0.5424182209478764
0.000379,1.0,0.5433636378467445
0.00037999999999999997,1.0,0.5443071014049123
0.000381,1.0,0.545248615658208
0.00038199999999999996,1.0,0.5461881846341209
0.000383,1.0,0.547125812351819
0.000384,1.0,0.5480615028221665
0.000385,1.0,0.5489952600477406
0.000386,1.0,0.5499270880228486
0.000387,1.0,0.5508569907335452
0.000388,1.0,0.5517849721576494
0.00038899999999999997,1.0,0.5527110362647617
0.00039,1.0,0.5536351870162808
0.00039099999999999996,1.0,0.5545574283654208
0.000392,1.0,0.5554777642572277
0.00039299999999999996,1.0,0.5563961986285971
0.000394,1.0,0.5573127354082902
0.000395,1.0,0.5582273785169508
0.000396,1.0,0.5591401318671224
0.000397,1.0,0.5600509993632647
0.00039799999999999997,1.0,0.5609599849017705
0.000399,1.0,0.5618670923709816
0.00039999999999999996,1.0,0.5627723256512069
0.000401,1.0,0.5636756886147375
0.00040199999999999996,1.0,0.5645771851258641
0.000403,1.0,0.5654768190408933
0.000404,1.0,0.5663745942081642
0.000405,1.0,0.5672705144680646
0.000406,1.0,0.568164583653048
0.00040699999999999997,1.0,0.5690568055876492
0.000408,1.0,0.5699471840885011
0.00040899999999999997,1.0,0.5708357229643514
0.00041,1.0,0.5717224260160779
0.00041099999999999996,1.0,0.5726072970367059
0.000412,1.0,0.5734903398114235
0.00041299999999999996,1.0,0.5743715581175982
0.000414,1.0,0.5752509557247932
0.000415,1.0,0.5761285363947833
0.000416,1.0,0.577004303881571
0.000417,1.0,0.5778782619314025
0.00041799999999999997,1.0,0.5787504142827838
0.000419,1.0,0.5796207646664971
0.00041999999999999996,1.0,0.580489316805616
0.000421,1.0,0.5813560744155217
0.00042199999999999996,1.0,0.5822210412039194
