time,input_v,output_v
4.951999999999999805e-03,4.759999999999999787e+00,9.772190767512057841e-01
4.954000000000000070e-03,4.769999999999998685e+00,9.776831547821344115e-01
4.956000000000000336e-03,4.780000000000002025e+00,9.781471035981395001e-01
4.957999999999999734e-03,4.789999999999996483e+00,9.786109251298925615e-01
4.959999999999999999e-03,4.799999999999999822e+00,9.790746213221427352e-01
4.962000000000000265e-03,4.809999999999998721e+00,9.795381941336439580e-01
4.963999999999999663e-03,4.819999999999997620e+00,9.800016455370818003e-01
4.965999999999999928e-03,4.830000000000000959e+00,9.804649775190003025e-01
4.968000000000000194e-03,4.839999999999999858e+00,9.809281920797283671e-01
4.969999999999999592e-03,4.849999999999998757e+00,9.813912912333061511e-01
4.971999999999999857e-03,4.859999999999997655e+00,9.818542770074111248e-01
4.974000000000000123e-03,4.870000000000000995e+00,9.823171514432837981e-01
4.976000000000000388e-03,4.879999999999999893e+00,9.827799165956535576e-01
4.977999999999999786e-03,4.889999999999998792e+00,9.832425745326642819e-01
4.980000000000000052e-03,4.899999999999997691e+00,9.837051273357995118e-01
4.982000000000000317e-03,4.910000000000001030e+00,9.841675770998076223e-01
4.983999999999999715e-03,4.919999999999999929e+00,9.846299259326269926e-01
4.985999999999999981e-03,4.929999999999998828e+00,9.850921759553107337e-01
4.988000000000000246e-03,4.940000000000002167e+00,9.855543293019514151e-01
4.989999999999999644e-03,4.949999999999996625e+00,9.860163881196056801e-01
4.991999999999999910e-03,4.959999999999999964e+00,9.864783545682187516e-01
4.994000000000000175e-03,4.969999999999998863e+00,9.869402308205486030e-01
4.995999999999999573e-03,4.979999999999997762e+00,9.874020190620903525e-01
4.997999999999999839e-03,4.989999999999996660e+00,9.878637214909999908e-01
5.000000000000000104e-03,0.000000000000000000e+00,9.883253403180188856e-01
5.002000000000000370e-03,1.000000000000333955e-02,9.887868777663970654e-01
5.003999999999999768e-03,1.999999999999779732e-02,9.892483360718173913e-01
5.006000000000000033e-03,3.000000000000113687e-02,9.897097174275371056e-01
5.008000000000000299e-03,4.000000000000003553e-02,9.901710239848139361e-01
5.009999999999999697e-03,4.999999999999893419e-02,9.906322578533282019e-01
5.011999999999999962e-03,5.999999999999783284e-02,9.910934211016022566e-01
5.014000000000000228e-03,7.000000000000117240e-02,9.915545157574157109e-01
5.015999999999999626e-03,7.999999999999563016e-02,9.920155438082175481e-01
5.017999999999999891e-03,8.999999999999896971e-02,9.924765072015350187e-01
5.020000000000000157e-03,1.000000000000023093e-01,9.929374078453788721e-01
5.022000000000000422e-03,1.100000000000012079e-01,9.933982476086455904e-01
5.023999999999999820e-03,1.200000000000001066e-01,9.938590283215156251e-01
5.026000000000000086e-03,1.299999999999990052e-01,9.943197517758494142e-01
5.028000000000000351e-03,1.400000000000023448e-01,9.947804197255789571e-01
5.029999999999999749e-03,1.499999999999968026e-01,9.952410338870970596e-01
5.032000000000000015e-03,1.600000000000001421e-01,9.957015959396430249e-01
5.034000000000000280e-03,1.699999999999990408e-01,9.961621075256850144e-01
5.035999999999999678e-03,1.799999999999979394e-01,9.966225702512993001e-01
5.037999999999999944e-03,1.900000000000012790e-01,9.970829856865466301e-01
5.040000000000000209e-03,2.000000000000001776e-01,9.975433553658451524e-01
5.041999999999999607e-03,2.099999999999990763e-01,9.980036807883404526e-01
5.043999999999999873e-03,2.199999999999979750e-01,9.984639634182724821e-01
5.046000000000000138e-03,2.300000000000013145e-01,9.989242046853391566e-01
5.048000000000000403e-03,2.400000000000002132e-01,9.993844059850574002e-01
5.049999999999999802e-03,2.499999999999991118e-01,9.998445686791208598e-01
5.052000000000000067e-03,2.599999999999980105e-01,1.000304694095754732e+00
5.054000000000000332e-03,2.700000000000013500e-01,1.000764783530067703e+00
5.055999999999999731e-03,2.800000000000002487e-01,1.001224838244400672e+00
5.057999999999999996e-03,2.899999999999991473e-01,1.001684859468672917e+00
5.060000000000000261e-03,3.000000000000024869e-01,1.002144848400724930e+00
5.061999999999999660e-03,3.099999999999969447e-01,1.002604806206659260e+00
5.063999999999999925e-03,3.200000000000002842e-01,1.003064734021177351e+00
5.066000000000000190e-03,3.299999999999991829e-01,1.003524632947914386e+00
5.067999999999999589e-03,3.399999999999980815e-01,1.003984504059771021e+00
5.069999999999999854e-03,3.499999999999969802e-01,1.004444348399242015e+00
5.072000000000000119e-03,3.600000000000003197e-01,1.004904166978742852e+00
5.074000000000000385e-03,3.699999999999992184e-01,1.005363960780933263e+00
5.075999999999999783e-03,3.799999999999981171e-01,1.005823730759037637e+00
5.078000000000000048e-03,3.900000000000014566e-01,1.006283477837163209e+00
5.080000000000000314e-03,4.000000000000003553e-01,1.006743202910615587e+00
5.081999999999999712e-03,4.099999999999992539e-01,1.007202906846211166e+00
5.083999999999999977e-03,4.199999999999981526e-01,1.007662590482587550e+00
5.086000000000000243e-03,4.300000000000014921e-01,1.008122254630510861e+00
5.087999999999999641e-03,4.399999999999959499e-01,1.008581900073180160e+00
5.089999999999999906e-03,4.499999999999992895e-01,1.009041527566530538e+00
5.092000000000000172e-03,4.599999999999981881e-01,1.009501137839532214e+00
5.093999999999999570e-03,4.699999999999970868e-01,1.009960731594488070e+00
5.095999999999999835e-03,4.800000000000004263e-01,1.010420309507327641e+00
5.098000000000000101e-03,4.899999999999993250e-01,1.010879872227900433e+00
5.100000000000000366e-03,5.000000000000026645e-01,1.011339420380264364e+00
5.101999999999999764e-03,5.099999999999971223e-01,1.011798954562973751e+00
5.104000000000000030e-03,5.200000000000004619e-01,1.012258475349363751e+00
5.106000000000000295e-03,5.299999999999993605e-01,1.012717983287832801e+00
5.107999999999999693e-03,5.399999999999982592e-01,1.013177478902122619e+00
5.109999999999999959e-03,5.499999999999971578e-01,1.013636962691595533e+00
5.112000000000000224e-03,5.600000000000004974e-01,1.014096435131509821e+00
5.113999999999999622e-03,5.699999999999993960e-01,1.014555896673292379e+00
5.115999999999999888e-03,5.799999999999982947e-01,1.015015347744809393e+00
5.118000000000000153e-03,5.900000000000016342e-01,1.015474788750634350e+00
5.120000000000000419e-03,6.000000000000005329e-01,1.015934220072313821e+00
5.121999999999999817e-03,6.099999999999994316e-01,1.016393642068631475e+00
5.124000000000000082e-03,6.199999999999983302e-01,1.016853055075868983e+00
5.126000000000000348e-03,6.300000000000016698e-01,1.017312459408064917e+00
5.127999999999999746e-03,6.399999999999961275e-01,1.017771855357272326e+00
5.130000000000000011e-03,6.499999999999994671e-01,1.018231243193812752e+00
5.132000000000000277e-03,6.600000000000028066e-01,1.018690623166528919e+00
5.133999999999999675e-03,6.699999999999972644e-01,1.019149995503034756e+00
5.135999999999999940e-03,6.800000000000006040e-01,1.019609360409963861e+00
5.138000000000000206e-03,6.899999999999995026e-01,1.020068718073215086e+00
5.139999999999999604e-03,6.999999999999984013e-01,1.020528068658196785e+00
5.141999999999999869e-03,7.099999999999972999e-01,1.020987412310067954e+00
5.144000000000000135e-03,7.200000000000006395e-01,1.021446749153978706e+00
5.146000000000000400e-03,7.299999999999995381e-01,1.021906079295306746e+00
5.147999999999999798e-03,7.399999999999984368e-01,1.022365402819893854e+00
5.150000000000000064e-03,7.500000000000017764e-01,1.022824719794278803e+00
5.152000000000000329e-03,7.600000000000006750e-01,1.023284030265928513e+00
5.153999999999999727e-03,7.699999999999995737e-01,1.023743334263468086e+00
5.155999999999999993e-03,7.799999999999984723e-01,1.024202631796907736e+00
5.158000000000000258e-03,7.900000000000018119e-01,1.024661922857868390e+00
5.159999999999999656e-03,7.999999999999962697e-01,1.025121207419804836e+00
5.161999999999999922e-03,8.099999999999996092e-01,1.025580485438227774e+00
5.164000000000000187e-03,8.199999999999985079e-01,1.026039756850922746e+00
5.165999999999999585e-03,8.299999999999974065e-01,1.026499021578168191e+00
5.167999999999999851e-03,8.400000000000007461e-01,1.026958279522950601e+00
5.170000000000000116e-03,8.499999999999996447e-01,1.027417530571179016e+00
5.172000000000000382e-03,8.600000000000029843e-01,1.027876774591896636e+00
5.173999999999999780e-03,8.699999999999974420e-01,1.028336011437490871e+00
5.176000000000000045e-03,8.800000000000007816e-01,1.028795240943901401e+00
5.178000000000000311e-03,8.899999999999996803e-01,1.029254462930827119e+00
5.179999999999999709e-03,8.999999999999985789e-01,1.029713677201929967e+00
5.181999999999999974e-03,9.099999999999974776e-01,1.030172883545038331e+00
5.184000000000000240e-03,9.200000000000008171e-01,1.030632081732347327e+00
5.185999999999999638e-03,9.299999999999997158e-01,1.031091271520618857e+00
5.187999999999999903e-03,9.399999999999986144e-01,1.031550452651378125e+00
5.190000000000000169e-03,9.500000000000019540e-01,1.032009624851109919e+00
5.191999999999999567e-03,9.599999999999964118e-01,1.032468787831452239e+00
5.193999999999999832e-03,9.699999999999997513e-01,1.032927941289388807e+00
5.196000000000000098e-03,9.799999999999986500e-01,1.033387084907438913e+00
5.198000000000000363e-03,9.900000000000019895e-01,1.033846218353847268e+00
5.199999999999999761e-03,9.999999999999964473e-01,1.034305341282769852e+00
5.202000000000000027e-03,1.009999999999999787e+00,1.034764453334460210e+00
5.204000000000000292e-03,1.020000000000003126e+00,1.035223554135453305e+00
5.205999999999999690e-03,1.029999999999997584e+00,1.035682643298746930e+00
5.207999999999999956e-03,1.040000000000000924e+00,1.036141720423982671e+00
5.210000000000000221e-03,1.049999999999999822e+00,1.036600785097624877e+00
5.211999999999999619e-03,1.059999999999998721e+00,1.037059836893137854e+00
5.213999999999999885e-03,1.069999999999997620e+00,1.037518875371161275e+00
5.216000000000000150e-03,1.080000000000000959e+00,1.037977900079684490e+00
5.218000000000000416e-03,1.089999999999999858e+00,1.038436910554219272e+00
5.219999999999999814e-03,1.099999999999998757e+00,1.038895906317970352e+00
5.222000000000000079e-03,1.109999999999997655e+00,1.039354886882005280e+00
5.224000000000000345e-03,1.120000000000000995e+00,1.039813851745421625e+00
5.225999999999999743e-03,1.129999999999999893e+00,1.040272800395514396e+00
5.228000000000000008e-03,1.139999999999998792e+00,1.040731732307939916e+00
5.230000000000000274e-03,1.150000000000002132e+00,1.041190646946879683e+00
5.231999999999999672e-03,1.159999999999996589e+00,1.041649543765202024e+00
5.233999999999999937e-03,1.169999999999999929e+00,1.042108422204623075e+00
5.236000000000000203e-03,1.179999999999998828e+00,1.042567281695864656e+00
5.237999999999999601e-03,1.189999999999997726e+00,1.043026121658812810e+00
5.239999999999999866e-03,1.199999999999996625e+00,1.043484941502673458e+00
5.242000000000000132e-03,1.209999999999999964e+00,1.043943740626126715e+00
5.244000000000000397e-03,1.220000000000003304e+00,1.044402518417480330e+00
5.245999999999999795e-03,1.229999999999997762e+00,1.044861274254822003e+00
5.248000000000000061e-03,1.240000000000001101e+00,1.045320007506168825e+00
5.250000000000000326e-03,1.250000000000000000e+00,1.045778717529617152e+00
5.251999999999999724e-03,1.259999999999998899e+00,1.046237403673489830e+00
5.253999999999999990e-03,1.269999999999997797e+00,1.046696065276482734e+00
5.256000000000000255e-03,1.280000000000001137e+00,1.047154701667809107e+00
5.257999999999999653e-03,1.289999999999995595e+00,1.047613312167343880e+00
5.259999999999999919e-03,1.299999999999998934e+00,1.048071896085765786e+00
5.262000000000000184e-03,1.310000000000002274e+00,1.048530452724697914e+00
5.263999999999999582e-03,1.319999999999996732e+00,1.048988981376848040e+00
5.265999999999999848e-03,1.330000000000000071e+00,1.049447481326146070e+00
5.268000000000000113e-03,1.339999999999998970e+00,1.049905951847882157e+00
5.270000000000000379e-03,1.350000000000002309e+00,1.050364392208841480e+00
5.271999999999999777e-03,1.359999999999996767e+00,1.050822801667439466e+00
5.274000000000000042e-03,1.370000000000000107e+00,1.051281179473854799e+00
5.276000000000000308e-03,1.379999999999999005e+00,1.051739524870161091e+00
5.277999999999999706e-03,1.389999999999997904e+00,1.052197837090458554e+00
5.279999999999999971e-03,1.400000000000001243e+00,1.052656115361002565e+00
5.282000000000000237e-03,1.410000000000000142e+00,1.053114358900332448e+00
5.283999999999999635e-03,1.419999999999999041e+00,1.053572566919398712e+00
5.285999999999999900e-03,1.429999999999997939e+00,1.054030738621688723e+00
5.288000000000000166e-03,1.440000000000001279e+00,1.054488873203351718e+00
5.290000000000000431e-03,1.450000000000000178e+00,1.054946969853322036e+00
5.291999999999999829e-03,1.459999999999999076e+00,1.055405027753441471e+00
5.294000000000000095e-03,1.469999999999997975e+00,1.055863046078581169e+00
5.296000000000000360e-03,1.480000000000001315e+00,1.056321023996760644e+00
5.297999999999999758e-03,1.490000000000000213e+00,1.056778960669267686e+00
5.300000000000000024e-03,1.499999999999999112e+00,1.057236855250775376e+00
5.302000000000000289e-03,1.510000000000002451e+00,1.057694706889459546e+00
5.303999999999999687e-03,1.519999999999996909e+00,1.058152514727113580e+00
5.305999999999999953e-03,1.530000000000000249e+00,1.058610277899263430e+00
5.308000000000000218e-03,1.539999999999999147e+00,1.059067995535280637e+00
5.309999999999999616e-03,1.549999999999998046e+00,1.059525666758494911e+00
5.311999999999999882e-03,1.559999999999996945e+00,1.059983290686304702e+00
5.314000000000000147e-03,1.570000000000000284e+00,1.060440866430288231e+00
5.316000000000000413e-03,1.580000000000003624e+00,1.060898393096311842e+00
5.317999999999999811e-03,1.589999999999998082e+00,1.061355869784638140e+00
5.320000000000000076e-03,1.600000000000001421e+00,1.061813295590033235e+00
5.322000000000000342e-03,1.610000000000000320e+00,1.062270669601872441e+00
5.323999999999999740e-03,1.619999999999999218e+00,1.062727990904245079e+00
5.326000000000000005e-03,1.629999999999998117e+00,1.063185258576058390e+00
5.328000000000000271e-03,1.640000000000001457e+00,1.063642471691140790e+00
5.329999999999999669e-03,1.649999999999995914e+00,1.064099629318343121e+00
5.331999999999999934e-03,1.659999999999999254e+00,1.064556730521640127e+00
5.334000000000000200e-03,1.670000000000002593e+00,1.065013774360229704e+00
5.335999999999999598e-03,1.679999999999997051e+00,1.065470759888632157e+00
5.337999999999999863e-03,1.690000000000000391e+00,1.065927686156788123e+00
5.340000000000000129e-03,1.699999999999999289e+00,1.066384552210155601e+00
5.342000000000000394e-03,1.710000000000002629e+00,1.066841357089805653e+00
5.343999999999999792e-03,1.719999999999997087e+00,1.067298099832517888e+00
5.346000000000000058e-03,1.730000000000000426e+00,1.067754779470874160e+00
5.348000000000000323e-03,1.739999999999999325e+00,1.068211395033351829e+00
5.349999999999999721e-03,1.749999999999998224e+00,1.068667945544416575e+00
5.351999999999999987e-03,1.760000000000001563e+00,1.069124430024612771e+00
5.354000000000000252e-03,1.770000000000000462e+00,1.069580847490654740e+00
5.355999999999999650e-03,1.779999999999999361e+00,1.070037196955516023e+00
5.357999999999999916e-03,1.789999999999998259e+00,1.070493477428517970e+00
5.360000000000000181e-03,1.800000000000001599e+00,1.070949687915417226e+00
5.361999999999999579e-03,1.809999999999996056e+00,1.071405827418493217e+00
5.363999999999999845e-03,1.819999999999999396e+00,1.071861894936633641e+00
5.366000000000000110e-03,1.829999999999998295e+00,1.072317889465419727e+00
5.368000000000000375e-03,1.840000000000001634e+00,1.072773809997210392e+00
5.369999999999999774e-03,1.849999999999996092e+00,1.073229655521226178e+00
5.372000000000000039e-03,1.859999999999999432e+00,1.073685425023631179e+00
5.374000000000000304e-03,1.870000000000002771e+00,1.074141117487614983e+00
5.375999999999999703e-03,1.879999999999997229e+00,1.074596731893473933e+00
5.377999999999999968e-03,1.890000000000000568e+00,1.075052267218690405e+00
5.380000000000000233e-03,1.899999999999999467e+00,1.075507722438012959e+00
5.381999999999999632e-03,1.909999999999998366e+00,1.075963096523534057e+00
5.383999999999999897e-03,1.919999999999997264e+00,1.076418388444768448e+00
5.386000000000000162e-03,1.930000000000000604e+00,1.076873597168729102e+00
5.388000000000000428e-03,1.939999999999999503e+00,1.077328721660004041e+00
5.389999999999999826e-03,1.949999999999998401e+00,1.077783760880831165e+00
5.392000000000000091e-03,1.960000000000001741e+00,1.078238713791173087e+00
5.394000000000000357e-03,1.970000000000000639e+00,1.078693579348790621e+00
5.395999999999999755e-03,1.979999999999999538e+00,1.079148356509315620e+00
5.398000000000000020e-03,1.989999999999998437e+00,1.079603044226323361e+00
5.400000000000000286e-03,2.000000000000001776e+00,1.080057641451404038e+00
5.401999999999999684e-03,2.009999999999996234e+00,1.080512147134233158e+00
5.403999999999999949e-03,2.019999999999999574e+00,1.080966560222642148e+00
5.406000000000000215e-03,2.029999999999998472e+00,1.081420879662686518e+00
5.407999999999999613e-03,2.039999999999997371e+00,1.081875104398715370e+00
5.409999999999999878e-03,2.050000000000000711e+00,1.082329233373438671e+00
5.412000000000000144e-03,2.059999999999999609e+00,1.082783265527994532e+00
5.414000000000000409e-03,2.070000000000002949e+00,1.083237199802015160e+00
5.415999999999999807e-03,2.079999999999997407e+00,1.083691035133692804e+00
5.418000000000000073e-03,2.090000000000000746e+00,1.084144770459844587e+00
5.420000000000000338e-03,2.099999999999999645e+00,1.084598404715977127e+00
5.421999999999999736e-03,2.109999999999998543e+00,1.085051936836349373e+00
5.424000000000000002e-03,2.119999999999997442e+00,1.085505365754036333e+00
5.426000000000000267e-03,2.130000000000000782e+00,1.085958690400990356e+00
5.427999999999999665e-03,2.139999999999999680e+00,1.086411909708103307e+00
5.429999999999999931e-03,2.149999999999998579e+00,1.086865022605267406e+00
5.432000000000000196e-03,2.160000000000001918e+00,1.087318028021435179e+00
5.433999999999999594e-03,2.169999999999996376e+00,1.087770924884679413e+00
5.435999999999999860e-03,2.179999999999999716e+00,1.088223712122251330e+00
5.438000000000000125e-03,2.189999999999998614e+00,1.088676388660639649e+00
5.440000000000000391e-03,2.200000000000001954e+00,1.089128953425627877e+00
5.441999999999999789e-03,2.209999999999996412e+00,1.089581405342351150e+00
5.444000000000000054e-03,2.219999999999999751e+00,1.090033743335352856e+00
5.446000000000000320e-03,2.230000000000003091e+00,1.090485966328640366e+00
5.447999999999999718e-03,2.239999999999997549e+00,1.090938073245740325e+00
5.449999999999999983e-03,2.250000000000000888e+00,1.091390063009752609e+00
5.452000000000000249e-03,2.259999999999999787e+00,1.091841934543404724e+00
5.453999999999999647e-03,2.269999999999998685e+00,1.092293686769105099e+00
5.455999999999999912e-03,2.279999999999997584e+00,1.092745318608995486e+00
5.458000000000000178e-03,2.290000000000000924e+00,1.093196828985003810e+00
5.459999999999999576e-03,2.299999999999995381e+00,1.093648216818894792e+00
5.461999999999999841e-03,2.309999999999998721e+00,1.094099481032321686e+00
5.464000000000000107e-03,2.320000000000002061e+00,1.094550620546876241e+00
5.466000000000000372e-03,2.330000000000000959e+00,1.095001634284138659e+00
5.467999999999999770e-03,2.339999999999999858e+00,1.095452521165726889e+00
5.470000000000000036e-03,2.349999999999998757e+00,1.095903280113345479e+00
5.472000000000000301e-03,2.360000000000002096e+00,1.096353910048833091e+00
5.473999999999999699e-03,2.369999999999996554e+00,1.096804409894210908e+00
5.475999999999999965e-03,2.379999999999999893e+00,1.097254778571729039e+00
5.478000000000000230e-03,2.389999999999998792e+00,1.097705015003913598e+00
5.479999999999999628e-03,2.399999999999997691e+00,1.098155118113612216e+00
5.481999999999999894e-03,2.410000000000001030e+00,1.098605086824039567e+00
5.484000000000000159e-03,2.419999999999999929e+00,1.099054920058822438e+00
5.486000000000000425e-03,2.430000000000003268e+00,1.099504616742043916e+00
5.487999999999999823e-03,2.439999999999997726e+00,1.099954175798287581e+00
5.490000000000000088e-03,2.450000000000001066e+00,1.100403596152680352e+00
5.492000000000000354e-03,2.459999999999999964e+00,1.100852876730935792e+00
5.493999999999999752e-03,2.469999999999998863e+00,1.101302016459396294e+00
5.496000000000000017e-03,2.479999999999997762e+00,1.101751014265074602e+00
5.498000000000000283e-03,2.490000000000001101e+00,1.102199869075695782e+00
5.499999999999999681e-03,2.500000000000000000e+00,1.102648579819737407e+00
5.501999999999999946e-03,2.509999999999998899e+00,1.103097145426470416e+00
5.504000000000000212e-03,2.520000000000002238e+00,1.103545564825998415e+00
5.505999999999999610e-03,2.529999999999996696e+00,1.103993836949298091e+00
5.507999999999999875e-03,2.540000000000000036e+00,1.104441960728256955e+00
5.510000000000000141e-03,2.549999999999998934e+00,1.104889935095712428e+00
5.512000000000000406e-03,2.560000000000002274e+00,1.105337758985489582e+00
5.513999999999999804e-03,2.569999999999996732e+00,1.105785431332438895e+00
5.516000000000000070e-03,2.580000000000000071e+00,1.106232951072473325e+00
5.518000000000000335e-03,2.589999999999998970e+00,1.106680317142604508e+00
5.519999999999999733e-03,2.599999999999997868e+00,1.107127528480979617e+00
5.521999999999999999e-03,2.610000000000001208e+00,1.107574584026916442e+00
5.524000000000000264e-03,2.620000000000000107e+00,1.108021482720939588e+00
5.525999999999999662e-03,2.629999999999999005e+00,1.108468223504814887e+00
5.527999999999999928e-03,2.639999999999997904e+00,1.108914805321584485e+00
5.530000000000000193e-03,2.650000000000001243e+00,1.109361227115601478e+00
5.531999999999999591e-03,2.659999999999995701e+00,1.109807487832563888e+00
5.533999999999999857e-03,2.669999999999999041e+00,1.110253586419549743e+00
5.536000000000000122e-03,2.679999999999997939e+00,1.110699521825051717e+00
5.538000000000000388e-03,2.690000000000001279e+00,1.111145292999012435e+00
5.539999999999999786e-03,2.700000000000000178e+00,1.111590898892861556e+00
5.542000000000000051e-03,2.709999999999999076e+00,1.112036338459554630e+00
5.544000000000000317e-03,2.720000000000002416e+00,1.112481610653615505e+00
5.545999999999999715e-03,2.729999999999996874e+00,1.112926714431183850e+00
5.547999999999999980e-03,2.740000000000000213e+00,1.113371648750069554e+00
5.550000000000000246e-03,2.749999999999999112e+00,1.113816412569818226e+00
5.551999999999999644e-03,2.759999999999998010e+00,1.114261004851788694e+00
5.553999999999999909e-03,2.769999999999996909e+00,1.114705424559247593e+00
5.556000000000000175e-03,2.780000000000000249e+00,1.115149670657482606e+00
5.557999999999999573e-03,2.789999999999999147e+00,1.115593742113935916e+00
5.559999999999999838e-03,2.799999999999998046e+00,1.116037637898357859e+00
5.562000000000000104e-03,2.810000000000001386e+00,1.116481356982980566e+00
5.564000000000000369e-03,2.820000000000000284e+00,1.116924898342707806e+00
5.565999999999999767e-03,2.829999999999999183e+00,1.117368260955321491e+00
5.568000000000000033e-03,2.839999999999998082e+00,1.117811443801700166e+00
5.570000000000000298e-03,2.850000000000001421e+00,1.118254445866048608e+00
5.571999999999999696e-03,2.859999999999995879e+00,1.118697266136135404e+00
5.573999999999999962e-03,2.869999999999999218e+00,1.119139903603537656e+00
5.576000000000000227e-03,2.880000000000002558e+00,1.119582357263890993e+00
5.577999999999999625e-03,2.889999999999997016e+00,1.120024626117143152e+00
5.579999999999999891e-03,2.900000000000000355e+00,1.120466709167809993e+00
5.582000000000000156e-03,2.909999999999999254e+00,1.120908605425234628e+00
5.584000000000000422e-03,2.920000000000002593e+00,1.121350313903845874e+00
5.585999999999999820e-03,2.929999999999997051e+00,1.121791833623418499e+00
5.588000000000000085e-03,2.940000000000000391e+00,1.122233163609332562e+00
5.590000000000000351e-03,2.949999999999999289e+00,1.122674302892832099e+00
5.591999999999999749e-03,2.959999999999998188e+00,1.123115250511282914e+00
5.594000000000000014e-03,2.970000000000001528e+00,1.123556005508429489e+00
5.596000000000000280e-03,2.980000000000000426e+00,1.123996566934648778e+00
5.597999999999999678e-03,2.989999999999999325e+00,1.124436933847203557e+00
5.599999999999999943e-03,2.999999999999998224e+00,1.124877105310492231e+00
5.602000000000000209e-03,3.010000000000001563e+00,1.125317080396297742e+00
5.603999999999999607e-03,3.019999999999996021e+00,1.125756858184032705e+00
5.605999999999999872e-03,3.029999999999999361e+00,1.126196437760982549e+00
5.608000000000000138e-03,3.039999999999998259e+00,1.126635818222545105e+00
5.610000000000000403e-03,3.050000000000001599e+00,1.127074998672469075e+00
5.611999999999999801e-03,3.060000000000000497e+00,1.127513978223087188e+00
5.614000000000000067e-03,3.069999999999999396e+00,1.127952755995548006e+00
5.616000000000000332e-03,3.080000000000002736e+00,1.128391331120044194e+00
5.617999999999999730e-03,3.089999999999997193e+00,1.128829702736037666e+00
5.619999999999999996e-03,3.100000000000000533e+00,1.129267869992480966e+00
5.622000000000000261e-03,3.109999999999999432e+00,1.129705832048036207e+00
5.623999999999999659e-03,3.119999999999998330e+00,1.130143588071290450e+00
5.625999999999999925e-03,3.129999999999997229e+00,1.130581137240967982e+00
5.628000000000000190e-03,3.140000000000000568e+00,1.131018478746138811e+00
5.629999999999999588e-03,3.149999999999999467e+00,1.131455611786424065e+00
5.631999999999999854e-03,3.159999999999998366e+00,1.131892535572198932e+00
5.634000000000000119e-03,3.170000000000001705e+00,1.132329249324790510e+00
5.636000000000000384e-03,3.180000000000000604e+00,1.132765752276673865e+00
5.637999999999999783e-03,3.189999999999999503e+00,1.133202043671664550e+00
5.640000000000000048e-03,3.199999999999998401e+00,1.133638122765106893e+00
5.642000000000000313e-03,3.210000000000001741e+00,1.134073988824060075e+00
5.643999999999999712e-03,3.219999999999996199e+00,1.134509641127480206e+00
5.645999999999999977e-03,3.229999999999999538e+00,1.134945078966399068e+00
5.648000000000000242e-03,3.239999999999998437e+00,1.135380301644100642e+00
5.649999999999999641e-03,3.249999999999997335e+00,1.135815308476292751e+00
5.651999999999999906e-03,3.260000000000000675e+00,1.136250098791276697e+00
5.654000000000000171e-03,3.269999999999999574e+00,1.136684671930113133e+00
5.655999999999999570e-03,3.279999999999998472e+00,1.137119027246784819e+00
5.657999999999999835e-03,3.289999999999997371e+00,1.137553164108356496e+00
5.660000000000000100e-03,3.300000000000000711e+00,1.137987081895130759e+00
5.662000000000000366e-03,3.309999999999999609e+00,1.138420780000802157e+00
5.663999999999999764e-03,3.319999999999998508e+00,1.138854257832606187e+00
5.666000000000000029e-03,3.329999999999997407e+00,1.139287514811467394e+00
5.668000000000000295e-03,3.340000000000000746e+00,1.139720550372142815e+00
5.669999999999999693e-03,3.349999999999999645e+00,1.140153363963362754e+00
5.671999999999999958e-03,3.359999999999998543e+00,1.140585955047969113e+00
5.674000000000000224e-03,3.370000000000001883e+00,1.141018323103049736e+00
5.675999999999999622e-03,3.379999999999996341e+00,1.141450467620070519e+00
5.677999999999999887e-03,3.389999999999999680e+00,1.141882388105004420e+00
5.680000000000000153e-03,3.399999999999998579e+00,1.142314084078457137e+00
5.682000000000000418e-03,3.410000000000001918e+00,1.142745555075790342e+00
5.683999999999999816e-03,3.419999999999996376e+00,1.143176800647242031e+00
5.686000000000000082e-03,3.429999999999999716e+00,1.143607820358043536e+00
5.688000000000000347e-03,3.440000000000003055e+00,1.144038613788534109e+00
5.689999999999999745e-03,3.449999999999997513e+00,1.144469180534272823e+00
5.692000000000000011e-03,3.460000000000000853e+00,1.144899520206146937e+00
5.694000000000000276e-03,3.469999999999999751e+00,1.145329632430478917e+00
5.695999999999999674e-03,3.479999999999998650e+00,1.145759516849129023e+00
5.697999999999999940e-03,3.489999999999997549e+00,1.146189173119596783e+00
5.700000000000000205e-03,3.500000000000000888e+00,1.146618600915118469e+00
5.701999999999999603e-03,3.509999999999995346e+00,1.147047799924763245e+00
5.703999999999999869e-03,3.519999999999998685e+00,1.147476769853525314e+00
5.706000000000000134e-03,3.530000000000002025e+00,1.147905510422414510e+00
5.708000000000000400e-03,3.540000000000000924e+00,1.148334021368544011e+00
5.709999999999999798e-03,3.549999999999999822e+00,1.148762302445215377e+00
5.712000000000000063e-03,3.559999999999998721e+00,1.149190353422001376e+00
5.714000000000000329e-03,3.570000000000002061e+00,1.149618174084825917e+00
5.715999999999999727e-03,3.579999999999996518e+00,1.150045764236042212e+00
5.717999999999999992e-03,3.589999999999999858e+00,1.150473123694507604e+00
5.720000000000000258e-03,3.599999999999998757e+00,1.150900252295656845e+00
5.721999999999999656e-03,3.609999999999997655e+00,1.151327149891572255e+00
5.723999999999999921e-03,3.620000000000000995e+00,1.151753816351052340e+00
5.726000000000000187e-03,3.629999999999999893e+00,1.152180251559677737e+00
