# Time,Velocity,Height,Radius
0.252,8.709535999999998,2.2029319722666703,nan
0.253,8.709536,2.2116415082666703,nan
0.254,8.709535999999998,2.2203510442666703,nan
0.255,8.709536,2.2290605802666703,nan
0.256,8.709535999999998,2.2377701162666703,nan
0.257,8.709536,2.2464796522666703,nan
0.258,8.709535999999998,2.2551891882666704,nan
0.259,8.709536,2.2638987242666704,nan
0.26,8.709535999999998,2.2726082602666704,nan
0.261,8.709536,2.2813177962666704,nan
0.262,8.709535999999998,2.2900273322666704,nan
0.263,8.709536,2.2987368682666705,nan
0.264,8.709535999999998,2.3074464042666705,nan
0.265,8.709536,2.3161559402666705,nan
0.266,8.709535999999998,2.3248654762666705,nan
0.267,8.709536,2.3335750122666705,nan
0.268,8.709535999999998,2.3422845482666705,nan
0.269,8.709536,2.3509940842666706,nan
0.27,8.709535999999998,2.3597036202666706,nan
0.271,8.709536,2.3684131562666706,nan
0.272,8.709535999999998,2.3771226922666706,nan
0.273,8.709536,2.3858322282666706,nan
0.274,8.709535999999998,2.3945417642666706,nan
0.275,8.709536,2.4032513002666707,nan
0.276,8.709535999999998,2.4119608362666707,nan
0.277,8.709536,2.4206703722666707,nan
0.278,8.709535999999998,2.4293799082666707,nan
0.279,8.709536,2.4380894442666707,nan
0.28,8.709535999999998,2.4467989802666708,nan
0.281,8.709536,2.4555085162666708,nan
0.28200000000000003,8.709535999999998,2.464218052266671,nan
0.28300000000000003,8.709536,2.472927588266671,nan
0.28400000000000003,8.709535999999998,2.481637124266671,nan
0.28500000000000003,8.709536,2.490346660266671,nan
0.28600000000000003,8.709535999999998,2.499056196266671,nan
0.28700000000000003,8.709536,2.507765732266671,nan
0.28800000000000003,8.709535999999998,2.516475268266671,nan
0.289,8.709536,2.525184804266671,nan
0.29,8.709535999999998,2.533894340266671,nan
0.291,8.709536,2.542603876266671,nan
0.292,8.709535999999998,2.551313412266671,nan
0.293,8.709536,2.560022948266671,nan
0.294,8.709535999999998,2.568732484266671,nan
0.295,8.709536,2.577442020266671,nan
0.296,8.709535999999998,2.586151556266671,nan
0.297,8.709536,2.594861092266671,nan
0.298,8.709535999999998,2.603570628266671,nan
0.299,8.709536,2.612280164266671,nan
0.3,8.709535999999998,2.620989700266671,nan
0.301,8.709536,2.629699236266671,nan
0.302,8.709535999999998,2.638408772266671,nan
0.303,8.709536,2.647118308266671,nan
0.304,8.709535999999998,2.655827844266671,nan
0.305,8.709536,2.664537380266671,nan
0.306,8.709535999999998,2.673246916266671,nan
0.307,8.709536,2.6819564522666712,nan
0.308,8.709535999999998,2.6906659882666712,nan
0.309,8.709536,2.6993755242666713,nan
0.31,8.709535999999998,2.7080850602666713,nan
0.311,8.709536,2.7167945962666713,nan
0.312,8.709535999999998,2.7255041322666713,nan
0.313,8.709536,2.7342136682666713,nan
0.314,8.709535999999998,2.7429232042666714,nan
0.315,8.709536,2.7516327402666714,nan
0.316,8.709535999999998,2.7603422762666714,nan
0.317,8.709536,2.7690518122666714,nan
0.318,8.709535999999998,2.7777613482666714,nan
0.319,8.709536,2.7864708842666714,nan
0.32,8.709535999999998,2.7951804202666715,nan
0.321,8.709536,2.8038899562666715,nan
0.322,8.709535999999998,2.8125994922666715,nan
0.323,8.709536,2.8213090282666715,nan
0.324,8.709535999999998,2.8300185642666715,nan
0.325,8.709536,2.8387281002666716,nan
0.326,8.709535999999998,2.8474376362666716,nan
0.327,8.709536,2.8561471722666716,nan
0.328,8.709535999999998,2.8648567082666716,nan
0.329,8.709536,2.8735662442666716,nan
0.33,8.709535999999998,2.8822757802666716,nan
0.331,8.709536,2.8909853162666717,nan
0.332,8.709535999999998,2.8996948522666717,nan
0.333,8.709536,2.9084043882666717,nan
0.334,8.709535999999998,2.9171139242666717,nan
0.335,8.709536,2.9258234602666717,nan
0.336,8.709535999999998,2.9345329962666717,nan
0.337,8.709536,2.9432425322666718,nan
0.338,8.709535999999998,2.951952068266672,nan
0.339,8.709536,2.960661604266672,nan
0.34,8.709535999999998,2.969371140266672,nan
0.341,8.709536,2.978080676266672,nan
0.342,8.709535999999998,2.986790212266672,nan
0.343,8.709536,2.995499748266672,nan
0.34400000000000003,8.709535999999998,3.004209284266672,nan
0.34500000000000003,8.709536,3.012918820266672,nan
0.34600000000000003,8.709535999999998,3.021628356266672,nan
0.34700000000000003,8.709536,3.030337892266672,nan
0.34800000000000003,8.709535999999998,3.039047428266672,nan
0.34900000000000003,8.709536,3.047756964266672,nan
0.35000000000000003,8.709535999999998,3.056466500266672,nan
0.35100000000000003,8.709536,3.065176036266672,nan
0.352,8.709535999999998,3.073885572266672,nan
0.353,8.709536,3.082595108266672,nan
0.354,8.709535999999998,3.091304644266672,nan
0.355,8.709536,3.100014180266672,nan
0.356,8.709535999999998,3.108723716266672,nan
0.357,8.709536,3.117433252266672,nan
0.358,8.709535999999998,3.126142788266672,nan
0.359,8.709536,3.134852324266672,nan
0.36,8.709535999999998,3.143561860266672,nan
0.361,8.709536,3.152271396266672,nan
0.362,8.709535999999998,3.160980932266672,nan
0.363,8.709536,3.1696904682666722,nan
0.364,8.709535999999998,3.1784000042666722,nan
0.365,8.709536,3.1871095402666723,nan
0.366,8.709535999999998,3.1958190762666723,nan
0.367,8.709536,3.2045286122666723,nan
0.368,8.709535999999998,3.2132381482666723,nan
0.369,8.709536,3.2219476842666723,nan
0.37,8.709535999999998,3.2306572202666723,nan
0.371,8.709536,3.2393667562666724,nan
0.372,8.709535999999998,3.2480762922666724,nan
0.373,8.709536,3.2567858282666724,nan
0.374,8.709535999999998,3.2654953642666724,nan
0.375,8.709536,3.2742049002666724,nan
0.376,8.709535999999998,3.2829144362666725,nan
0.377,8.709536,3.2916239722666725,nan
0.378,8.709535999999998,3.3003335082666725,nan
0.379,8.709536,3.3090430442666725,nan
0.38,8.709535999999998,3.3177525802666725,nan
0.381,8.709536,3.3264621162666725,nan
0.382,8.709535999999998,3.3351716522666726,nan
0.383,8.709536,3.3438811882666726,nan
0.384,8.709535999999998,3.3525907242666726,nan
0.385,8.709536,3.3613002602666726,nan
0.386,8.709535999999998,3.3700097962666726,nan
0.387,8.709536,3.3787193322666726,nan
0.388,8.709535999999998,3.3874288682666727,nan
0.389,8.709536,3.3961384042666727,nan
0.39,8.709535999999998,3.4048479402666727,nan
0.391,8.709536,3.4135574762666727,nan
0.392,8.709535999999998,3.4222670122666727,nan
0.393,8.709536,3.4309765482666728,nan
0.394,8.709535999999998,3.4396860842666728,nan
0.395,8.709536,3.448395620266673,nan
0.396,8.709535999999998,3.457105156266673,nan
0.397,8.709536,3.465814692266673,nan
0.398,8.709535999999998,3.474524228266673,nan
0.399,8.709536,3.483233764266673,nan
0.4,8.709535999999998,3.491943300266673,nan
0.401,8.709536,3.500652836266673,nan
0.402,8.709535999999998,3.509362372266673,nan
0.403,8.709536,3.518071908266673,nan
0.404,8.709535999999998,3.526781444266673,nan
0.405,8.709536,3.535490980266673,nan
0.406,8.709535999999998,3.544200516266673,nan
0.40700000000000003,8.709536,3.552910052266673,nan
0.40800000000000003,8.709535999999998,3.561619588266673,nan
0.40900000000000003,8.709536,3.570329124266673,nan
0.41000000000000003,8.709535999999998,3.579038660266673,nan
0.41100000000000003,8.709536,3.587748196266673,nan
0.41200000000000003,8.709535999999998,3.596457732266673,nan
0.41300000000000003,8.709536,3.605167268266673,nan
0.41400000000000003,8.709535999999998,3.613876804266673,nan
0.41500000000000004,8.709536,3.622586340266673,nan
0.41600000000000004,8.709535999999998,3.631295876266673,nan
0.417,8.709536,3.640005412266673,nan
