frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg
2.359061645396535845e+00,1.462944509674608123e-02,1.104454491849809900e-01,-1.064194570077882389e+02,-1.069925523537343253e+02,-5.730953459460768062e-01,-3.283594458130005478e+01
2.381316943938012631e+00,1.462828199525912330e-02,1.085595068858597884e-01,-1.090234453195583342e+02,-1.095541899415145650e+02,-5.307446219562368395e-01,-3.040942683735877949e+01
2.403572242479489418e+00,1.515299956311196364e-02,1.047617616964531817e-01,-1.115245858349862260e+02,-1.121555966449740964e+02,-6.310108099878595223e-01,-3.615425623943588107e+01
2.425827541020965761e+00,1.379176422176413112e-02,1.015813072269720618e-01,-1.141970049329805619e+02,-1.148478102480634249e+02,-6.508053150828566613e-01,-3.728839783892942705e+01
2.448082839562442548e+00,1.510578585428510971e-02,1.006867529704768144e-01,-1.168962731514565974e+02,-1.175535098332285884e+02,-6.572366817720024512e-01,-3.765688800671850345e+01
2.470338138103919334e+00,1.373706555718823275e-02,9.527342150254081155e-02,-1.194880312385465260e+02,-1.202269456201564282e+02,-7.389143816099124074e-01,-4.233667548776710987e+01
2.492593436645396121e+00,1.459019436832280532e-02,9.285960088856998196e-02,-1.222531802677181503e+02,-1.229541604238509365e+02,-7.009801561327788644e-01,-4.016320446882971851e+01
2.514848735186872908e+00,1.406826592447377698e-02,8.967532281511754466e-02,-1.248927704186062755e+02,-1.256965751776514395e+02,-8.038047590451549151e-01,-4.605462024581746050e+01
2.537104033728349695e+00,1.382011437861273631e-02,8.814735019219953338e-02,-1.278040390775579169e+02,-1.285389134749244704e+02,-7.348743973665549101e-01,-4.210520144132337350e+01
2.559359332269826481e+00,1.442740086049752041e-02,8.620127436268415488e-02,-1.305330866429858361e+02,-1.313709065194277343e+02,-8.378198764419078071e-01,-4.800354291229342607e+01
2.581614630811303268e+00,1.342112728875426327e-02,8.234900736290667878e-02,-1.333724209069491167e+02,-1.341849696936190242e+02,-8.125487866699034889e-01,-4.655561612466135557e+01
2.603869929352780055e+00,1.448934013431612752e-02,8.038113196151186468e-02,-1.361973630452459076e+02,-1.370680277310935651e+02,-8.706646858476627671e-01,-4.988541187015476908e+01
2.626125227894256842e+00,1.314830291166312753e-02,7.799979489733399607e-02,-1.391296221407991709e+02,-1.400086410058119952e+02,-8.790188650128044623e-01,-5.036407107761351654e+01
