frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg
5.549990449841338886e+02,2.182929089645158603e-03,8.035717905817338889e-05,-1.030184330020583461e-01,1.432232730946274790e+00,1.535251163948333053e+00,8.796341218678668383e+01
5.599990363803873379e+02,2.198168240212617069e-03,8.169181774098033201e-05,-1.052410595234280627e-01,1.429681340305573034e+00,1.534922399829000694e+00,8.794457539029360760e+01
5.649990277766407871e+02,2.213710033503354414e-03,8.304983395735230983e-05,-1.075149743440935030e-01,1.427078167086194505e+00,1.534593141430288021e+00,8.792571027367813485e+01
5.699990191728942364e+02,2.229560751461336521e-03,8.443182898978776379e-05,-1.098415173267695832e-01,1.424421865739326387e+00,1.534263383066095887e+00,8.790681651115079376e+01
5.749990105691476856e+02,2.245726823270217162e-03,8.583842030868141433e-05,-1.122220601593458406e-01,1.421711058612568301e+00,1.533933118771914295e+00,8.788789376097031436e+01
5.799990019654011348e+02,2.262214828073675407e-03,8.727024200560072240e-05,-1.146580069009047742e-01,1.418944335396993051e+00,1.533602342297897270e+00,8.786894166504691839e+01
5.849989933616545841e+02,2.279031497684446978e-03,8.872794523460084289e-05,-1.171507944792020139e-01,1.416120252621753783e+00,1.533271047100955853e+00,8.784995984848922035e+01
5.899989847579080333e+02,2.296183719254172532e-03,9.021219866055386449e-05,-1.197018932128987717e-01,1.413237333124135020e+00,1.532939226337034055e+00,8.783094791916170152e+01
5.949989761541614826e+02,2.313678537973011626e-03,9.172368891718720211e-05,-1.223128072972244351e-01,1.410294065555537157e+00,1.532606872852761759e+00,8.781190546720642942e+01
5.999989675504149318e+02,2.331523159723281752e-03,9.326312107200241753e-05,-1.249850753027210160e-01,1.407288903874448494e+00,1.532273979177169787e+00,8.779283206456841526e+01
6.049989589466683810e+02,2.349724953744098972e-03,9.483121910032945982e-05,-1.277202706513390629e-01,1.404220266861636146e+00,1.531940537512975098e+00,8.777372726449624452e+01
6.099989503429219440e+02,2.368291455216906503e-03,9.642872636502458465e-05,-1.305200020742589007e-01,1.401086537653337460e+00,1.531606539727595973e+00,8.775459060102730291e+01
6.149989417391753932e+02,2.387230367869972499e-03,9.805640610567168509e-05,-1.333859140647869201e-01,1.397886063279295321e+00,1.531271977344082158e+00,8.773542158846811390e+01
6.199989331354288424e+02,2.406549566510282276e-03,9.971504193370535850e-05,-1.363196873154435829e-01,1.394617154216391430e+00,1.530936841531835180e+00,8.771621972086268215e+01
6.249989245316822917e+02,2.426257099530475681e-03,1.014054383353296175e-04,-1.393230391409635560e-01,1.391278083956268619e+00,1.530601123097232508e+00,8.769698447145520959e+01
6.299989159279357409e+02,2.446361191333021236e-03,1.031284211798740643e-04,-1.423977238668019396e-01,1.387867088607056543e+00,1.530264812473858704e+00,8.767771529213047188e+01
6.349989073241891901e+02,2.466870244724638037e-03,1.048848382356972511e-04,-1.455455332200465135e-01,1.384382366492877381e+00,1.529927899712924200e+00,8.765841161286482475e+01
6.399988987204426394e+02,2.487792843223180905e-03,1.066755596912288736e-04,-1.487682966910508497e-01,1.380822077782384083e+00,1.529590374473434711e+00,8.763907284116294250e+01
6.449988901166960886e+02,2.509137753284092481e-03,1.085014786813310743e-04,-1.520678818751317884e-01,1.377184344137232452e+00,1.529252226012364657e+00,8.761969836149478397e+01
6.499988815129495379e+02,2.530913926459063198e-03,1.103635118194287853e-04,-1.554461947828963686e-01,1.373467248391722739e+00,1.528913443174619413e+00,8.760028753472050767e+01
6.549988729092029871e+02,2.553130501426452686e-03,1.122625997327170237e-04,-1.589051801376644146e-01,1.369668834245503231e+00,1.528574014383167867e+00,8.758083969752510711e+01
6.599988643054564363e+02,2.575796805961247816e-03,1.141997076031881430e-04,-1.624468216478615334e-01,1.365787105981328464e+00,1.528233927629189415e+00,8.756135416185384202e+01
6.649988557017098856e+02,2.598922358727521250e-03,1.161758257092805228e-04,-1.660731422394135237e-01,1.361820028222652246e+00,1.527893170462065298e+00,8.754183021433880185e+01
6.699988470979633348e+02,2.622516870996596545e-03,1.181919699723714325e-04,-1.697862042746905165e-01,1.357765525704960563e+00,1.527551729979651274e+00,8.752226711574155615e+01
6.749988384942168977e+02,2.646590248218283047e-03,1.202491825047926575e-04,-1.735881097359137093e-01,1.353621483082600108e+00,1.527209592818514095e+00,8.750266410039381526e+01
6.799988298904703470e+02,2.671152591396062318e-03,1.223485321568655994e-04,-1.774810003726639274e-01,1.349385744771641971e+00,1.526866745144306092e+00,8.748302037564582179e+01
6.849988212867237962e+02,2.696214198350842424e-03,1.244911150664137112e-04,-1.814670578342778007e-01,1.345056114808180991e+00,1.526523172642458848e+00,8.746333512133321619e+01
6.899988126829772455e+02,2.721785564798213843e-03,1.266780552071277105e-04,-1.855485037458452779e-01,1.340630356762875453e+00,1.526178860508720314e+00,8.744360748923486426e+01
6.949988040792306947e+02,2.747877385194789825e-03,1.289105049333388311e-04,-1.897275997714937823e-01,1.336106193668792574e+00,1.525833793440285913e+00,8.742383660256462008e+01
